year,stcd,inc,dv,dvp,fr,redist,dpres,incwin,inc3,decade,ptynow,cprescat,cexpx,split,state,midterm,preswin,south,iexpx
1976,103,1,,,0,0,59.5,1,1,70,1,-2,,0,1,0,1,1,
1976,104,1,80.400002,,0,0,65.279999,1,1,70,1,-2,36022.129,0,1,0,1,1,114348.84
1976,105,2,,,9,0,67.970001,,0,70,1,,,0,1,0,1,1,
1976,106,0,43,42,0,0,43.84,1,-1,70,-1,-2,338028.88,0,1,0,0,1,386869.69
1976,107,1,,,0,0,56.610001,1,1,70,1,-2,,0,1,0,1,1,
1976,201,0,29,46.200001,0,0,38.110001,1,-1,70,-1,-2,88137.305,0,2,0,0,0,730548.56
1976,301,0,41.5,45.299999,0,0,38.66,1,-1,70,-1,-2,314238.78,0,3,0,0,0,840790.94
1976,302,1,59.599998,62,0,0,48.330002,1,1,70,1,2,129010.65,1,3,0,0,0,198005.22
1976,303,3,52.900002,48.900002,9,0,40.130001,,0,70,-1,,,1,3,0,0,0,
1976,304,3,49.799999,44.700001,9,0,38.389999,,0,70,-1,,,0,3,0,0,0,
1976,401,1,68.900002,90.599998,0,0,69.709999,1,1,70,1,-2,808430.13,0,4,0,1,1,611968.44
1976,402,2,86.400002,58.900002,9,0,67.709999,,0,70,1,,,0,4,0,1,1,
1976,403,0,,48.200001,0,0,56.41,1,-1,70,-1,2,,1,4,0,1,1,
1976,404,1,,,0,0,68.75,1,1,70,1,-2,,0,4,0,1,1,
1976,501,1,73.900002,,0,0,50.77,1,1,70,1,0,32090.4,0,5,0,1,0,88865.406
1976,502,0,42.299999,44.599998,0,0,51.119999,1,-1,70,-1,0,168818.89,1,5,0,1,0,515193.84
1976,503,1,72.900002,72.300003,0,0,52.779999,1,1,70,1,0,5600.1138,0,5,0,1,0,211643.53
1976,504,1,50.200001,,0,0,55.75,1,1,70,1,-2,44409.82,0,5,0,1,0,303916.44
1976,505,1,61.799999,61.299999,1,0,49.630001,1,1,70,1,0,235874.64,1,5,0,0,0,322651.44
1976,506,1,71,76.599998,0,0,57.349998,1,1,70,1,-2,12011.537,0,5,0,1,0,354267.53
1976,507,1,76.199997,55.599998,1,0,52.360001,1,1,70,1,0,98114.328,0,5,0,1,0,198179.95
1976,508,1,64.199997,58.799999,0,0,59.240002,1,1,70,1,-2,91636.336,0,5,0,1,0,186160.11
1976,509,1,72.300003,70.599998,0,0,56.040001,1,1,70,1,-2,52385.613,0,5,0,1,0,86914.102
1976,510,1,74.599998,77,0,0,58.619999,1,1,70,1,-2,27563.711,0,5,0,1,0,44884.121
1976,511,1,63.299999,78.099998,0,0,47.32,1,1,70,1,2,459026.28,1,5,0,0,0,215783.3
1976,512,0,32.099998,30.9,0,0,46.529999,1,-1,70,-1,-2,654148.25,0,5,0,0,0,443977.53
1976,513,1,68.199997,55.400002,1,0,45.75,1,1,70,1,2,247191.36,1,5,0,0,0,778307.69
1976,514,1,72.5,74.599998,0,0,50.040001,1,1,70,1,0,49548.109,0,5,0,1,0,379605.34
1976,515,1,72.199997,72,0,0,54.98,1,1,70,1,-2,19371.568,0,5,0,1,0,266687.75
1976,516,0,53.400002,49.299999,0,0,49.599998,0,-1,70,-1,0,754767.19,1,5,0,0,0,903062.06
1976,517,1,65.699997,51.900002,1,0,46.450001,1,1,70,1,2,98126.813,1,5,0,0,0,290407.09
1976,518,0,35.799999,47.299999,0,0,44.009998,1,-1,70,-1,-2,166301.75,0,5,0,0,0,432710.75
1976,519,0,35.599998,43.700001,1,0,49.139999,1,-1,70,-1,0,162906.73,0,5,0,0,0,340367.09
1976,520,0,32.799999,38.799999,0,0,40.150002,1,-1,70,-1,-2,308210.13,0,5,0,0,0,456097.25
1976,521,1,69.800003,73.5,0,0,52.240002,1,1,70,1,0,10738.405,0,5,0,1,0,594003.19
1976,522,0,37.400002,44.200001,0,0,38.25,1,-1,70,-1,-2,171277.78,0,5,0,0,0,212475.64
1976,523,2,60.200001,71.400002,9,0,52.889999,,0,70,1,,,0,5,0,1,0,
1976,524,1,67.800003,66,1,0,55.849998,1,1,70,1,-2,34574.254,0,5,0,1,0,122757.33
1976,525,1,76.599998,,0,0,63.439999,1,1,70,1,-2,19084.49,0,5,0,1,0,129564
1976,526,0,34.400002,41.099998,0,0,37.869999,1,-1,70,-1,-2,27988.088,0,5,0,0,0,360271.22
1976,527,3,45.299999,33.700001,9,0,39.810001,,0,70,-1,,,0,5,0,0,0,
1976,528,1,80.199997,80.099998,0,0,70.790001,1,1,70,1,-2,2309.1108,0,5,0,1,0,209076.47
1976,529,1,88.400002,,0,0,80.949997,1,1,70,1,-2,249.63361,0,5,0,1,0,16113.85
1976,530,1,74.400002,74.199997,0,0,60.07,1,1,70,1,-2,45412.516,0,5,0,1,0,282472.91
1976,531,1,,72.400002,0,0,65.669998,1,1,70,1,-2,,0,5,0,1,0,
1976,532,1,72.199997,,0,0,55.450001,1,1,70,1,-2,105761.44,0,5,0,1,0,276340.25
1976,533,0,44.900002,44.700001,0,0,43.299999,1,-1,70,-1,-2,177364.67,0,5,0,0,0,345804.97
1976,534,1,50.700001,51.799999,1,0,43.09,1,1,70,1,2,632858.63,1,5,0,0,0,697089.38
1976,535,1,53.299999,50.299999,1,0,44.419998,1,1,70,1,2,935514.44,1,5,0,0,0,549322.94
1976,536,1,64.800003,66,0,0,56.02,1,1,70,1,-2,152617.67,0,5,0,1,0,160360.47
1976,537,0,26.9,31.200001,2,0,45.389999,1,-1,70,-1,-2,31765.877,0,5,0,0,0,599757.25
1976,538,1,63.599998,56.700001,1,0,44.189999,1,1,70,1,2,209272.02,1,5,0,0,0,435340.22
1976,539,0,41.400002,42.200001,0,0,35.77,1,-1,70,-1,-2,94344.859,0,5,0,0,0,212384.11
1976,540,3,40.700001,32.799999,9,0,32.27,,0,70,-1,,,0,5,0,0,0,
1976,541,0,42.299999,44.099998,0,0,42.57,1,-1,70,-1,-2,118359.62,0,5,0,0,0,387922.31
1976,542,1,76,69.900002,0,0,52.82,1,1,70,1,0,16400.928,0,5,0,1,0,265293.97
1976,543,0,35,39.599998,0,0,40.040001,1,-1,70,-1,-2,21951.115,0,5,0,0,0,254763.58
1976,601,1,53.5,58.900002,0,0,50.02,1,1,70,1,0,624279.56,0,6,0,1,0,552018.94
1976,602,1,50.5,52,1,0,42.240002,1,1,70,1,2,614593.81,1,6,0,0,0,764328.19
1976,603,1,52,67.900002,0,0,49.040001,1,1,70,1,2,376526.53,1,6,0,0,0,241270.88
1976,604,0,39.599998,48,0,0,41.580002,1,-1,70,-1,-2,193178.97,0,6,0,0,0,272845.38
1976,605,0,33.599998,40,0,0,39.790001,1,-1,70,-1,-2,88386.938,0,6,0,0,0,596898.94
1976,701,1,57.700001,63.599998,0,0,52.68,1,1,70,1,0,99949.133,0,7,0,1,0,256265.55
1976,702,1,65.599998,60.099998,1,0,50.119999,1,1,70,1,0,80560.93,0,7,0,1,0,407822.25
1976,703,1,55.700001,67.5,0,0,46.459999,1,1,70,1,2,58281.125,1,7,0,0,0,262897.47
1976,704,0,37.799999,45.900002,0,0,43.41,1,-1,70,-1,-2,204025.55,0,7,0,0,0,471574.53
1976,705,0,33,48.799999,0,0,43.779999,1,-1,70,-1,-2,234123.05,0,7,0,0,0,507646.59
1976,706,1,56.799999,63.700001,1,0,47.740002,1,1,70,1,2,352324.56,1,7,0,0,0,503373.69
1976,801,3,48.099998,40.400002,9,0,52.75,,0,70,-1,,,1,8,0,1,0,
1976,901,1,,,0,0,49.310001,1,1,70,1,0,,1,9,0,0,1,
1976,902,1,,,0,0,62.650002,1,1,70,1,-2,,0,9,0,1,1,
1976,903,1,,,0,0,64.290001,1,1,70,1,-2,,0,9,0,1,1,
1976,904,1,,68.199997,0,0,53.310001,1,1,70,1,-2,,0,9,0,1,1,
1976,905,0,41,45.900002,1,0,49.880001,1,-1,70,-1,0,343837,0,9,0,0,1,512310.56
1976,906,0,34.799999,24.200001,0,0,49.459999,1,-1,70,-1,0,110321.41,0,9,0,0,1,270644.44
1976,907,1,65.699997,,0,0,54.299999,1,1,70,1,-2,396846.72,0,9,0,1,1,101696.57
1976,908,2,58,56.700001,9,0,47.540001,,0,70,1,,,1,9,0,0,1,
1976,909,0,21.9,23.299999,0,0,46.470001,1,-1,70,-1,-2,66797.789,0,9,0,0,1,288530.69
1976,910,0,33.700001,26.299999,0,0,45.560001,1,-1,70,-1,-2,104500.79,0,9,0,0,1,416243.25
1976,911,1,,,0,0,49.529999,1,1,70,1,0,,1,9,0,0,1,
1976,912,0,46.099998,49,0,0,53.470001,1,-1,70,-1,2,346424.88,1,9,0,1,1,288838.56
1976,913,1,78.300003,,0,0,66.5,1,1,70,1,-2,81264.063,0,9,0,1,1,526893.31
1976,914,1,72.900002,69.099998,0,0,56.470001,1,1,70,1,-2,61089.504,0,9,0,1,1,189929.56
1976,915,1,70.400002,70.5,0,0,54.32,1,1,70,1,-2,21809.656,0,9,0,1,1,117956.04
1976,1001,1,,86.099998,0,0,64.360001,1,1,70,1,-2,,0,10,0,1,1,
1976,1002,1,,,0,0,69.099998,1,1,70,1,-2,,0,10,0,1,1,
1976,1003,1,88.699997,87.699997,0,0,69.139999,1,1,70,1,-2,45063.027,0,10,0,1,1,227283.08
1976,1004,1,68.300003,55.099998,1,0,57.240002,1,1,70,1,-2,143010.94,0,10,0,1,1,471524.59
1976,1005,1,66.699997,71.699997,0,0,67.510002,1,1,70,1,-2,91345.102,0,10,0,1,1,485142.13
1976,1006,1,51.700001,51.5,0,0,67.529999,1,1,70,1,-2,559666.06,0,10,0,1,1,606580.56
1976,1007,1,55.099998,50.299999,1,0,64.239998,1,1,70,1,-2,302214.78,0,10,0,1,1,655916.44
1976,1008,2,69.699997,,9,0,74.790001,,0,70,1,,,0,10,0,1,1,
1976,1009,2,79.099998,74.800003,9,0,70.919998,,0,70,1,,,0,10,0,1,1,
1976,1010,2,,68.400002,9,0,65.870003,,0,70,1,,,0,10,0,1,1,
1976,1101,2,52.700001,59.299999,9,0,49.279999,,0,70,1,,,1,11,0,0,0,
1976,1102,2,83.900002,62.599998,9,0,52.990002,,0,70,1,,,0,11,0,1,0,
1976,1201,0,45.400002,41.700001,0,0,40.209999,1,-1,70,-1,-2,448225.47,0,12,0,0,0,563094.38
1976,1202,0,49.400002,44.299999,1,0,36.200001,1,-1,70,-1,-2,393118.84,0,12,0,0,0,511603.28
1976,1301,1,92.599998,94.5,0,0,90.449997,1,1,70,1,-2,3906.7659,0,13,0,1,0,516891.34
1976,1302,1,84.699997,87.5,0,0,82.82,1,1,70,1,-2,14428.822,0,13,0,1,0,112156.22
1976,1303,1,59.299999,52.599998,1,0,42.080002,1,1,70,1,2,911811.69,1,13,0,0,0,704582.56
1976,1304,0,34.200001,40.799999,0,0,38.060001,1,-1,70,-1,-2,85553.602,0,13,0,0,0,263392.59
1976,1305,1,76.900002,71.900002,2,0,66.589996,1,1,70,1,-2,4.1605601,0,13,0,1,0,225901.77
1976,1306,0,39.400002,46.599998,1,0,40.169998,1,-1,70,-1,-2,316273.31,0,13,0,0,0,458556.13
1976,1307,1,84.800003,87.900002,0,0,80.809998,1,1,70,1,-2,4.1605601,0,13,0,1,0,83032.297
1976,1308,1,80.5,86.5,0,0,69.910004,1,1,70,1,-2,5583.4717,0,13,0,1,0,214418.63
1976,1309,1,72.199997,,0,0,57.790001,1,1,70,1,-2,6132.6655,0,13,0,1,0,48882.422
1976,1310,1,50.099998,50.900002,1,0,39.290001,1,1,70,1,2,1111930.5,1,13,0,0,0,1034111.4
1976,1311,1,67.400002,72.400002,0,0,48.27,1,1,70,1,2,27825.826,1,13,0,0,0,321278.47
1976,1312,0,27.200001,38.900002,0,0,30.92,1,-1,70,-1,-2,47505.277,0,13,0,0,0,493280.16
1976,1313,0,31.200001,45.5,0,0,37.169998,1,-1,70,-1,-2,26390.434,0,13,0,0,0,223280.63
1976,1314,0,25.6,33.400002,0,0,28.860001,1,-1,70,-1,-2,63598.32,0,13,0,0,0,259989.23
1976,1315,1,46.099998,53.299999,1,0,40.470001,0,1,70,1,2,711930.06,0,13,0,0,0,323367.06
1976,1316,0,32.099998,34.099998,0,0,41.27,1,-1,70,-1,-2,2300.7898,0,13,0,0,0,195791.8
1976,1317,0,41.799999,48.5,0,0,44.279999,1,-1,70,-1,-2,1623725.1,0,13,0,0,0,494640.69
1976,1318,0,42.299999,45.200001,0,0,43.759998,1,-1,70,-1,-2,155238.81,0,13,0,0,0,250952.5
1976,1319,0,31.5,34.700001,0,0,46.240002,1,-1,70,-1,-2,43748.289,0,13,0,0,0,197622.45
1976,1320,0,36.400002,45.200001,0,0,47.240002,1,-1,70,-1,-2,90384.008,0,13,0,0,0,513504.66
1976,1321,0,25.5,34.200001,0,0,44.529999,1,-1,70,-1,-2,14283.203,0,13,0,0,0,225681.27
1976,1322,1,61.400002,59.799999,0,0,48.5,1,1,70,1,2,21177.252,1,13,0,0,0,214564.25
1976,1323,1,78.599998,80.5,0,0,59.150002,1,1,70,1,-2,1169.1174,0,13,0,1,0,141496.48
1976,1324,1,67.400002,59.599998,1,0,53.860001,1,1,70,1,-2,54540.781,0,13,0,1,0,328155.84
1976,1401,2,71.300003,68.599998,9,0,61.299999,,0,70,1,,,0,14,0,1,0,
1976,1402,1,55.200001,61.099998,1,0,39.349998,1,1,70,1,2,782676.25,1,14,0,0,0,746025.88
1976,1403,1,56.900002,64.099998,0,0,46.119999,1,1,70,1,2,188115.56,1,14,0,0,0,690257.75
1976,1404,1,45.099998,52.700001,0,0,40.330002,0,1,70,1,2,477998.44,0,14,0,0,0,263775.34
1976,1405,0,38.299999,43.400002,0,0,42.779999,1,-1,70,-1,-2,26760.723,0,14,0,0,0,255325.25
1976,1406,1,54.900002,52.400002,1,0,41.459999,1,1,70,1,2,748330.81,1,14,0,0,0,411995.31
1976,1407,0,37.299999,42.400002,0,0,47.349998,1,-1,70,-1,-2,5408.728,0,14,0,0,0,231838.89
1976,1408,2,50.5,53.400002,9,0,50.130001,,0,70,1,,,0,14,0,1,0,
1976,1409,1,,71.099998,0,0,51.02,1,1,70,1,0,,0,14,0,1,0,
1976,1410,1,59.799999,54.400002,1,0,45.029999,1,1,70,1,2,452057.34,1,14,0,0,0,356227.16
1976,1411,1,60.799999,52.5,1,0,45.389999,1,1,70,1,2,275420.75,1,14,0,0,0,111898.27
1976,1501,1,47.900002,54.400002,0,0,49.91,0,1,70,1,0,830406.19,0,15,0,0,0,778532.31
1976,1502,1,50.599998,51.5,1,0,49.549999,1,1,70,1,0,625989.56,1,15,0,0,0,629863.06
1976,1503,0,43.5,49.200001,1,0,48.299999,1,-1,70,-1,-2,395806.56,0,15,0,0,0,547080.38
1976,1504,1,69.099998,64.300003,0,0,54.110001,1,1,70,1,-2,79841.148,0,15,0,1,0,143189.84
1976,1505,1,65.599998,51.099998,1,0,49.02,1,1,70,1,2,603106.5,1,15,0,0,0,610112.88
1976,1506,1,68.099998,54.599998,1,0,45.759998,1,1,70,1,2,242202.84,1,15,0,0,0,369104.09
1976,1601,0,26.9,36.099998,0,0,46.169998,1,-1,70,-1,-2,16500.781,0,16,0,0,0,300463.16
1976,1602,1,51.700001,55.599998,1,0,44.810001,1,1,70,1,2,787098.94,1,16,0,0,0,496259.13
1976,1603,0,29.700001,35.700001,0,0,41.82,1,-1,70,-1,-2,10971.397,0,16,0,0,0,189043.38
1976,1604,0,50.900002,46.5,0,0,48.990002,0,-1,70,-1,-2,436542.63,1,16,0,0,0,562853.06
1976,1605,0,37.400002,44.799999,0,0,49.040001,1,-1,70,-1,-2,38385.328,0,16,0,0,0,237742.73
1976,1701,1,82,80.699997,1,0,66.620003,1,1,70,1,-2,10234.978,0,17,0,1,0,339672.28
1976,1702,1,60.400002,75.5,0,0,55.459999,1,1,70,1,-2,215750,0,17,0,1,0,33958.492
1976,1703,1,58.099998,72.400002,0,0,55.490002,1,1,70,1,-2,221649.69,0,17,0,1,0,396684.44
1976,1704,0,44.099998,48.299999,0,0,42.779999,1,-1,70,-1,-2,189679.94,0,17,0,0,0,458327.31
1976,1705,0,32.900002,30.1,0,0,43.049999,1,-1,70,-1,-2,81730.047,0,17,0,0,0,237147.77
1976,1706,1,,74.900002,0,0,53.139999,1,1,70,1,-2,,0,17,0,1,0,
1976,1707,1,73.199997,75.599998,0,0,60.91,1,1,70,1,-2,4.1605601,0,17,0,1,0,8454.2578
1976,1801,2,51.900002,,9,0,51.279999,,0,70,1,,,0,18,0,1,1,
1976,1802,1,,84.900002,0,0,55.720001,1,1,70,1,-2,,0,18,0,1,1,
1976,1803,0,26.700001,41.5,0,0,45.380001,1,-1,70,-1,-2,44164.348,0,18,0,0,1,275720.31
1976,1804,1,,,0,0,45.759998,1,1,70,1,2,,1,18,0,0,1,
1976,1805,2,52.5,,9,0,49.110001,,0,70,1,,,1,18,0,0,1,
1976,1806,0,34.799999,45.900002,2,0,54.68,1,-1,70,-1,2,95692.883,1,18,0,1,1,653894.44
1976,1807,1,83.300003,89.300003,0,0,60.75,1,1,70,1,-2,19758.5,0,18,0,1,1,234792.89
1976,1808,1,,,0,0,61.610001,1,1,70,1,-2,,0,18,0,1,1,
1976,1901,0,42.599998,49.799999,1,0,49.32,1,-1,70,-1,0,516891.34,0,19,0,0,0,645465.13
1976,1902,0,20.4,28.6,0,0,49.860001,1,-1,70,-1,0,69235.883,0,19,0,0,0,338428.28
1976,2001,0,45.900002,47,0,0,49.310001,1,-1,70,-1,0,241408.19,0,20,0,0,0,801819
1976,2002,1,79.800003,77.099998,0,0,48.259998,1,1,70,1,2,73292.43,1,20,0,0,0,322264.5
1976,2003,2,74.599998,83.800003,9,0,51.509998,,0,70,1,,,0,20,0,1,0,
1976,2004,0,42.299999,41.900002,0,0,50.049999,1,-1,70,-1,0,166376.64,1,20,0,1,0,460507.44
1976,2005,1,57.700001,52.599998,1,0,58.73,1,1,70,1,-2,616191.44,0,20,0,1,0,408354.81
1976,2006,1,70.800003,73.699997,0,0,45.200001,1,1,70,1,2,54773.773,1,20,0,0,0,295462.19
1976,2007,1,,,0,0,81.639999,1,1,70,1,-2,,0,20,0,1,0,
1976,2008,3,47.400002,34.099998,9,0,51.669998,,0,70,-1,,,1,20,0,1,0,
1976,2101,0,36.200001,28.9,0,0,58.490002,1,-1,70,-1,2,193457.72,1,21,0,1,0,309903.47
1976,2102,1,76.400002,,0,0,60.900002,1,1,70,1,-2,7193.6084,0,21,0,1,0,195.54633
1976,2103,1,,56.299999,1,0,60.889999,1,1,70,1,-2,,0,21,0,1,0,
1976,2104,1,52.099998,77.900002,0,0,57.09,1,1,70,1,-2,774954.25,0,21,0,1,0,912065.5
1976,2105,1,67.300003,60.599998,1,0,59.040001,1,1,70,1,-2,121172.16,0,21,0,1,0,421165.19
1976,2106,1,57,,0,0,55.080002,1,1,70,1,-2,183414.14,0,21,0,1,0,418856.06
1976,2107,2,81.400002,,9,0,59.450001,,0,70,1,,,0,21,0,1,0,
1976,2108,1,79.900002,,0,0,65.300003,1,1,70,1,-2,25200.514,0,21,0,1,0,366316.53
1976,2109,1,75.099998,,0,0,56.389999,1,1,70,1,-2,549.19391,0,21,0,1,0,492061.13
1976,2110,0,,35.799999,0,0,55.529999,1,-1,70,-1,2,,1,21,0,1,0,
1976,2111,1,,,0,0,58.669998,1,1,70,1,-2,,0,21,0,1,0,
1976,2112,1,,74.800003,0,0,52.639999,1,1,70,1,0,,0,21,0,1,0,
1976,2201,1,93.400002,91.199997,0,0,90.610001,1,1,70,1,-2,0,0,22,0,1,0,112988.33
1976,2202,3,49.900002,46.5,9,0,45.389999,,0,70,-1,,,0,22,0,0,0,
1976,2203,0,49,48.200001,0,0,40.080002,1,-1,70,-1,-2,485345.97,0,22,0,0,0,338515.66
1976,2204,3,39.299999,46.099998,9,0,40.799999,,0,70,-1,,,0,22,0,0,0,
1976,2205,1,46.400002,54.799999,1,0,32.25,0,1,70,1,2,889186.56,0,22,0,0,0,672026.13
1976,2206,1,53.099998,50.200001,1,0,41.380001,1,1,70,1,2,792486.88,1,22,0,0,0,594689.69
1976,2207,2,71.199997,66.099998,9,0,52.349998,,0,70,1,,,0,22,0,1,0,
1976,2208,1,59.400002,55.799999,1,0,44.470001,1,1,70,1,2,529381.38,1,22,0,0,0,584567
1976,2209,0,29.6,42.700001,0,0,35.939999,1,-1,70,-1,-2,28458.23,0,22,0,0,0,509722.72
1976,2210,0,43.099998,46.099998,0,0,41.09,1,-1,70,-1,-2,326961.78,0,22,0,0,0,505582.94
1976,2211,0,45,48.900002,0,0,48.84,1,-1,70,-1,-2,394666.56,0,22,0,0,0,681861.69
1976,2212,2,52.599998,72.300003,9,0,45.68,,0,70,1,,,1,22,0,0,0,
1976,2213,1,90.300003,88.699997,0,0,88.610001,1,1,70,1,-2,0,0,22,0,1,0,36059.574
1976,2214,1,67,72.400002,0,0,48.650002,1,1,70,1,2,8982.6494,1,22,0,0,0,76446.133
1976,2215,1,75,79,0,0,52.830002,1,1,70,1,0,0,0,22,0,1,0,165182.56
1976,2216,1,77,79.099998,0,0,55.349998,1,1,70,1,-2,0,0,22,0,1,0,293331.97
1976,2217,1,65.099998,70.300003,1,0,49.82,1,1,70,1,0,509926.56,1,22,0,0,0,279839.28
1976,2218,1,66.800003,59.400002,1,0,46.099998,1,1,70,1,2,47076.738,1,22,0,0,0,409977.44
1976,2219,0,32.799999,37,0,0,36.75,1,-1,70,-1,-2,74865.117,0,22,0,0,0,108499.09
1976,2301,0,30.9,37.400002,0,0,51.66,1,-1,70,-1,0,5533.5449,1,23,0,1,0,166684.52
1976,2302,0,39.700001,46.900002,1,0,50.439999,1,-1,70,-1,0,309058.88,1,23,0,1,0,503469.38
1976,2303,0,32.599998,39.599998,0,0,49.130001,1,-1,70,-1,0,34545.129,0,23,0,0,0,238167.11
1976,2304,2,69,76,9,0,60.759998,,0,70,1,,,0,23,0,1,0,
1976,2305,1,73.099998,74.900002,0,0,63.610001,1,1,70,1,-2,48387.313,0,23,0,1,0,295932.31
1976,2306,1,59.799999,55.400002,1,0,57.290001,1,1,70,1,-2,461385.31,0,23,0,1,0,788667.44
1976,2307,1,73,75,0,0,56.880001,1,1,70,1,-2,58559.883,0,23,0,1,0,386070.84
1976,2308,1,,70.300003,1,0,65.919998,1,1,70,1,-2,,0,23,0,1,0,
1976,2401,1,,,0,0,61.66,1,1,70,1,-2,,0,24,0,1,1,
1976,2402,1,63.799999,70.5,0,0,52.919998,1,1,70,1,0,294933.78,0,24,0,1,1,147071.64
1976,2403,1,93.900002,,0,0,48.919998,1,1,70,1,2,0,1,24,0,0,1,41360.129
1976,2404,0,22.1,29.1,0,0,44.959999,1,-1,70,-1,-2,6070.2573,0,24,0,0,1,174964.03
1976,2405,0,31.799999,16.5,0,0,47.099998,1,-1,70,-1,-2,420815.69,0,24,0,0,1,759655.88
1976,2501,1,65.599998,68.300003,0,0,70.980003,1,1,70,1,-2,421897.44,0,25,0,1,0,135534.41
1976,2502,2,51.099998,61,9,0,43.369999,,0,70,1,,,1,25,0,0,0,
1976,2503,2,63.700001,75.400002,9,0,48.630001,,0,70,1,,,1,25,0,0,0,
1976,2504,2,55.900002,67.900002,9,0,51.900002,,0,70,1,,,0,25,0,1,0,
1976,2505,1,70.800003,69.099998,0,0,59.23,1,1,70,1,-2,70417.477,0,25,0,1,0,185748.2
1976,2506,2,40.900002,78.900002,9,0,52.009998,,0,70,1,,,1,25,0,1,0,
1976,2507,0,38,47.700001,0,0,47.349998,1,-1,70,-1,-2,9877.1699,0,25,0,0,0,302680.75
1976,2508,1,68.699997,69.900002,0,0,46.959999,1,1,70,1,2,52797.508,1,25,0,0,0,168386.19
1976,2509,2,55.900002,66.400002,9,0,49.66,,0,70,1,,,1,25,0,0,0,
1976,2510,1,72.099998,72.800003,0,0,57.299999,1,1,70,1,-2,16284.433,0,25,0,1,0,131540.27
1976,2601,1,66.400002,54.799999,1,0,46.360001,1,1,70,1,2,359405.81,1,26,0,0,0,424992.91
1976,2602,2,45,63,9,0,46.060001,,0,70,1,,,0,26,0,0,0,
1976,2701,0,26.799999,46.700001,0,0,41.290001,1,-1,70,-1,-2,100668.91,0,27,0,0,0,428496.09
1976,2702,3,54.599998,44.799999,9,0,39.759998,,0,70,-1,,,1,27,0,0,0,
1976,2703,0,25.299999,49.799999,1,0,37.16,1,-1,70,-1,-2,38780.582,0,27,0,0,0,310552.53
1976,2801,1,86.400002,60.5,1,0,47.73,1,1,70,1,2,869.55707,1,28,0,0,0,659490.38
1976,2901,1,69.199997,52.099998,1,0,43.380001,1,1,70,1,2,0,1,29,0,0,0,333369.03
1976,2902,0,39.5,35.799999,0,0,45.150002,1,-1,70,-1,-2,349366.41,0,29,0,0,0,311684.19
1976,3001,1,70.800003,59.900002,1,0,57.639999,1,1,70,1,-2,191394.09,0,30,0,1,0,526123.63
1976,3002,1,61.700001,58.099998,1,0,50.459999,1,1,70,1,0,260879.61,0,30,0,1,0,485416.72
1976,3003,1,62.599998,69.800003,0,0,43.990002,1,1,70,1,2,80461.07,1,30,0,0,0,239760.59
1976,3004,1,67.400002,66.699997,0,0,53.75,1,1,70,1,-2,79524.945,0,30,0,1,0,200459.95
1976,3005,0,31.9,44.900002,1,0,40.689999,1,-1,70,-1,-2,155351.16,0,30,0,0,0,245814.22
1976,3006,0,40.299999,46.400002,0,0,48.310001,1,-1,70,-1,-2,107238.44,0,30,0,0,0,264366.16
1976,3007,1,56.5,52.799999,1,0,41.93,1,1,70,1,2,471636.94,1,30,0,0,0,681146.13
1976,3008,1,70.900002,75,0,0,47.93,1,1,70,1,2,27555.391,1,30,0,0,0,289096.53
1976,3009,1,45.5,66.199997,0,0,45.509998,0,1,70,1,2,223039.31,0,30,0,0,0,289724.75
1976,3010,1,83.800003,84.199997,0,0,72.540001,1,1,70,1,-2,220.50969,0,30,0,1,0,111669.44
1976,3011,1,68.5,70.199997,0,0,48.5,1,1,70,1,2,32743.607,1,30,0,0,0,261503.69
1976,3012,0,26.5,33.299999,0,0,46.169998,1,-1,70,-1,-2,73512.938,0,30,0,0,0,651930.63
1976,3013,1,51.299999,57.299999,1,0,40.689999,1,1,70,1,2,415169.81,1,30,0,0,0,477890.25
1976,3014,2,52.5,83.199997,9,0,56.560001,,0,70,1,,,0,30,0,1,0,
1976,3015,1,66.099998,72.099998,0,0,53.639999,1,1,70,1,-2,38576.715,0,30,0,1,0,103805.98
1976,3101,0,27.5,40.400002,0,0,49.32,1,-1,70,-1,0,36716.941,0,31,0,0,0,322580.72
1976,3102,1,70.300003,67.599998,0,0,48.049999,1,1,70,1,2,78380.789,1,31,0,0,0,314230.47
1976,3201,1,68.699997,69.400002,0,0,45.630001,1,1,70,1,2,79075.609,1,32,0,0,0,154215.33
1976,3202,1,57.400002,52.200001,1,0,45.400002,1,1,70,1,2,573570.69,1,32,0,0,0,619561.5
1976,3203,1,52.599998,52.900002,1,0,45.77,1,1,70,1,2,383703.5,1,32,0,0,0,250590.53
1976,3204,0,44.200001,46.400002,0,0,48.799999,1,-1,70,-1,-2,190391.39,0,32,0,0,0,345359.78
1976,3205,0,44.299999,45.799999,0,0,48.290001,1,-1,70,-1,-2,387743.41,0,32,0,0,0,376813.63
1976,3206,1,65,66.699997,0,0,49.540001,1,1,70,1,0,205411.02,1,32,0,0,0,243804.66
1976,3207,1,,,0,0,73.209999,1,1,70,1,-2,,0,32,0,1,0,
1976,3208,1,78,79,0,0,66.690002,1,1,70,1,-2,7801.0503,0,32,0,1,0,90650.281
1976,3209,1,,,0,0,45.68,1,1,70,1,2,,1,32,0,0,0,
1976,3210,1,,,0,0,57.150002,1,1,70,1,-2,,0,32,0,1,0,
1976,3211,1,81.5,83.599998,1,0,70.010002,1,1,70,1,-2,0,0,32,0,1,0,154527.36
