"district","dem","gop","oth","DEMtp","dem_vote","gop_vote"
138,12619,17895,0,0.413547879661795,41.3547879661795,58.6452120338205
139,10871,18386,0,0.37156919711522,37.156919711522,62.843080288478
140,11952,12677,0,0.485281578626822,48.5281578626822,51.4718421373178
141,11347,11407,0,0.498681550496616,49.8681550496616,50.1318449503384
142,13399,17455,0,0.434271083165878,43.4271083165878,56.5728916834122
143,14520,19892,0,0.421945832849006,42.1945832849006,57.8054167150994
144,13902,17809,0,0.438396770836618,43.8396770836618,56.1603229163382
145,11588,18400,0,0.386421235160731,38.6421235160731,61.3578764839269
146,14971,10988,0,0.576717130860203,57.6717130860203,42.3282869139797
147,15090,17316,0,0.465654508424366,46.5654508424366,53.4345491575634
148,27958,8582,0,0.765134099616858,76.5134099616858,23.4865900383142
149,21511,9184,0,0.700798175598632,70.0798175598632,29.9201824401368
150,18165,12404,0,0.59422944813373,59.422944813373,40.577055186627
151,19373,14190,0,0.577213002413372,57.7213002413372,42.2786997586628
152,18224,10443,0,0.635713538214672,63.5713538214672,36.4286461785328
153,23287,9969,0,0.70023454414241,70.023454414241,29.976545585759
154,27075,5966,0,0.81943645773433,81.943645773433,18.056354226567
155,19790,13170,0,0.600424757281553,60.0424757281553,39.9575242718447
156,19411,11802,0,0.621888315765867,62.1888315765867,37.8111684234133
157,21595,13258,0,0.619602329785097,61.9602329785097,38.0397670214903
158,18706,12285,0,0.603594591978316,60.3594591978316,39.6405408021684
159,12157,5735,0,0.67946568298681,67.946568298681,32.053431701319
160,18306,16658,0,0.523567097586089,52.3567097586089,47.6432902413911
161,17661,12568,0,0.584240299050581,58.4240299050581,41.5759700949419
162,14974,10743,0,0.582260761364078,58.2260761364078,41.7739238635922
163,15961,9244,0,0.633247371553263,63.3247371553263,36.6752628446737
164,14642,3426,0,0.810382997564755,81.0382997564755,18.9617002435245
165,20522,14059,0,0.593447268731384,59.3447268731384,40.6552731268616
166,21966,12963,0,0.628875719316327,62.8875719316327,37.1124280683673
167,20166,12260,0,0.621908345155122,62.1908345155122,37.8091654844878
168,18275,12773,0,0.588604741046122,58.8604741046122,41.1395258953878
169,9003,18688,0,0.325123686396302,32.5123686396302,67.4876313603698
170,10523,8960,0,0.540111892419032,54.0111892419032,45.9888107580968
171,5496,19110,0,0.223360156059498,22.3360156059498,77.6639843940502
172,11402,7411,0,0.606070270557593,60.6070270557593,39.3929729442407
173,9506,5774,0,0.622120418848167,62.2120418848167,37.7879581151832
174,10661,6036,0,0.638497933760556,63.8497933760556,36.1502066239444
175,23458,2573,388,0.901156313626061,88.79215715962,9.73920284643628
176,10640,13658,0,0.437896123137707,43.7896123137707,56.2103876862293
177,11743,4886,0,0.706175957664321,70.6175957664321,29.3824042335679
178,13524,22019,0,0.380496862954731,38.0496862954731,61.9503137045269
179,9237,1375,0,0.870429702223897,87.0429702223898,12.9570297776103
180,6540,1213,0,0.843544434412485,84.3544434412485,15.6455565587514
181,15174,528,443,0.966373710355369,93.9857541034376,3.27036234128213
182,26851,414,1327,0.984815697781038,93.9108841634024,1.44795747062115
183,12535,17140,0,0.422409435551811,42.2409435551811,57.7590564448189
