"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2000 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Republican","MCGILL, EUGENE F.","15,844","15,844","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Democratic","MERMELSTEIN, JULES J.","12,284","12,284","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","152nd Legislative District","Republican","CORNELL, ROY W.","13,185","13,185","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Republican","BARD, ELLEN M.","16,739","16,739","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Democratic","PFEIFFER, LARRY","10,033","10,033","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Libertarian","GOULART, LARRY W.","401","401","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","154th Legislative District","Republican","WHISTED, MICHAEL","7,698","7,698","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Representative in the General Assembly","154th Legislative District","Democratic","CURRY, LAWRENCE H.","21,878","21,878","","","","","","","","","",""
"2000 General Election","MONTOUR","Senator in the General Assembly","27th Senatorial District","Republican","HELFRICK, EDWARD W.","5,130","5,130","","","","","","","","","",""
"2000 General Election","MONTOUR","Representative in the General Assembly","107th Legislative District","Republican","PFAFF, CHRIS","2,322","2,322","","","","","","","","","",""
"2000 General Election","MONTOUR","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI, ROBERT E.","3,941","3,941","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Republican","PARSONS, DENNIS","475","475","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Democratic","ROONEY, T. J.","2,186","2,186","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","135th Legislative District","Republican","MITMAN, MARK S.","10,747","10,747","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON, STEVE","11,982","11,982","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","136th Legislative District","Democratic","FREEMAN, ROBERT","12,192","12,192","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","137th Legislative District","Republican","GRUPPO, LEONARD Q.","14,294","14,294","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","137th Legislative District","Democratic","GRUCELA, RICHARD T.","15,659","15,659","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","138th Legislative District","Republican","DALLY, CRAIG A.","11,100","11,100","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","183rd Legislative District","Republican","HARHART, JULIE","6,904","6,904","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Representative in the General Assembly","183rd Legislative District","Democratic","YANDRISEVITS, FRANK W.","3,401","3,401","","","","","","","","","",""
"2000 General Election","NORTHUMBERLAND","Senator in the General Assembly","27th Senatorial District","Republican","HELFRICK, EDWARD W.","21,888","21,888","","","","","","","","","",""
"2000 General Election","NORTHUMBERLAND","Representative in the General Assembly","107th Legislative District","Republican","PFAFF, CHRIS","2,958","2,958","","","","","","","","","",""
"2000 General Election","NORTHUMBERLAND","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI, ROBERT E.","9,201","9,201","","","","","","","","","",""
"2000 General Election","NORTHUMBERLAND","Representative in the General Assembly","108th Legislative District","Republican","PHILLIPS, MERLE H.","16,059","16,059","","","","","","","","","",""
"2000 General Election","PERRY","Senator in the General Assembly","31st Senatorial District","Republican","MOWERY, HAROLD F.","8,016","8,016","","","","","","","","","",""
"2000 General Election","PERRY","Senator in the General Assembly","31st Senatorial District","Democratic","HERTZLER, JAMES H.","3,369","3,369","","","","","","","","","",""
"2000 General Election","PERRY","Representative in the General Assembly","82nd Legislative District","Republican","CLARK, DANIEL F.","2,258","2,258","","","","","","","","","",""
"2000 General Election","PERRY","Representative in the General Assembly","86th Legislative District","Republican","EGOLF, ALLAN","11,552","11,552","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Senator in the General Assembly","1st Senatorial District","Republican","JACOB, GEORGE","15,114","15,114","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Senator in the General Assembly","1st Senatorial District","Democratic","FUMO, VINCENT J.","64,877","64,877","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Senator in the General Assembly","3rd Senatorial District","Democratic","KITCHEN, SHIRLEY M.","61,895","61,895","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Senator in the General Assembly","5th Senatorial District","Republican","SALVATORE, HANK","38,898","38,898","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Senator in the General Assembly","5th Senatorial District","Democratic","STACK, MIKE","44,299","44,299","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Senator in the General Assembly","7th Senatorial District","Democratic","HUGHES, VINCENT","69,777","69,777","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","169th Legislative District","Republican","O'BRIEN, DENNIS M.","14,257","14,257","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Republican","KENNEY, GEORGE T.","12,136","12,136","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Democratic","LURIE, JACQUES","10,456","10,456","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Republican","PERZEL, JOHN M.","12,621","12,621","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Democratic","CHILUTTI, MARK J.","12,529","12,529","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Republican","SANSONI, DANIEL","3,604","3,604","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Democratic","MCGEEHAN, MICHAEL P.","15,024","15,024","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","174th Legislative District","Democratic","BUTKOVITZ, ALAN L.","17,019","17,019","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","175th Legislative District","Republican","COLLINS, TIMOTHY","4,919","4,919","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","175th Legislative District","Democratic","LEDERER, MARIE","13,456","13,456","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","176th Legislative District","Republican","WOGAN, CHRIS","12,948","12,948","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","177th Legislative District","Republican","TAYLOR, JOHN J.","9,122","9,122","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","177th Legislative District","Democratic","AUMENT-LOUGHREY, MARNIE M.","7,111","7,111","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","Democratic","RIEGER, WILLIAM W.","11,545","11,545","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Republican","MAENNER, ELLEN","1,384","1,384","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Democratic","CRUZ, ANGEL","11,321","11,321","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","181st Legislative District","Democratic","THOMAS, W. CURTIS","16,344","16,344","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Democratic","JOSEPHS, BABETTE","20,519","20,519","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Libertarian","SCHWARZ, RICHARD O.","1,035","1,035","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","184th Legislative District","Democratic","KELLER, WILLIAM","15,083","15,083","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Republican","DONOFLIO, ANTHONY","3,560","3,560","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","13,554","13,554","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","186th Legislative District","Republican","PRUSACKI, WALTER","1,676","1,676","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","186th Legislative District","Democratic","JAMES, HAROLD","17,620","17,620","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","188th Legislative District","Democratic","ROEBUCK, JAMES R.","16,416","16,416","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Republican","FORD, RONDA M.","988","988","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Democratic","HORSEY, MIKE","16,080","16,080","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","13,301","13,301","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","192nd Legislative District","Democratic","BISHOP, LOUISE","21,128","21,128","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","194th Legislative District","Democratic","MANDERINO, KATHY","17,987","17,987","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","195th Legislative District","Democratic","OLIVER, FRANK L.","17,167","17,167","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","197th Legislative District","Democratic","WILLIAMS, JEWELL","18,885","18,885","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","197th Legislative District","CFM","MILLER, TYRAY","491","491","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","198th Legislative District","Republican","SEGAL, SUSAN E.","2,932","2,932","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","198th Legislative District","Democratic","YOUNGBLOOD, ROSITA C.","19,251","19,251","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","200th Legislative District","Republican","WATSON, D. DEXTER","4,273","4,273","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","200th Legislative District","Democratic","WASHINGTON, LEANNA M.","21,856","21,856","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","201st Legislative District","Republican","MESSA, JOSEPH L.","568","568","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","201st Legislative District","Democratic","MYERS, JOHN","19,518","19,518","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","202nd Legislative District","Democratic","COHEN, MARK B.","15,386","15,386","","","","","","","","","",""
"2000 General Election","PHILADELPHIA","Representative in the General Assembly","203rd Legislative District","Democratic","EVANS, DWIGHT","20,097","20,097","","","","","","","","","",""
"2000 General Election","PIKE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","10,074","10,074","","","","","","","","","",""
"2000 General Election","PIKE","Representative in the General Assembly","139th Legislative District","Independent","EDGERTON, C. MARK","749","749","","","","","","","","","",""
"2000 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","2,303","2,303","","","","","","","","","",""
"2000 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","1,847","1,847","","","","","","","","","",""
"2000 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","92","92","","","","","","","","","",""
"2000 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","2,703","2,703","","","","","","","","","",""
"2000 General Election","POTTER","Representative in the General Assembly","67th Legislative District","Republican","JADLOWIEC, KENNETH M.","5,665","5,665","","","","","","","","","",""
"2000 General Election","SCHUYLKILL","Senator in the General Assembly","29th Senatorial District","Republican / Democratic","RHOADES, JAMES J.","54,058","54,058","","","","","","","","","",""
"2000 General Election","SCHUYLKILL","Representative in the General Assembly","123rd Legislative District","Republican","BAROWSKI, BRIAN D.","5,989","5,989","","","","","","","","","",""
"2000 General Election","SCHUYLKILL","Representative in the General Assembly","123rd Legislative District","Democratic","LUCYK, EDWARD J.","15,586","15,586","","","","","","","","","",""
"2000 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Republican","ARGALL, DAVID G.","10,844","10,844","","","","","","","","","",""
"2000 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Democratic","BELSAK, ANDREW","3,181","3,181","","","","","","","","","",""
"2000 General Election","SCHUYLKILL","Representative in the General Assembly","125th Legislative District","Republican","ALLEN, BOB","18,245","18,245","","","","","","","","","",""
"2000 General Election","SNYDER","Senator in the General Assembly","27th Senatorial District","Republican","HELFRICK, EDWARD W.","10,545","10,545","","","","","","","","","",""
"2000 General Election","SNYDER","Representative in the General Assembly","82nd Legislative District","Republican","CLARK, DANIEL F.","4,350","4,350","","","","","","","","","",""
"2000 General Election","SNYDER","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD, RUSS","6,445","6,445","","","","","","","","","",""
"2000 General Election","SNYDER","Representative in the General Assembly","85th Legislative District","Green","PRINDLE, ERIC","706","706","","","","","","","","","",""
"2000 General Election","SOMERSET","Senator in the General Assembly","35th Senatorial District","Republican","CONNELL, J. ANTHONY","1,137","1,137","","","","","","","","","",""
"2000 General Election","SOMERSET","Senator in the General Assembly","35th Senatorial District","Democratic","WOZNIAK, JOHN N.","4,865","4,865","","","","","","","","","",""
"2000 General Election","SOMERSET","Representative in the General Assembly","69th Legislative District","Republican","BASTIAN, BOB","19,261","19,261","","","","","","","","","",""
"2000 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Republican","MCFARLAND, ARNIE","2,095","2,095","","","","","","","","","",""
"2000 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Democratic","YEWCIC, TOM","6,447","6,447","","","","","","","","","",""
"2000 General Election","SULLIVAN","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","2,432","2,432","","","","","","","","","",""
"2000 General Election","SULLIVAN","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","2,312","2,312","","","","","","","","","",""
"2000 General Election","SULLIVAN","Representative in the General Assembly","111th Legislative District","Democratic","SABBATINI, ANGELO J.","713","713","","","","","","","","","",""
"2000 General Election","SUSQUEHANNA","Representative in the General Assembly","110th Legislative District","Republican","PICKETT, TINA","4,228","4,228","","","","","","","","","",""
"2000 General Election","SUSQUEHANNA","Representative in the General Assembly","110th Legislative District","Democratic","BARR, DEBORAH","1,864","1,864","","","","","","","","","",""
"2000 General Election","SUSQUEHANNA","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","8,526","8,526","","","","","","","","","",""
"2000 General Election","SUSQUEHANNA","Representative in the General Assembly","111th Legislative District","Democratic","SABBATINI, ANGELO J.","2,350","2,350","","","","","","","","","",""
"2000 General Election","TIOGA","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","12,369","12,369","","","","","","","","","",""
"2000 General Election","TIOGA","Representative in the General Assembly","68th Legislative District","Republican / Democratic","BAKER, MATTHEW E.","14,302","14,302","","","","","","","","","",""
"2000 General Election","UNION","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","3,238","3,238","","","","","","","","","",""
"2000 General Election","UNION","Senator in the General Assembly","27th Senatorial District","Republican","HELFRICK, EDWARD W.","7,189","7,189","","","","","","","","","",""
"2000 General Election","UNION","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD, RUSS","10,653","10,653","","","","","","","","","",""
"2000 General Election","UNION","Representative in the General Assembly","85th Legislative District","Green","PRINDLE, ERIC","1,434","1,434","","","","","","","","","",""
"2000 General Election","VENANGO","Senator in the General Assembly","21st Senatorial District","Republican","WHITE, MARY JO","7,219","7,219","","","","","","","","","",""
"2000 General Election","VENANGO","Senator in the General Assembly","21st Senatorial District","Libertarian","ETZEL, VERNON L.","1,141","1,141","","","","","","","","","",""
"2000 General Election","VENANGO","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","2,963","2,963","","","","","","","","","",""
"2000 General Election","VENANGO","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","3,674","3,674","","","","","","","","","",""
"2000 General Election","VENANGO","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","187","187","","","","","","","","","",""
"2000 General Election","VENANGO","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","3,038","3,038","","","","","","","","","",""
"2000 General Election","VENANGO","Representative in the General Assembly","64th Legislative District","Republican","HUTCHINSON, SCOTT E.","17,539","17,539","","","","","","","","","",""
"2000 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Republican","SLOCUM, BILL","4,991","4,991","","","","","","","","","",""
"2000 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Democratic","CALLA, JOSEPH J.","5,518","5,518","","","","","","","","","",""
"2000 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN R.","1,341","1,341","","","","","","","","","",""
"2000 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Independent","SCARNATI, JOSEPH B.","5,251","5,251","","","","","","","","","",""
"2000 General Election","WARREN","Representative in the General Assembly","65th Legislative District","Republican","LYNCH, JIM","12,094","12,094","","","","","","","","","",""
"2000 General Election","WASHINGTON","Senator in the General Assembly","37th Senatorial District","Republican","MURPHY, TIM","6,900","6,900","","","","","","","","","",""
"2000 General Election","WASHINGTON","Senator in the General Assembly","37th Senatorial District","Democratic","RUDOLPH, JOSEPH","1,997","1,997","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","40th Legislative District","Republican","MAHER, JOHN A.","7,589","7,589","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Republican","BAGLEY, HUGH K.","4,314","4,314","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Democratic","LESCOVITZ, VICTOR JOHN","9,416","9,416","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","47th Legislative District","Republican","KNOTTS, CODY","8,465","8,465","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","47th Legislative District","Democratic","TRICH, LEO J.","11,701","11,701","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Democratic","SOLOBAY, TIMOTHY J.","21,063","21,063","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Green","AGORIS, DEMO","1,832","1,832","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","49th Legislative District","Democratic","DALEY, PETER J.","11,487","11,487","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","50th Legislative District","Republican","BUSH, LYNDA","760","760","","","","","","","","","",""
"2000 General Election","WASHINGTON","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","1,784","1,784","","","","","","","","","",""
"2000 General Election","WAYNE","Representative in the General Assembly","115th Legislative District","Democratic","STABACK, EDWARD G.","2,141","2,141","","","","","","","","","",""
"2000 General Election","WAYNE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","9,501","9,501","","","","","","","","","",""
"2000 General Election","WAYNE","Representative in the General Assembly","139th Legislative District","Independent","EDGERTON, C. MARK","623","623","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","35th Senatorial District","Republican","CONNELL, J. ANTHONY","662","662","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","35th Senatorial District","Democratic","WOZNIAK, JOHN N.","1,160","1,160","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","39th Senatorial District","Republican","PORTERFIELD, GENE","40,017","40,017","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","39th Senatorial District","Democratic","KUKOVICH, ALLEN G.","54,358","54,358","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","41st Senatorial District","Republican","WHITE, DON","9,643","9,643","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","41st Senatorial District","Democratic","MCQUOWN, JAMES","9,664","9,664","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","45th Senatorial District","Republican","MACDONALD, LAURIE ZACHARIA","7,855","7,855","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Senator in the General Assembly","45th Senatorial District","Democratic","LOGAN, SEAN F.","6,919","6,919","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","25th Legislative District","Democratic","MARKOSEK, JOSEPH F.","4,500","4,500","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","52nd Legislative District","Democratic","SHANER, JAMES E.","2,892","2,892","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","54th Legislative District","Democratic","PALLONE, JOHN E.","12,911","12,911","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","55th Legislative District","Republican","WAJDIC, RICHARD E.","5,347","5,347","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","55th Legislative District","Democratic","PETRARCA, JOSEPH A.","15,708","15,708","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Republican","MEDICH, DANE A.","8,976","8,976","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Democratic","CASORIO, JAMES E.","17,691","17,691","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Republican","HALAUT, ZACK","7,284","7,284","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Democratic","TANGRETTI, THOMAS A.","15,510","15,510","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI, R. TED","16,083","16,083","","","","","","","","","",""
"2000 General Election","WESTMORELAND","Representative in the General Assembly","59th Legislative District","Republican / Democratic","STAIRS, JESS","22,521","22,521","","","","","","","","","",""
"2000 General Election","WYOMING","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","8,776","8,776","","","","","","","","","",""
"2000 General Election","WYOMING","Representative in the General Assembly","111th Legislative District","Democratic","SABBATINI, ANGELO J.","2,650","2,650","","","","","","","","","",""
"2000 General Election","YORK","Senator in the General Assembly","13th Senatorial District","Republican","ARMSTRONG, GIBSON E.","14,636","14,636","","","","","","","","","",""
"2000 General Election","YORK","Senator in the General Assembly","13th Senatorial District","Democratic","DEHL, RICCI","6,273","6,273","","","","","","","","","",""
"2000 General Election","YORK","Senator in the General Assembly","31st Senatorial District","Republican","MOWERY, HAROLD F.","8,659","8,659","","","","","","","","","",""
"2000 General Election","YORK","Senator in the General Assembly","31st Senatorial District","Democratic","HERTZLER, JAMES H.","4,110","4,110","","","","","","","","","",""
"2000 General Election","YORK","Senator in the General Assembly","33rd Senatorial District","Republican / Democratic","PUNT, TERRY","8,170","8,170","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","92nd Legislative District","Republican","SMITH, BRUCE","19,386","19,386","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","92nd Legislative District","Independent","CUTSHALL, MARLIN D.","893","893","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","93rd Legislative District","Republican","MILLER, RON","19,538","19,538","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","94th Legislative District","Republican","SAYLOR, STANLEY E.","19,332","19,332","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","95th Legislative District","Republican","SCHANBACHER, MICHELE","5,701","5,701","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","95th Legislative District","Democratic","STETLER, STEPHEN H.","11,010","11,010","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","95th Legislative District","Constitution","POBORSKY, CHRIS A.","699","699","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","193rd Legislative District","Republican","NICKOL, STEVEN R.","11,086","11,086","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","196th Legislative District","Republican","MACKERETH, BEVERLY","16,672","16,672","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","196th Legislative District","Democratic","HAKE, DON","8,133","8,133","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","196th Legislative District","Constitution","JONES, ROY C.","1,101","1,101","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","199th Legislative District","Republican","GABIG, WILL","1,378","1,378","","","","","","","","","",""
"2000 General Election","YORK","Representative in the General Assembly","199th Legislative District","Democratic","TRICARICO, MARGARET","442","442","","","","","","","","","",""
