"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2010 General Election","COLUMBIA","Representative in the General Assembly","117th Legislative District","Democratic","SHERMANSKI, RICHARD","120","0","0","","","","","","","","",""
"2010 General Election","COLUMBIA","Representative in the General Assembly","117th Legislative District","Republican","BOBACK, KAREN","558","0","0","","","","","","","","",""
"2010 General Election","CRAWFORD","Senator in the General Assembly","50th Senatorial District","Democratic / Republican","ROBBINS, BOB","22,208","0","0","","","","","","","","",""
"2010 General Election","CRAWFORD","Senator in the General Assembly","50th Senatorial District","Unaffiliated Independent","BIROS, ROBERTA","3,851","0","0","","","","","","","","",""
"2010 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","3,978","0","0","","","","","","","","",""
"2010 General Election","CRAWFORD","Representative in the General Assembly","6th Legislative District","Republican","ROAE, BRAD","13,665","0","0","","","","","","","","",""
"2010 General Election","CRAWFORD","Representative in the General Assembly","17th Legislative District","Republican","BROOKS, MICHELE","4,130","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Democratic","WEST, ANGELA","7,840","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Republican","GRELL, GLEN R.","19,514","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Republican","DELOZIER, SHERYL M.","19,822","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","Republican","KAUFFMAN, ROB","2,373","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","For the 89th","POTTS, BLYDEN B","627","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","92nd Legislative District","Republican","PERRY, SCOTT","5,038","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Democratic","BALDWIN, FRED","6,421","0","0","","","","","","","","",""
"2010 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Republican","BLOOM, STEPHEN","13,450","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Senator in the General Assembly","48th Senatorial District","Democratic","LITZ, JO ELLEN","547","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Senator in the General Assembly","48th Senatorial District","Republican","FOLMER, MIKE","2,093","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL, DAVID S","2,174","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Democratic / Republican","BUXTON, RON","13,348","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Democratic","STILP, GENE","11,280","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Republican","HELM, SUSAN C. SUE","11,593","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Republican","MARSICO, RON","21,220","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Democratic","BENNETT, PHYLLIS","6,564","0","0","","","","","","","","",""
"2010 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Republican","PAYNE, JOHN D","15,032","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Senator in the General Assembly","8th Senatorial District","Democratic","WILLIAMS, ANTHONY HARDY","19,534","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Senator in the General Assembly","8th Senatorial District","Republican","HARMON, RHASHEA","7,988","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Senator in the General Assembly","26th Senatorial District","Democratic","FARRELL, MICHAEL T.","35,097","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Senator in the General Assembly","26th Senatorial District","Republican","ERICKSON, EDWIN B","48,687","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Democratic","KIRKLAND, THADDEUS","10,229","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Republican","BROWN, WILLIAM ROCKY","4,047","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Democratic","DIGREGORY, NICK","6,513","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Republican","BARRAR, STEPHEN","15,580","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Independent","CLEARY, DAVID G","1,069","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Democratic","WAITE, WALTER A.","12,125","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Republican","HACKETT, JOE","13,941","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Democratic","MACNEIL, SCOTT","6,704","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Republican","MICCARELLI, NICK","11,822","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Democratic","MEEHAN, SHANNON P.","8,333","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Republican","MICOZZIE, NICHOLAS A.","11,891","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Independent","LACY, RODNEY L","549","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Democratic","DAVIDSON, MARGO L","10,083","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Republican","CAREY, MAUREEN","8,711","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Republican","ADOLPH, WILLIAM F.","17,202","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Democratic","VITALI, GREG","14,924","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Republican","WILLIAMSON, JOHN","10,678","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Democratic","CONNER, GAIL M","8,705","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Republican","KILLION, THOMAS H.","13,807","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","3,949","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Republican","BRUNO, MICHAEL D.","326","0","0","","","","","","","","",""
"2010 General Election","DELAWARE","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","4,156","0","0","","","","","","","","",""
"2010 General Election","ELK","Representative in the General Assembly","75th Legislative District","Democratic","STRAUB, FRANK","3,286","0","0","","","","","","","","",""
"2010 General Election","ELK","Representative in the General Assembly","75th Legislative District","Republican","GABLER, MATT","7,088","0","0","","","","","","","","",""
"2010 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Democratic","HARKINS, PATRICK J.","10,645","0","0","","","","","","","","",""
"2010 General Election","ERIE","Representative in the General Assembly","2nd Legislative District","Democratic","FABRIZIO, FLO","13,617","0","0","","","","","","","","",""
"2010 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Democratic","HORNAMAN, JOHN","12,483","0","0","","","","","","","","",""
"2010 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Republican","SMITH, REGINA K.","10,849","0","0","","","","","","","","",""
"2010 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Democratic","PRICE, GERALD","5,046","0","0","","","","","","","","",""
"2010 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Republican","SONNEY, CURT","13,402","0","0","","","","","","","","",""
"2010 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","10,048","0","0","","","","","","","","",""
