"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2008 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Republican","QUIGLEY                  , THOMAS           J.","16,269","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","147th Legislative District","Democratic","VAN ANGLEN               , ALBERT           O.","11,374","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","147th Legislative District","Republican","MENSCH                   , BOB","19,727","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Democratic","GERBER                   , MIKE","24,532","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Republican","MAGUIRE                  , MATTHEW","12,281","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Democratic","BRIGGS                   , TIM","20,250","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Republican","LECHTER                  , LYNNE","12,453","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","150th Legislative District","Democratic","CAROLINA                 , KELBIN","13,703","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","150th Legislative District","Republican","VEREB                    , MIKE","17,911","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Democratic","TAYLOR                   , RICK","16,661","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Republican","STEPHENS                 , TODD","16,242","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","152nd Legislative District","Democratic","ROMANIELLO               , LISA","11,681","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","152nd Legislative District","Republican","MURT                     , THOMAS           P.","18,126","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Democratic / Republican","SHAPIRO                  , JOSH","33,165","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","154th Legislative District","Democratic","CURRY                    , LAWRENCE         H.","27,356","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","157th Legislative District","Democratic","DRUCKER                  , PAUL             J.","3,073","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","157th Legislative District","Republican","CIARROCCHI               , GUY","3,010","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","170th Legislative District","Democratic","BOYLE                    , BRENDAN          F.","1,109","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","170th Legislative District","Republican","TAUBENBERGER             , MATT","1,203","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","194th Legislative District","Democratic","MANDERINO                , KATHY","4,840","0","0","","","","","","","","",""
"2008 General Election","MONTGOMERY","Representative in the General Assembly","194th Legislative District","Republican","ROLLAND                  , THOMAS           C.","1,740","0","0","","","","","","","","",""
"2008 General Election","MONTOUR","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER                  , JOHN             R.","6,259","0","0","","","","","","","","",""
"2008 General Election","MONTOUR","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI                 , ROBERT           E.","5,413","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Senator in the General Assembly","29th Senatorial District","Democratic","SYMONS                   , PETER            PJ","2,113","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES                  , JAMES            J.","3,272","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Senator in the General Assembly","29th Senatorial District","No Party Affiliation","BAYLOR                   , DENNIS","66","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","131st Legislative District","Republican","BEYER                    , KAREN            D.","1,479","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Democratic","BRENNAN                  , JOSEPH           F.","3,748","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Green","GRAY                     , GUY              M.","327","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON                , STEVE","14,260","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","136th Legislative District","Democratic","FREEMAN                  , ROBERT","18,297","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","136th Legislative District","Republican","SHEGDA                   , RON","6,915","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","137th Legislative District","Democratic","GRUCELA                  , RICHARD          T.","23,318","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","138th Legislative District","Republican","DALLY                    , CRAIG            A.","23,507","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","183rd Legislative District","Republican","HARHART                  , JULIE","9,561","0","0","","","","","","","","",""
"2008 General Election","NORTHAMPTON","Representative in the General Assembly","183rd Legislative District","Constitution","EDWARDS                  , CARL             C.","1,216","0","0","","","","","","","","",""
"2008 General Election","NORTHUMBERLAND","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER                  , JOHN             R.","26,979","0","0","","","","","","","","",""
"2008 General Election","NORTHUMBERLAND","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI                 , ROBERT           E.","10,481","0","0","","","","","","","","",""
"2008 General Election","NORTHUMBERLAND","Representative in the General Assembly","108th Legislative District","Democratic","MICHETTI                 , ANTONIO          D.","4,724","0","0","","","","","","","","",""
"2008 General Election","NORTHUMBERLAND","Representative in the General Assembly","108th Legislative District","Republican","PHILLIPS                 , MERLE            H.","16,250","0","0","","","","","","","","",""
"2008 General Election","PERRY","Representative in the General Assembly","86th Legislative District","Democratic / Republican","KELLER                   , MARK             K.","18,586","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","1st Senatorial District","Democratic","FARNESE                  , LAWRENCE         M.","95,727","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","1st Senatorial District","Republican","MORLEY                   , JACK","22,698","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","3rd Senatorial District","Democratic","KITCHEN                  , SHIRLEY          M.","96,328","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","3rd Senatorial District","Republican","NIX                      , ROBERT           S.","12,647","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","5th Senatorial District","Democratic","STACK                    , MIKE","71,141","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","5th Senatorial District","Republican","FARLEY                   , JOHN","27,702","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","7th Senatorial District","Democratic","HUGHES                   , VINCENT          J.","89,601","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Senator in the General Assembly","7th Senatorial District","Republican","PERRY                    , MARC","8,165","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","152nd Legislative District","Democratic","ROMANIELLO               , LISA","828","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","152nd Legislative District","Republican","MURT                     , THOMAS           P.","649","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","154th Legislative District","Democratic","CURRY                    , LAWRENCE         H.","369","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","169th Legislative District","Democratic / Republican","O'BRIEN                  , DENNIS           M.","26,337","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Democratic","BOYLE                    , BRENDAN          F.","14,756","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Republican","TAUBENBERGER             , MATT","9,728","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Democratic","COSTELLO                 , RICHARD          B.","9,654","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Republican","PERZEL                   , JOHN             M.","18,507","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Democratic","MCGEEHAN                 , MICHAEL          PATRICK","17,230","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Republican","NELSON                   , BELINDA          C.","3,711","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","174th Legislative District","Democratic","SABATINA                 , JOHN             P.","19,046","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","175th Legislative District","Democratic","O'BRIEN                  , MICHAEL          H.","24,465","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","177th Legislative District","Democratic","ENGGASSER                , HARRY            L.","9,619","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","177th Legislative District","Republican","TAYLOR                   , JOHN             J.","13,893","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","Democratic","PAYTON                   , TONY             J.","18,547","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","Republican","KENNEDY                  , WILLIAM","2,080","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Democratic","CRUZ                     , ANGEL","17,222","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Libertarian","SANCHEZ                  , ERIK","329","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","181st Legislative District","Democratic","THOMAS                   , W.               CURTIS","26,160","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Democratic","JOSEPHS                  , BABETTE","26,457","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Republican","ZIMOLONG                 , WALLY","6,012","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","184th Legislative District","Democratic","KELLER                   , WILLIAM          F.","18,906","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","184th Legislative District","Republican","BIONDO                   , ANTHONY","5,237","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI                , ROBERT           C.","15,370","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Republican","BROWN                    , KAMALAH          K.","3,102","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","186th Legislative District","Democratic","JOHNSON                  , KENYATTA","25,932","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","188th Legislative District","Democratic","ROEBUCK                  , JAMES            R.","25,418","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Democratic","BROWN                    , VANESSA          L.","27,112","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Republican","FOREMAN                  , RAHIM","374","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","191st Legislative District","Democratic","WATERS                   , RONALD           G.","19,139","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","192nd Legislative District","Democratic","BISHOP                   , LOUISE           WILLIAMS","28,005","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","194th Legislative District","Democratic","MANDERINO                , KATHY","17,483","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","194th Legislative District","Republican","ROLLAND                  , THOMAS           C.","4,511","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","195th Legislative District","Democratic","OLIVER                   , FRANK            L.","25,984","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","195th Legislative District","Republican","KERNAGHAN                , W.               JAMES","2,689","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","197th Legislative District","Democratic","WILLIAMS                 , JEWELL","27,779","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","198th Legislative District","Democratic","YOUNGBLOOD               , ROSITA           C.","26,351","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","200th Legislative District","Democratic","PARKER                   , CHERELLE         L.","29,954","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","201st Legislative District","Democratic","MYERS                    , JOHN","27,238","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","201st Legislative District","Republican","MESSA                    , JOSEPH           L.","616","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","202nd Legislative District","Democratic","COHEN                    , MARK             B.","22,049","0","0","","","","","","","","",""
"2008 General Election","PHILADELPHIA","Representative in the General Assembly","203rd Legislative District","Democratic","EVANS                    , DWIGHT","26,727","0","0","","","","","","","","",""
"2008 General Election","PIKE","Representative in the General Assembly","139th Legislative District","Republican","PEIFER                   , MICHAEL          T.","10,695","0","0","","","","","","","","",""
"2008 General Election","PIKE","Representative in the General Assembly","189th Legislative District","Democratic","SIPTROTH                 , JOHN             J.","5,259","0","0","","","","","","","","",""
"2008 General Election","PIKE","Representative in the General Assembly","189th Legislative District","Republican","SIVICK                   , JOHN","3,966","0","0","","","","","","","","",""
"2008 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Democratic","HILLIARD                 , DONALD           L.","1,739","0","0","","","","","","","","",""
"2008 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI                 , JOSEPH           B.","5,606","0","0","","","","","","","","",""
"2008 General Election","POTTER","Representative in the General Assembly","67th Legislative District","Republican","CAUSER                   , MARTIN           T.","6,506","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Senator in the General Assembly","29th Senatorial District","Democratic","SYMONS                   , PETER            PJ","20,600","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES                  , JAMES            J.","41,149","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Senator in the General Assembly","29th Senatorial District","No Party Affiliation","BAYLOR                   , DENNIS","1,243","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Representative in the General Assembly","123rd Legislative District","Democratic","GOODMAN                  , NEAL             P.","19,443","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Democratic","MACKEY                   , BILL","4,931","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Republican","ARGALL                   , DAVID            G.","12,352","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Representative in the General Assembly","125th Legislative District","Democratic","SEIP                     , TIM","12,846","0","0","","","","","","","","",""
"2008 General Election","SCHUYLKILL","Representative in the General Assembly","125th Legislative District","Republican","HORNBERGER               , GARY             L.","10,163","0","0","","","","","","","","",""
"2008 General Election","SNYDER","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER                  , JOHN             R.","12,270","0","0","","","","","","","","",""
"2008 General Election","SNYDER","Representative in the General Assembly","82nd Legislative District","Republican","HARRIS                   , C.               ADAM","4,227","0","0","","","","","","","","",""
"2008 General Election","SNYDER","Representative in the General Assembly","85th Legislative District","Democratic","CONNOLLEY                , STEPHEN          J.","2,012","0","0","","","","","","","","",""
"2008 General Election","SNYDER","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD                , RUSS","5,469","0","0","","","","","","","","",""
"2008 General Election","SNYDER","Representative in the General Assembly","108th Legislative District","Democratic","MICHETTI                 , ANTONIO          D.","648","0","0","","","","","","","","",""
"2008 General Election","SNYDER","Representative in the General Assembly","108th Legislative District","Republican","PHILLIPS                 , MERLE            H.","1,967","0","0","","","","","","","","",""
"2008 General Election","SOMERSET","Senator in the General Assembly","35th Senatorial District","Democratic","WOZNIAK                  , JOHN             N.","4,097","0","0","","","","","","","","",""
"2008 General Election","SOMERSET","Senator in the General Assembly","35th Senatorial District","Republican","VERANESE                 , JOSEPH           W.","2,219","0","0","","","","","","","","",""
"2008 General Election","SOMERSET","Representative in the General Assembly","69th Legislative District","Democratic","WARNICK                  , KEN","7,288","0","0","","","","","","","","",""
"2008 General Election","SOMERSET","Representative in the General Assembly","69th Legislative District","Republican","METZGAR                  , CARL             WALKER","15,124","0","0","","","","","","","","",""
"2008 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Democratic","BURNS                    , FRANK","6,080","0","0","","","","","","","","",""
"2008 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Republican","VOCCIO                   , CHRIS","6,225","0","0","","","","","","","","",""
"2008 General Election","SULLIVAN","Senator in the General Assembly","23rd Senatorial District","Democratic","CASIMIR                  , LOUIS            TREY","929","0","0","","","","","","","","",""
"2008 General Election","SULLIVAN","Senator in the General Assembly","23rd Senatorial District","Republican","YAW                      , GENE","1,893","0","0","","","","","","","","",""
"2008 General Election","SULLIVAN","Senator in the General Assembly","23rd Senatorial District","Independent","DINCHER                  , MICHAEL          A.","227","0","0","","","","","","","","",""
"2008 General Election","SULLIVAN","Representative in the General Assembly","110th Legislative District","Republican","PICKETT                  , TINA","2,692","0","0","","","","","","","","",""
"2008 General Election","SUSQUEHANNA","Senator in the General Assembly","23rd Senatorial District","Democratic","CASIMIR                  , LOUIS            TREY","3,403","0","0","","","","","","","","",""
"2008 General Election","SUSQUEHANNA","Senator in the General Assembly","23rd Senatorial District","Republican","YAW                      , GENE","6,632","0","0","","","","","","","","",""
"2008 General Election","SUSQUEHANNA","Senator in the General Assembly","23rd Senatorial District","Independent","DINCHER                  , MICHAEL          A.","610","0","0","","","","","","","","",""
"2008 General Election","SUSQUEHANNA","Representative in the General Assembly","110th Legislative District","Republican","PICKETT                  , TINA","2,842","0","0","","","","","","","","",""
"2008 General Election","SUSQUEHANNA","Representative in the General Assembly","111th Legislative District","Republican","MAJOR                    , SANDRA           J.","11,893","0","0","","","","","","","","",""
"2008 General Election","SUSQUEHANNA","Representative in the General Assembly","111th Legislative District","Green","SWEENEY                  , JAY","1,738","0","0","","","","","","","","",""
"2008 General Election","SUSQUEHANNA","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ                  , JIM","551","0","0","","","","","","","","",""
"2008 General Election","TIOGA","Senator in the General Assembly","25th Senatorial District","Democratic","HILLIARD                 , DONALD           L.","5,132","0","0","","","","","","","","",""
"2008 General Election","TIOGA","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI                 , JOSEPH           B.","12,355","0","0","","","","","","","","",""
"2008 General Election","TIOGA","Representative in the General Assembly","68th Legislative District","Democratic / Republican","BAKER                    , MATTHEW          E.","17,449","0","0","","","","","","","","",""
"2008 General Election","UNION","Senator in the General Assembly","23rd Senatorial District","Democratic","CASIMIR                  , LOUIS            TREY","5,513","0","0","","","","","","","","",""
"2008 General Election","UNION","Senator in the General Assembly","23rd Senatorial District","Republican","YAW                      , GENE","8,352","0","0","","","","","","","","",""
"2008 General Election","UNION","Senator in the General Assembly","23rd Senatorial District","Independent","DINCHER                  , MICHAEL          A.","668","0","0","","","","","","","","",""
"2008 General Election","UNION","Representative in the General Assembly","85th Legislative District","Democratic","CONNOLLEY                , STEPHEN          J.","5,192","0","0","","","","","","","","",""
"2008 General Election","UNION","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD                , RUSS","11,704","0","0","","","","","","","","",""
"2008 General Election","VENANGO","Senator in the General Assembly","21st Senatorial District","Republican","WHITE                    , MARY JO","18,749","0","0","","","","","","","","",""
"2008 General Election","VENANGO","Senator in the General Assembly","21st Senatorial District","Libertarian","LUCAS                    , MARY             LEA","3,107","0","0","","","","","","","","",""
"2008 General Election","VENANGO","Representative in the General Assembly","64th Legislative District","Republican","HUTCHINSON               , SCOTT            E.","19,164","0","0","","","","","","","","",""
"2008 General Election","VENANGO","Representative in the General Assembly","64th Legislative District","Libertarian","MAYS                     , VANCE            H.","2,898","0","0","","","","","","","","",""
"2008 General Election","WARREN","Senator in the General Assembly","21st Senatorial District","Republican","WHITE                    , MARY JO","9,634","0","0","","","","","","","","",""
"2008 General Election","WARREN","Senator in the General Assembly","21st Senatorial District","Libertarian","LUCAS                    , MARY             LEA","1,551","0","0","","","","","","","","",""
"2008 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Democratic","HILLIARD                 , DONALD           L.","2,133","0","0","","","","","","","","",""
"2008 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI                 , JOSEPH           B.","2,755","0","0","","","","","","","","",""
"2008 General Election","WARREN","Representative in the General Assembly","65th Legislative District","Democratic / Republican","RAPP                     , KATHY            L.","17,081","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Senator in the General Assembly","37th Senatorial District","Democratic","SCHMOTZER                , AMY              JUDE","2,761","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Senator in the General Assembly","37th Senatorial District","Republican","PIPPY                    , JOHN","8,790","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","39th Legislative District","Democratic","LEVDANSKY                , DAVID","3,253","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","39th Legislative District","Republican","DOUGLAS                  , MONICA","3,286","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","40th Legislative District","Republican","MAHER                    , JOHN","9,799","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Democratic","WHITE                    , JESSE","16,324","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Republican","YUVAN                    , FRANK","9,459","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Democratic","SOLOBAY                  , TIMOTHY          JOSEPH","23,725","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","49th Legislative District","Democratic","DALEY                    , PETER            J.","16,458","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE                  , BILL","1,706","0","0","","","","","","","","",""
"2008 General Election","WASHINGTON","Representative in the General Assembly","50th Legislative District","Republican","HOPKINS                  , GREG","1,059","0","0","","","","","","","","",""
"2008 General Election","WAYNE","Representative in the General Assembly","111th Legislative District","Republican","MAJOR                    , SANDRA           J.","2,364","0","0","","","","","","","","",""
"2008 General Election","WAYNE","Representative in the General Assembly","111th Legislative District","Green","SWEENEY                  , JAY","412","0","0","","","","","","","","",""
"2008 General Election","WAYNE","Representative in the General Assembly","115th Legislative District","Democratic","STABACK                  , EDWARD           G.","4,378","0","0","","","","","","","","",""
"2008 General Election","WAYNE","Representative in the General Assembly","139th Legislative District","Republican","PEIFER                   , MICHAEL          T.","8,960","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Senator in the General Assembly","39th Senatorial District","Democratic","BOMPIANI                 , TONY","51,571","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Senator in the General Assembly","39th Senatorial District","Republican","WARD                     , KIM","60,740","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Senator in the General Assembly","41st Senatorial District","Democratic / Republican","WHITE                    , DON","22,317","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Senator in the General Assembly","45th Senatorial District","Democratic","LOGAN                    , SEAN","15,581","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","25th Legislative District","Democratic / Republican","MARKOSEK                 , JOSEPH           F.","5,273","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","52nd Legislative District","Democratic","KULA                     , DEBERAH","3,651","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","54th Legislative District","Democratic","PALLONE                  , JOHN             E.","19,962","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","55th Legislative District","Democratic","PETRARCA                 , JOSEPH           A.","20,065","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Democratic","CASORIO                  , JAMES            E.","18,693","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Republican","LISOTTO                  , SUSANNA","12,624","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Democratic","BOYLE                    , JOHN             W.","13,525","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Republican","KRIEGER                  , TIM","14,496","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI                   , R.               TED","20,816","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","59th Legislative District","Democratic","O'BARTO                  , MICHAEL          J.","10,679","0","0","","","","","","","","",""
"2008 General Election","WESTMORELAND","Representative in the General Assembly","59th Legislative District","Republican","REESE                    , MIKE","16,043","0","0","","","","","","","","",""
"2008 General Election","WYOMING","Representative in the General Assembly","111th Legislative District","Republican","MAJOR                    , SANDRA           J.","7,173","0","0","","","","","","","","",""
"2008 General Election","WYOMING","Representative in the General Assembly","111th Legislative District","Green","SWEENEY                  , JAY","1,051","0","0","","","","","","","","",""
"2008 General Election","WYOMING","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ                  , JIM","402","0","0","","","","","","","","",""
"2008 General Election","WYOMING","Representative in the General Assembly","117th Legislative District","Democratic","BIGUS                    , RUSS","943","0","0","","","","","","","","",""
"2008 General Election","WYOMING","Representative in the General Assembly","117th Legislative District","Republican","BOBACK                   , KAREN","2,704","0","0","","","","","","","","",""
"2008 General Election","YORK","Senator in the General Assembly","13th Senatorial District","Democratic","URDANETA                 , JOSE             E.","8,229","0","0","","","","","","","","",""
"2008 General Election","YORK","Senator in the General Assembly","13th Senatorial District","Republican","SMUCKER                  , LLOYD            K.","14,897","0","0","","","","","","","","",""
"2008 General Election","YORK","Senator in the General Assembly","15th Senatorial District","Democratic","HIRSH                    , JUDY","3,735","0","0","","","","","","","","",""
"2008 General Election","YORK","Senator in the General Assembly","15th Senatorial District","Republican","PICCOLA                  , JEFF","6,014","0","0","","","","","","","","",""
"2008 General Election","YORK","Senator in the General Assembly","31st Senatorial District","Democratic","KISKIS                   , SUSAN","4,882","0","0","","","","","","","","",""
"2008 General Election","YORK","Senator in the General Assembly","31st Senatorial District","Republican","VANCE                    , PATRICIA         H.","14,889","0","0","","","","","","","","",""
"2008 General Election","YORK","Senator in the General Assembly","33rd Senatorial District","Democratic","TUSHINGHAM               , BRUCE","4,180","0","0","","","","","","","","",""
