"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2006 General Election","CLARION","Representative in the General Assembly","63rd Legislative District","Constitution","CHAMPION, TIMOTHY E.","164","0","0","","","","","","","","",""
"2006 General Election","CLEARFIELD","Representative in the General Assembly","74th Legislative District","Democratic","GEORGE, CAMILLE","11,386","0","0","","","","","","","","",""
"2006 General Election","CLEARFIELD","Representative in the General Assembly","74th Legislative District","Republican","HANSEL, RICHARD","6,613","0","0","","","","","","","","",""
"2006 General Election","CLEARFIELD","Representative in the General Assembly","75th Legislative District","Democratic","SURRA, DAN A.","4,679","0","0","","","","","","","","",""
"2006 General Election","CLEARFIELD","Representative in the General Assembly","75th Legislative District","Republican","HANES, TODD","3,166","0","0","","","","","","","","",""
"2006 General Election","CLINTON","Representative in the General Assembly","76th Legislative District","Democratic","HANNA, MIKE","8,403","0","0","","","","","","","","",""
"2006 General Election","COLUMBIA","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI, ROBERT E.","563","0","0","","","","","","","","",""
"2006 General Election","COLUMBIA","Representative in the General Assembly","109th Legislative District","Democratic","SLAVICK, DAVID D.","7,058","0","0","","","","","","","","",""
"2006 General Election","COLUMBIA","Representative in the General Assembly","109th Legislative District","Republican","MILLARD, DAVID R.","9,949","0","0","","","","","","","","",""
"2006 General Election","COLUMBIA","Representative in the General Assembly","117th Legislative District","Democratic","NICHOLS, FRED FREDDIE","211","0","0","","","","","","","","",""
"2006 General Election","COLUMBIA","Representative in the General Assembly","117th Legislative District","Republican","BOBACK, KAREN","443","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Senator in the General Assembly","50th Senatorial District","Democratic","ALLEN, ART","10,712","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Senator in the General Assembly","50th Senatorial District","Republican","ROBBINS, BOB","16,866","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Democratic","WHITE, JASON","2,022","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","2,679","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Libertarian","TONKIN, EDWARD H.","74","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","5th Legislative District","Independent","RASTETTER, SCOTT R.","224","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","6th Legislative District","Democratic","ABBOTT, KEITH","6,821","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","6th Legislative District","Republican","ROAE, BRAD","10,590","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","17th Legislative District","Democratic","WEAVER, FRANK H.","2,188","0","0","","","","","","","","",""
"2006 General Election","CRAWFORD","Representative in the General Assembly","17th Legislative District","Republican","BROOKS, MICHELE","2,899","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Democratic","LOMBARDI, JOSEPH D.","8,860","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","87th Legislative District","Republican","GRELL, GLEN R.","17,400","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Democratic","STUSKI, MARGARET M.","6,685","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Republican","NAILOR, JERRY L.","16,776","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","88th Legislative District","Green","IRVIN, CHRISTOPHER E.","804","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","Democratic","ALOSI, ANDREW","1,095","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","89th Legislative District","Republican","KAUFFMAN, ROB","1,777","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","92nd Legislative District","Democratic","ELLSPERMAN, LAURENCE","1,824","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","92nd Legislative District","Republican","PERRY, SCOTT","3,822","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Democratic","COBB, BILL","8,017","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Republican","GABIG, WILL","11,076","0","0","","","","","","","","",""
"2006 General Election","CUMBERLAND","Representative in the General Assembly","199th Legislative District","Green","HEYCOCK, KATRINA","660","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Senator in the General Assembly","48th Senatorial District","Democratic","LISS, JOHN R.","694","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Senator in the General Assembly","48th Senatorial District","Republican","FOLMER, MIKE","1,878","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL, DAVID S.","2,109","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Democratic","BUXTON, RON","9,542","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Republican","TEZAK, ANTHONY J.","3,620","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Democratic","COFFMAN, DENNIS E.","9,718","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Republican","HELM, SUSAN C. SUE","12,685","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Democratic","NICK, CHERYL A.","8,529","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Republican","MARSICO, RON","17,865","0","0","","","","","","","","",""
"2006 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Republican","PAYNE, JOHN D.","15,972","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Senator in the General Assembly","8th Senatorial District","Democratic","WILLIAMS, ANTHONY H.","20,408","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Senator in the General Assembly","26th Senatorial District","Democratic","FARRELL, MICHAEL T.","42,576","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Senator in the General Assembly","26th Senatorial District","Republican","ERICKSON, EDWIN B.","45,685","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Democratic","KIRKLAND, THADDEUS","8,490","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Republican","RUBIO, BALTAZAR E.","4,034","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Democratic","DIGGORY, SHAWN C.","8,039","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Republican","BARRAR, STEPHEN E.","14,536","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Democratic","LENTZ, BRYAN R.","14,345","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Republican","GANNON, TOM","13,525","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Democratic","WOODMAN, MARILYN","7,720","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Republican","RAYMOND, RON","12,539","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Democratic","DEYOUNG, MARIE","9,656","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Republican","MICOZZIE, NICHOLAS A.","12,905","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Democratic","RONCAGLIONE, CASEY R.","7,988","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Republican","CIVERA, MARIO J.","10,646","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Democratic","HEALY, LARRY","9,781","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Republican","ADOLPH, WILLIAM F.","14,896","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","New American Independent","THOMPSON, MICHAEL E.","721","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Democratic","VITALI, GREG","18,626","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Republican","WILLIAMSON, JOHN P.","9,238","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Democratic","DEWEY, FRED","9,525","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Republican","KILLION, THOMAS H.","13,623","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","2,872","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Republican","GENTILE, GREGORY","401","0","0","","","","","","","","",""
"2006 General Election","DELAWARE","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","3,305","0","0","","","","","","","","",""
"2006 General Election","ELK","Representative in the General Assembly","75th Legislative District","Democratic","SURRA, DAN A.","7,096","0","0","","","","","","","","",""
"2006 General Election","ELK","Representative in the General Assembly","75th Legislative District","Republican","HANES, TODD","4,272","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Democratic","HARKINS, PATRICK J.","9,665","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Republican","PONTORIERO, CHRISTINE E.","3,226","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","2nd Legislative District","Democratic","FABRIZIO, FLO","14,759","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Democratic","HORNAMAN, JOHN","11,188","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Republican","GOOD, MATTHEW","11,043","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Green","REIM, TIMOTHY P.","714","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Republican","SONNEY, CURT","14,356","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Democratic","WHITE, JASON","5,117","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","6,584","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Libertarian","TONKIN, EDWARD H.","212","0","0","","","","","","","","",""
"2006 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Independent","RASTETTER, SCOTT R.","1,117","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Senator in the General Assembly","32nd Senatorial District","Democratic","KASUNIC, RICHARD A.","27,295","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Senator in the General Assembly","32nd Senatorial District","Republican","GALLO, RONALD L.","10,513","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","49th Legislative District","Democratic","DALEY, PETER J.","2,206","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","49th Legislative District","Republican","ANGELL, EDWARD S.","822","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","2,501","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Republican","HOPKINS, GREG","1,503","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Democratic","MAHONEY, TIM","9,476","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Republican","MIKITA, JOHN","5,858","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","52nd Legislative District","Democratic","KULA, DEBERAH","8,912","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","52nd Legislative District","Republican","EARNESTY, WILLIAM R.","3,783","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI, R. TED","768","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","58th Legislative District","Republican","MCCONNELL, PETE","285","0","0","","","","","","","","",""
"2006 General Election","FAYETTE","Representative in the General Assembly","59th Legislative District","Democratic / Republican","STAIRS, JESS","1,817","0","0","","","","","","","","",""
"2006 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Democratic / Republican","RAPP, KATHY L.","1,849","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","86th Legislative District","Republican","KELLER, MARK K.","4,065","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Democratic","ALOSI, ANDREW","4,727","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Republican","KAUFFMAN, ROB","11,746","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","90th Legislative District","Democratic","FLEAGLE, PATRICK E.","9,895","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","90th Legislative District","Republican","ROCK, TODD","11,614","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Democratic","NAUGLE, PATRICK L.","102","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Republican","MOUL, DAN","127","0","0","","","","","","","","",""
"2006 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Green","SMALLWOOD, LYNN","7","0","0","","","","","","","","",""
"2006 General Election","FULTON","Senator in the General Assembly","30th Senatorial District","Democratic","MORRIS, GREG","1,601","0","0","","","","","","","","",""
"2006 General Election","FULTON","Senator in the General Assembly","30th Senatorial District","Republican","EICHELBERGER, JOHN H.","2,694","0","0","","","","","","","","",""
"2006 General Election","FULTON","Representative in the General Assembly","78th Legislative District","Democratic","EBERSOLE, GARY","1,272","0","0","","","","","","","","",""
"2006 General Election","FULTON","Representative in the General Assembly","78th Legislative District","Republican","HESS, DICK L.","3,115","0","0","","","","","","","","",""
"2006 General Election","GREENE","Senator in the General Assembly","46th Senatorial District","Democratic","STOUT, J. BARRY","9,363","0","0","","","","","","","","",""
"2006 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","6,155","0","0","","","","","","","","",""
"2006 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Republican","HOPKINS, GREG","6,700","0","0","","","","","","","","",""
"2006 General Election","HUNTINGDON","Senator in the General Assembly","30th Senatorial District","Democratic","MORRIS, GREG","5,006","0","0","","","","","","","","",""
"2006 General Election","HUNTINGDON","Senator in the General Assembly","30th Senatorial District","Republican","EICHELBERGER, JOHN H.","8,530","0","0","","","","","","","","",""
"2006 General Election","HUNTINGDON","Representative in the General Assembly","78th Legislative District","Democratic","EBERSOLE, GARY","227","0","0","","","","","","","","",""
"2006 General Election","HUNTINGDON","Representative in the General Assembly","78th Legislative District","Republican","HESS, DICK L.","595","0","0","","","","","","","","",""
"2006 General Election","HUNTINGDON","Representative in the General Assembly","81st Legislative District","Democratic","THOMAS, ROY E.","4,911","0","0","","","","","","","","",""
"2006 General Election","HUNTINGDON","Representative in the General Assembly","81st Legislative District","Republican","FLECK, MIKE","7,917","0","0","","","","","","","","",""
"2006 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Democratic","COVONE, RON","1,522","0","0","","","","","","","","",""
"2006 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Republican","PYLE, JEFF","3,650","0","0","","","","","","","","",""
"2006 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Democratic","SPIELMAN, CYNTHIA J.","6,811","0","0","","","","","","","","",""
"2006 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Republican","REED, DAVE","11,377","0","0","","","","","","","","",""
"2006 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Democratic","ELMASRY, SAMY","1,137","0","0","","","","","","","","",""
"2006 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","1,751","0","0","","","","","","","","",""
"2006 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Constitution","SERENE, JANET Y.","175","0","0","","","","","","","","",""
"2006 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Democratic","ELMASRY, SAMY","5,097","0","0","","","","","","","","",""
"2006 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","7,324","0","0","","","","","","","","",""
"2006 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Constitution","SERENE, JANET Y.","778","0","0","","","","","","","","",""
"2006 General Election","JUNIATA","Senator in the General Assembly","34th Senatorial District","Democratic","EICH, JON","2,350","0","0","","","","","","","","",""
"2006 General Election","JUNIATA","Senator in the General Assembly","34th Senatorial District","Republican","CORMAN, JACOB D.","4,949","0","0","","","","","","","","",""
"2006 General Election","JUNIATA","Senator in the General Assembly","34th Senatorial District","Libertarian","MARTIN, THOMAS A.","197","0","0","","","","","","","","",""
"2006 General Election","JUNIATA","Senator in the General Assembly","34th Senatorial District","Vote for Cash","CASH, ROBERT J.","180","0","0","","","","","","","","",""
"2006 General Election","JUNIATA","Representative in the General Assembly","82nd Legislative District","Democratic","O'NEAL, TERESA J.","3,439","0","0","","","","","","","","",""
"2006 General Election","JUNIATA","Representative in the General Assembly","82nd Legislative District","Republican","HARRIS, C. ADAM","4,296","0","0","","","","","","","","",""
"2006 General Election","LACKAWANNA","Senator in the General Assembly","22nd Senatorial District","Democratic","MELLOW, ROBERT J.","63,840","0","0","","","","","","","","",""
"2006 General Election","LACKAWANNA","Representative in the General Assembly","112th Legislative District","Democratic","SMITH, KEN","16,330","0","0","","","","","","","","",""
"2006 General Election","LACKAWANNA","Representative in the General Assembly","113th Legislative District","Democratic","SHIMKUS, FRANK ANDREWS","15,384","0","0","","","","","","","","",""
"2006 General Election","LACKAWANNA","Representative in the General Assembly","113th Legislative District","Republican","BURKE, MATTHEW","5,951","0","0","","","","","","","","",""
"2006 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Democratic / Republican","WANSACZ, JIM","19,113","0","0","","","","","","","","",""
"2006 General Election","LACKAWANNA","Representative in the General Assembly","115th Legislative District","Democratic","STABACK, EDWARD G.","15,420","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Senator in the General Assembly","36th Senatorial District","Democratic","LEISEY, JASON A.","25,403","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Senator in the General Assembly","36th Senatorial District","Republican","BRUBAKER, MICHAEL W.","48,660","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Senator in the General Assembly","48th Senatorial District","Democratic","LISS, JOHN R.","3,852","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Senator in the General Assembly","48th Senatorial District","Republican","FOLMER, MIKE","9,472","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","37th Legislative District","Democratic","HEFFNER, LEE","5,918","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","37th Legislative District","Republican","CREIGHTON, THOMAS C.","13,703","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","41st Legislative District","Republican","TRUE, KATIE","17,039","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","41st Legislative District","Independent","BRENNEMAN, KENNETH C.","3,762","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","43rd Legislative District","Republican","BOYD, SCOTT W.","16,218","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Democratic","STURLA, MIKE","7,604","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Republican","SNYDER, PATRICK","4,464","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Democratic","CALLAHAN, TIMOTHY L.","9,377","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Republican","BEAR, JOHN C.","15,243","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL, DAVID S.","13,010","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","99th Legislative District","Democratic","DIILIO, GINNY","4,168","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","99th Legislative District","Republican","DENLINGER, GORDON","12,114","0","0","","","","","","","","",""
"2006 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Republican","CUTLER, BRYAN","12,606","0","0","","","","","","","","",""
"2006 General Election","LAWRENCE","Senator in the General Assembly","50th Senatorial District","Democratic","ALLEN, ART","4,308","0","0","","","","","","","","",""
"2006 General Election","LAWRENCE","Senator in the General Assembly","50th Senatorial District","Republican","ROBBINS, BOB","5,969","0","0","","","","","","","","",""
"2006 General Election","LAWRENCE","Representative in the General Assembly","9th Legislative District","Democratic / Republican","SAINATO, CHRIS","17,773","0","0","","","","","","","","",""
"2006 General Election","LAWRENCE","Representative in the General Assembly","10th Legislative District","Democratic","GIBBONS, JARET","7,187","0","0","","","","","","","","",""
"2006 General Election","LAWRENCE","Representative in the General Assembly","10th Legislative District","Republican","MORSE, CHUCK","3,579","0","0","","","","","","","","",""
"2006 General Election","LAWRENCE","Representative in the General Assembly","17th Legislative District","Democratic","WEAVER, FRANK H.","688","0","0","","","","","","","","",""
"2006 General Election","LAWRENCE","Representative in the General Assembly","17th Legislative District","Republican","BROOKS, MICHELE","1,230","0","0","","","","","","","","",""
"2006 General Election","LEBANON","Senator in the General Assembly","48th Senatorial District","Democratic","LISS, JOHN R.","13,407","0","0","","","","","","","","",""
"2006 General Election","LEBANON","Senator in the General Assembly","48th Senatorial District","Republican","FOLMER, MIKE","25,199","0","0","","","","","","","","",""
"2006 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Republican","GINGRICH, MAUREE","14,338","0","0","","","","","","","","",""
"2006 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Green","WOLFE, ERIC R.","2,653","0","0","","","","","","","","",""
"2006 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Republican","SWANGER, ROSEMARIE","15,082","0","0","","","","","","","","",""
"2006 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Libertarian","ONDRUSEK, RAYMOND S.","3,702","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Senator in the General Assembly","16th Senatorial District","Democratic","ORLOSKI, RICHARD J.","23,615","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Senator in the General Assembly","16th Senatorial District","Republican","BROWNE, PAT","27,379","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Senator in the General Assembly","18th Senatorial District","Democratic","BOSCOLA, LISA","12,907","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Senator in the General Assembly","18th Senatorial District","Republican","DODGE, BONNIE L.","4,424","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Senator in the General Assembly","24th Senatorial District","Democratic","WILSEY, DAVE","8,038","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Senator in the General Assembly","24th Senatorial District","Republican","WONDERLING, ROBERT C.","10,578","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Democratic","MINGER, LINDA J.","7,965","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Republican","BEYER, KAREN D.","9,009","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Democratic","MANN, JENNIFER L.","9,507","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Republican","TIBURCIO, EDDIE","2,502","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Democratic","BRENNAN, JOSEPH F.","7,236","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Republican","BERRIGAN, DAWN M.","3,671","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Green","GRAY, GUY M.","397","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Democratic","CASEY, CHRISTOPHER T.","8,531","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Republican","REICHLEY, DOUGLAS G.","13,181","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON, STEVE","4,537","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Democratic","SHADE, RUSS","3,947","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Republican","HARHART, JULIE","6,483","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Constitution","EDWARDS, CARL C.","276","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Democratic","FOLLWEILER, ARCHIE","6,883","0","0","","","","","","","","",""
"2006 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Republican","MANTZ, CARL W.","7,323","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Senator in the General Assembly","14th Senatorial District","Democratic","MUSTO, RAPHAEL J.","43,225","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Senator in the General Assembly","20th Senatorial District","Democratic","MCNAMARA, ROBERT G.","11,768","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Senator in the General Assembly","20th Senatorial District","Republican","BAKER, LISA","18,370","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Senator in the General Assembly","22nd Senatorial District","Democratic","MELLOW, ROBERT J.","3,328","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Representative in the General Assembly","114th Legislative District","Democratic / Republican","WANSACZ, JIM","1,324","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Democratic","EACHUS, TODD A.","12,469","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Independent","KLESH, MICHAEL S.","2,037","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Democratic","NICHOLS, FRED FREDDIE","5,290","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Republican","BOBACK, KAREN","10,107","0","0","","","","","","","","",""
"2006 General Election","LUZERNE","Representative in the General Assembly","118th Legislative District","Democratic","CARROLL, MIKE","8,062","0","0","","","","","","","","",""
