"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2004 General Election","DAUPHIN","Senator in the General Assembly","15th Senatorial District","Republican","PICCOLA, JEFFREY E.","64,123","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Senator in the General Assembly","27th Senatorial District","Democratic","BOBACK, JOHN J.","1,737","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER, JOHN R.","5,406","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL, DAVID S.","3,033","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Representative in the General Assembly","103rd Legislative District","Democratic","BUXTON, RON","19,611","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Representative in the General Assembly","104th Legislative District","Republican","MCNAUGHTON, MARK S.","22,312","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Republican","MARSICO, RON","26,058","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Representative in the General Assembly","105th Legislative District","Libertarian","GORDON, CHERYL L","4,001","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Democratic","HOLT, DAN","11,572","","","","","","","","","","",""
"2004 General Election","DAUPHIN","Representative in the General Assembly","106th Legislative District","Republican","PAYNE, JOHN D.","17,131","","","","","","","","","","",""
"2004 General Election","DELAWARE","Senator in the General Assembly","9th Senatorial District","Democratic","BOSAK, THOMAS J.","31,845","","","","","","","","","","",""
"2004 General Election","DELAWARE","Senator in the General Assembly","9th Senatorial District","Republican","PILEGGI, DOMINIC F.","42,610","","","","","","","","","","",""
"2004 General Election","DELAWARE","Senator in the General Assembly","17th Senatorial District","Democratic","WILLIAMS, CONNIE","24,716","","","","","","","","","","",""
"2004 General Election","DELAWARE","Senator in the General Assembly","17th Senatorial District","Republican","BARRY, TED","17,823","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Democratic","KIRKLAND, THADDEUS","14,779","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","159th Legislative District","Republican","WOODLAND, NOLAN O.","6,585","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Democratic","MCGANN, MIKE","9,428","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","160th Legislative District","Republican","BARRAR, STEPHEN E.","18,828","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","161th Legislative District","Republican","GANNON, TOM","19,750","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Democratic","CELLEY, CATHERINE MARIE","9,727","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Republican","RAYMOND, RON","17,443","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","162th Legislative District","Libertarian","JAHN, DAVID","273","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Democratic","IZZO, ROSE","11,421","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","163th Legislative District","Republican","MICOZZIE, NICHOLAS A.","17,866","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Democratic","RICHARD, JOSH","11,409","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","164th Legislative District","Republican","CIVERA, MARIO J.","14,202","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Democratic","GETTEL, DUSTIN L.","11,003","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","165th Legislative District","Republican","ADOLPH, WILLIAM F.","20,149","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Democratic","VITALI, GREG","20,979","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","166th Legislative District","Republican","WILLIAMSON, JOHN P.","14,041","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","168th Legislative District","Republican","KILLION, THOMAS H.","17,382","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","4,860","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","185th Legislative District","Republican","APPLE, JOSEPH T.","763","","","","","","","","","","",""
"2004 General Election","DELAWARE","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","4,806","","","","","","","","","","",""
"2004 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI, JOSEPH B.","10,850","","","","","","","","","","",""
"2004 General Election","ELK","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN","1,577","","","","","","","","","","",""
"2004 General Election","ELK","Representative in the General Assembly","75th Legislative District","Democratic","SURRA, DAN A.","12,418","","","","","","","","","","",""
"2004 General Election","ERIE","Senator in the General Assembly","21st Senatorial District","Democratic","YENERALL, KEVAN M.","5,001","","","","","","","","","","",""
"2004 General Election","ERIE","Senator in the General Assembly","21st Senatorial District","Republican","WHITE, MARY JO","9,653","","","","","","","","","","",""
"2004 General Election","ERIE","Senator in the General Assembly","21st Senatorial District","Libertarian","ROBERTSON, MICHAEL J.","370","","","","","","","","","","",""
"2004 General Election","ERIE","Senator in the General Assembly","49th Senatorial District","Democratic","LOGUE, TONY","35,194","","","","","","","","","","",""
"2004 General Election","ERIE","Senator in the General Assembly","49th Senatorial District","Republican","EARLL, JANE M.","67,658","","","","","","","","","","",""
"2004 General Election","ERIE","Representative in the General Assembly","1st Legislative District","Democratic","BEBKO-JONES, LINDA","16,008","","","","","","","","","","",""
"2004 General Election","ERIE","Representative in the General Assembly","2nd Legislative District","Democratic","FABRIZIO, FLO","18,008","","","","","","","","","","",""
"2004 General Election","ERIE","Representative in the General Assembly","3rd Legislative District","Democratic / Republican","GOOD, MATTHEW","29,666","","","","","","","","","","",""
"2004 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Democratic","SCRIMENTI, TOM","12,968","","","","","","","","","","",""
"2004 General Election","ERIE","Representative in the General Assembly","4th Legislative District","Republican","SONNEY, CURT","13,148","","","","","","","","","","",""
"2004 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Democratic","WHITE, JASON","5,088","","","","","","","","","","",""
"2004 General Election","ERIE","Representative in the General Assembly","5th Legislative District","Republican","EVANS, JOHN R.","12,731","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","49th Legislative District","Democratic","DALEY, PETER J.","2,856","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","49th Legislative District","Republican","BAKER, JEFFREY J.","1,109","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","3,854","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Democratic","ROBERTS, LARRY","7,742","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Republican","ALBERT, HARRY","3,732","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","51st Independent Delegation","GEARING, GARY","3,826","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Action and Accountability","MAHONEY, TIM","5,918","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","51st Legislative District","Independent","JANOSEK, TERRY","613","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","52nd Legislative District","Democratic","SHANER, JAMES E.","11,413","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","52nd Legislative District","Republican","EARNESTY, WILLIAM R.","5,440","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI, R. TED","1,054","","","","","","","","","","",""
"2004 General Election","FAYETTE","Representative in the General Assembly","59th Legislative District","Democratic / Republican","STAIRS, JESS","2,494","","","","","","","","","","",""
"2004 General Election","FOREST","Senator in the General Assembly","21st Senatorial District","Democratic","YENERALL, KEVAN M.","755","","","","","","","","","","",""
"2004 General Election","FOREST","Senator in the General Assembly","21st Senatorial District","Republican","WHITE, MARY JO","1,720","","","","","","","","","","",""
"2004 General Election","FOREST","Senator in the General Assembly","21st Senatorial District","Libertarian","ROBERTSON, MICHAEL J.","58","","","","","","","","","","",""
"2004 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Democratic","SIGMUND, STEVEN A.","713","","","","","","","","","","",""
"2004 General Election","FOREST","Representative in the General Assembly","65th Legislative District","Republican","RAPP, KATHY","1,821","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Senator in the General Assembly","33rd Senatorial District","Democratic","RICHARDS, DONALD R.","11,451","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Senator in the General Assembly","33rd Senatorial District","Republican","PUNT, TERRY","46,182","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Representative in the General Assembly","86th Legislative District","Republican","KELLER, MARK K.","5,499","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Democratic","HARBACH, DOUG","8,771","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Representative in the General Assembly","89th Legislative District","Republican","KAUFFMAN, ROB","13,702","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Representative in the General Assembly","90th Legislative District","Republican","FLEAGLE, PATRICK E.","24,449","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Democratic","HENRY, ALAN","88","","","","","","","","","","",""
"2004 General Election","FRANKLIN","Representative in the General Assembly","91st Legislative District","Republican","MAITLAND, STEPHEN R.","246","","","","","","","","","","",""
"2004 General Election","FULTON","Representative in the General Assembly","78th Legislative District","Democratic / Republican","HESS, DICK L.","5,901","","","","","","","","","","",""
"2004 General Election","GREENE","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","11,596","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","Representative in the General Assembly","78th Legislative District","Democratic / Republican","HESS, DICK L.","1,086","","","","","","","","","","",""
"2004 General Election","HUNTINGDON","Representative in the General Assembly","81st Legislative District","Republican","SATHER, LARRY O.","14,232","","","","","","","","","","",""
"2004 General Election","INDIANA","Senator in the General Assembly","41st Senatorial District","Democratic / Republican","WHITE, DON","34,342","","","","","","","","","","",""
"2004 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Democratic","CRYTZER, BARRY W.","2,533","","","","","","","","","","",""
"2004 General Election","INDIANA","Representative in the General Assembly","60th Legislative District","Republican","PYLE, JEFF","4,271","","","","","","","","","","",""
"2004 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Democratic","DOUGHERTY, OWEN","10,809","","","","","","","","","","",""
"2004 General Election","INDIANA","Representative in the General Assembly","62nd Legislative District","Republican","REED, DAVE","14,231","","","","","","","","","","",""
"2004 General Election","INDIANA","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","3,308","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI, JOSEPH B.","15,732","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN","1,763","","","","","","","","","","",""
"2004 General Election","JEFFERSON","Representative in the General Assembly","66th Legislative District","Republican","SMITH, SAM","16,802","","","","","","","","","","",""
"2004 General Election","JUNIATA","Representative in the General Assembly","82nd Legislative District","Democratic / Republican","HARRIS, C. ADAM","9,458","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Representative in the General Assembly","112th Legislative District","Democratic","BELARDI, FRED","17,745","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Representative in the General Assembly","113th Legislative District","Democratic","CAWLEY, GAYNOR","19,434","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","18,502","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Republican","SCAVO, FRANK","7,661","","","","","","","","","","",""
"2004 General Election","LACKAWANNA","Representative in the General Assembly","115th Legislative District","Democratic","STABACK, EDWARD G.","16,850","","","","","","","","","","",""
"2004 General Election","LANCASTER","Senator in the General Assembly","13th Senatorial District","Democratic","GOUVEIA, JOHN","31,277","","","","","","","","","","",""
"2004 General Election","LANCASTER","Senator in the General Assembly","13th Senatorial District","Republican","ARMSTRONG, GIBSON E.","57,335","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","37th Legislative District","Republican","CREIGHTON, THOMAS","21,498","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","41st Legislative District","Democratic","DESMOND, CHERYL T.","11,683","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","41st Legislative District","Republican","TRUE, KATIE","21,481","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","43rd Legislative District","Democratic","DONAHOWER, BEN","6,978","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","43rd Legislative District","Republican","BOYD, SCOTT W.","20,943","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Democratic","STURLA, MIKE","13,808","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","96th Legislative District","Republican","ALLEN, TONY","7,195","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Republican","BALDWIN, ROY E.","24,089","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","97th Legislative District","Green","MARTEN, VERN","1,356","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","98th Legislative District","Republican","HICKERNELL, DAVID S.","16,533","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","99th Legislative District","Republican","DENLINGER, GORDON R.","18,757","","","","","","","","","","",""
"2004 General Election","LANCASTER","Representative in the General Assembly","100th Legislative District","Republican","ARMSTRONG, GIBSON C.","18,426","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Senator in the General Assembly","47th Senatorial District","Democratic / Republican","LA VALLE, GERALD J.","26,802","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Representative in the General Assembly","9th Legislative District","Democratic / Republican","SAINATO, CHRIS","24,192","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Representative in the General Assembly","10th Legislative District","Democratic","LAGROTTA, FRANK","11,565","","","","","","","","","","",""
"2004 General Election","LAWRENCE","Representative in the General Assembly","17th Legislative District","Republican","WILT, ROD E.","1,938","","","","","","","","","","",""
"2004 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Republican","GINGRICH, MAUREE A.","16,412","","","","","","","","","","",""
"2004 General Election","LEBANON","Representative in the General Assembly","101st Legislative District","Libertarian","DIAMOND, RUSS","3,248","","","","","","","","","","",""
"2004 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Republican","ZUG, PETER J.","19,959","","","","","","","","","","",""
"2004 General Election","LEBANON","Representative in the General Assembly","102nd Legislative District","Libertarian","ONDRUSEK, RAYMOND S.","1,482","","","","","","","","","","",""
"2004 General Election","LEHIGH","Senator in the General Assembly","29th Senatorial District","Democratic","HALCOVAGE, MICHAEL P.","2,584","","","","","","","","","","",""
"2004 General Election","LEHIGH","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES, JAMES J.","4,587","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Republican","BROWNE, PAT","14,076","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Green","GOODLEY, JAMES","799","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","131st Legislative District","Independent","MINDER, DRAKE E.","639","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Democratic","MANN, JENNIFER","15,021","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","132nd Legislative District","Republican","MARLES, ADAM","6,048","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Democratic","ROONEY, T.J.","11,326","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Republican","NELTHROPP, ALBERT V.F.","5,733","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","133rd Legislative District","Green","GRAY, GUY","196","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Republican","REICHLEY, DOUGLAS G.","18,395","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","134th Legislative District","Green","ST. JOHN, PATRICK","1,844","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON, STEVE","5,045","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","135th Legislative District","Republican","DONIO, DAVID A.","3,133","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","183rd Legislative District","Republican","HARHART, JULIE","9,831","","","","","","","","","","",""
"2004 General Election","LEHIGH","Representative in the General Assembly","187th Legislative District","Republican","SEMMEL, PAUL W.","13,915","","","","","","","","","","",""
"2004 General Election","LUZERNE","Senator in the General Assembly","27th Senatorial District","Democratic","BOBACK, JOHN J.","2,095","","","","","","","","","","",""
"2004 General Election","LUZERNE","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER, JOHN R.","3,766","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","1,428","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","114th Legislative District","Republican","SCAVO, FRANK","491","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Democratic","EACHUS, TODD A.","15,480","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Republican","SHAMANY, SEAN P.","7,016","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","116th Legislative District","Socialist Workers","BARKANIC, KRISTOFER N.","66","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Democratic","SORBER, NATHAN","6,702","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","117th Legislative District","Republican","HASAY, GEORGE C.","13,682","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","118th Legislative District","Democratic","TIGUE, THOMAS M.","9,612","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","118th Legislative District","Republican","ASURE, DONNA M.","3,689","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","119th Legislative District","Democratic","YUDICHAK, JOHN T.","16,686","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","120th Legislative District","Democratic","MUNDY, PHYLLIS","17,799","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","121st Legislative District","Democratic","BLAUM, KEVIN","13,477","","","","","","","","","","",""
"2004 General Election","LUZERNE","Representative in the General Assembly","121st Legislative District","Republican","KATSOCK, CHRISTINE","8,035","","","","","","","","","","",""
"2004 General Election","LYCOMING","Senator in the General Assembly","23rd Senatorial District","Democratic","BERRY, GRANT","12,968","","","","","","","","","","",""
"2004 General Election","LYCOMING","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","34,293","","","","","","","","","","",""
"2004 General Election","LYCOMING","Representative in the General Assembly","83rd Legislative District","Republican","CAPPELLI, STEVEN W.","18,063","","","","","","","","","","",""
"2004 General Election","LYCOMING","Representative in the General Assembly","84th Legislative District","Republican","FEESE, BRETT","20,035","","","","","","","","","","",""
"2004 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI, JOSEPH B.","11,691","","","","","","","","","","",""
"2004 General Election","McKEAN","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN","565","","","","","","","","","","",""
"2004 General Election","McKEAN","Representative in the General Assembly","65th Legislative District","Democratic","SIGMUND, STEVEN A.","1,277","","","","","","","","","","",""
"2004 General Election","McKEAN","Representative in the General Assembly","65th Legislative District","Republican","RAPP, KATHY","2,345","","","","","","","","","","",""
"2004 General Election","McKEAN","Representative in the General Assembly","67th Legislative District","Republican","CAUSER, MARTIN T.","9,632","","","","","","","","","","",""
"2004 General Election","MERCER","Representative in the General Assembly","7th Legislative District","Democratic","GRUITZA, MICHAEL C.","20,360","","","","","","","","","","",""
"2004 General Election","MERCER","Representative in the General Assembly","8th Legislative District","Republican","STEVENSON, DICK","7,047","","","","","","","","","","",""
"2004 General Election","MERCER","Representative in the General Assembly","17th Legislative District","Republican","WILT, ROD E.","12,711","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Representative in the General Assembly","81st Legislative District","Republican","SATHER, LARRY O.","3,047","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Representative in the General Assembly","82nd Legislative District","Democratic / Republican","HARRIS, C. ADAM","9,403","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Democratic","ROGERS, RICH","478","","","","","","","","","","",""
"2004 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Republican","BENNINGHOFF, KERRY A.","2,422","","","","","","","","","","",""
"2004 General Election","MONROE","Senator in the General Assembly","29th Senatorial District","Democratic","HALCOVAGE, MICHAEL P.","2,778","","","","","","","","","","",""
"2004 General Election","MONROE","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES, JAMES J.","3,623","","","","","","","","","","",""
"2004 General Election","MONROE","Representative in the General Assembly","118th Legislative District","Democratic","TIGUE, THOMAS M.","5,288","","","","","","","","","","",""
"2004 General Election","MONROE","Representative in the General Assembly","118th Legislative District","Republican","ASURE, DONNA M.","6,933","","","","","","","","","","",""
"2004 General Election","MONROE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","1,474","","","","","","","","","","",""
"2004 General Election","MONROE","Representative in the General Assembly","176th Legislative District","Democratic","METZGAR, JOE","8,348","","","","","","","","","","",""
"2004 General Election","MONROE","Representative in the General Assembly","176th Legislative District","Republican","SCAVELLO, MARIO M.","13,159","","","","","","","","","","",""
"2004 General Election","MONROE","Representative in the General Assembly","176th Legislative District","Growth Management","MERLI, THERESA","831","","","","","","","","","","",""
"2004 General Election","MONROE","Representative in the General Assembly","189th Legislative District","Republican","LEWIS, KELLY","9,465","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Senator in the General Assembly","7th Senatorial District","Democratic","HUGHES, VINCENT","11,645","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Senator in the General Assembly","7th Senatorial District","Republican","DEVLIN, MARYALICE H.","9,000","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Senator in the General Assembly","17th Senatorial District","Democratic","WILLIAMS, CONNIE","55,656","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Senator in the General Assembly","17th Senatorial District","Republican","BARRY, TED","26,401","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Senator in the General Assembly","19th Senatorial District","Republican","THOMPSON, ROBERT J.","6,702","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","53rd Legislative District","Republican","GODSHALL, ROBERT W.","18,157","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Democratic","ROSS, DOUG","13,303","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Republican","HARPER, KATE M.","19,511","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Democratic","GORDON, MATTHEW","13,025","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Republican","FICHTER, JOHN W.","15,929","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Democratic","WEAND, DAN","12,882","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Republican","QUIGLEY, THOMAS J.","13,885","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","147th Legislative District","Republican","BUNT, RAYMOND","19,237","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Democratic","GERBER, MIKE","17,844","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Republican","WEBER, MELISSA MURPHY","17,382","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Libertarian","EBELING, ERIC R.","338","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Democratic","LEACH, DAYLIN","20,039","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Republican","MURPHY, BRAD","12,274","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","150th Legislative District","Democratic","WALL, REBECCA","12,761","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","150th Legislative District","Republican","CRAHALLA, JACQUELINE R.","15,881","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Democratic","PIERI, ANITA O'HARA","12,707","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Republican","MCGILL, EUGENE F.","17,548","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","152nd Legislative District","Democratic","SCHRIFTMAN, ROSS","12,017","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","152nd Legislative District","Republican","CORNELL, SUSAN E.","16,116","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Democratic","SHAPIRO, JOSH","18,237","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Republican","FOX, JON D.","15,022","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Libertarian","WUSINICH, MATTHEW","316","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","154th Legislative District","Democratic","CURRY, LAWRENCE H.","25,353","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","154th Legislative District","Republican","BELFORD, JEFFREY K.","8,493","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","157th Legislative District","Republican","RUBLEY, CAROLE A.","2,997","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","157th Legislative District","Libertarian","BABB, JAMES","530","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","170th Legislative District","Democratic","BOYLE, BRENDAN F.","1,078","","","","","","","","","","",""
"2004 General Election","MONTGOMERY","Representative in the General Assembly","170th Legislative District","Republican","KENNEY, GEORGE T.","1,111","","","","","","","","","","",""
