year,Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
2020,President,Michigan,20201103,"36,628",HOUGHTON,N/A,"18,501","10,378","Trump, Donald J.",Incumbent,"7,750","Biden, Joseph R. Jr.",Challenger,I,285,"Jorgensen, Jo",Challenger,88,"2,628",R,56.09,41.89,1.54,0.48,57.25,42.75,,,"Hawkins, Howie (Independent) 49; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 28"
2020,President,Michigan,20201103,"33,118",HURON,N/A,"18,437","12,731","Trump, Donald J.",Incumbent,"5,490","Biden, Joseph R. Jr.",Challenger,I,145,"Jorgensen, Jo",Challenger,71,"7,241",R,69.05,29.78,0.79,0.39,69.87,30.13,,,"Hawkins, Howie (Independent) 32; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 15; Blankenship, Don (Independent) 24"
2020,President,Michigan,20201103,"280,895",INGHAM,N/A,"144,550","47,639","Trump, Donald J.",Incumbent,"94,212","Biden, Joseph R. Jr.",Challenger,I,"1,873","Jorgensen, Jo",Challenger,826,"46,573",D,32.96,65.18,1.3,0.57,33.58,66.42,,,"Hawkins, Howie (Independent) 456; Write-In (Write-in) 45; De La Fuente, Roque (Independent) 104; Blankenship, Don (Independent) 221"
2020,President,Michigan,20201103,"63,905",IONIA,N/A,"32,209","20,657","Trump, Donald J.",Incumbent,"10,901","Biden, Joseph R. Jr.",Challenger,I,490,"Jorgensen, Jo",Challenger,161,"9,756",R,64.13,33.84,1.52,0.5,65.46,34.54,,,"Hawkins, Howie (Independent) 79; Write-In (Write-in) 4; De La Fuente, Roque (Independent) 23; Blankenship, Don (Independent) 55"
2020,President,Michigan,20201103,"25,887",IOSCO,N/A,"15,363","9,759","Trump, Donald J.",Incumbent,"5,373","Biden, Joseph R. Jr.",Challenger,I,152,"Jorgensen, Jo",Challenger,79,"4,386",R,63.52,34.97,0.99,0.51,64.49,35.51,,,"Hawkins, Howie (Independent) 33; Write-In (Write-in) 4; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 31"
2020,President,Michigan,20201103,"11,817",IRON,N/A,"6,789","4,216","Trump, Donald J.",Incumbent,"2,493","Biden, Joseph R. Jr.",Challenger,I,54,"Jorgensen, Jo",Challenger,26,"1,723",R,62.1,36.72,0.8,0.38,62.84,37.16,,,"Hawkins, Howie (Independent) 14; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 8"
2020,President,Michigan,20201103,"70,311",ISABELLA,N/A,"29,421","14,815","Trump, Donald J.",Incumbent,"14,072","Biden, Joseph R. Jr.",Challenger,I,365,"Jorgensen, Jo",Challenger,169,743,R,50.36,47.83,1.24,0.57,51.29,48.71,,,"Hawkins, Howie (Independent) 102; Write-In (Write-in) 12; De La Fuente, Roque (Independent) 20; Blankenship, Don (Independent) 35"
2020,President,Michigan,20201103,"160,248",JACKSON,N/A,"80,861","47,372","Trump, Donald J.",Incumbent,"31,995","Biden, Joseph R. Jr.",Challenger,I,"1,113","Jorgensen, Jo",Challenger,381,"15,377",R,58.58,39.57,1.38,0.47,59.69,40.31,,,"Hawkins, Howie (Independent) 213; Write-In (Write-in) 16; De La Fuente, Roque (Independent) 44; Blankenship, Don (Independent) 108"
2020,President,Michigan,20201103,"250,331",KALAMAZOO,N/A,"143,414","56,823","Trump, Donald J.",Incumbent,"83,686","Biden, Joseph R. Jr.",Challenger,I,"2,064","Jorgensen, Jo",Challenger,841,"26,863",D,39.62,58.35,1.44,0.59,40.44,59.56,,,"Hawkins, Howie (Independent) 494; Write-In (Write-in) 38; De La Fuente, Roque (Independent) 90; Blankenship, Don (Independent) 219"
2020,President,Michigan,20201103,"17,153",KALKASKA,N/A,"10,631","7,436","Trump, Donald J.",Incumbent,"3,002","Biden, Joseph R. Jr.",Challenger,I,142,"Jorgensen, Jo",Challenger,51,"4,434",R,69.95,28.24,1.34,0.48,71.24,28.76,,,"Hawkins, Howie (Independent) 24; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 5; Blankenship, Don (Independent) 21"
2020,President,Michigan,20201103,"602,622",KENT,N/A,"361,048","165,741","Trump, Donald J.",Incumbent,"187,915","Biden, Joseph R. Jr.",Challenger,I,"5,495","Jorgensen, Jo",Challenger,"1,897","22,174",D,45.91,52.05,1.52,0.53,46.87,53.13,,,"Hawkins, Howie (Independent) 957; Write-In (Write-in) 209; De La Fuente, Roque (Independent) 241; Blankenship, Don (Independent) 490"
2020,President,Michigan,20201103,"2,156",KEWEENAW,N/A,"1,557",862,"Trump, Donald J.",Incumbent,672,"Biden, Joseph R. Jr.",Challenger,I,17,"Jorgensen, Jo",Challenger,6,190,R,55.36,43.16,1.09,0.39,56.19,43.81,,,"Hawkins, Howie (Independent) 4; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 0; Blankenship, Don (Independent) 2"
2020,President,Michigan,20201103,"11,539",LAKE,N/A,"6,323","3,946","Trump, Donald J.",Incumbent,"2,288","Biden, Joseph R. Jr.",Challenger,I,65,"Jorgensen, Jo",Challenger,24,"1,658",R,62.41,36.19,1.03,0.38,63.3,36.7,,,"Hawkins, Howie (Independent) 12; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 3; Blankenship, Don (Independent) 9"
2020,President,Michigan,20201103,"88,319",LAPEER,N/A,"52,650","35,482","Trump, Donald J.",Incumbent,"16,367","Biden, Joseph R. Jr.",Challenger,I,573,"Jorgensen, Jo",Challenger,228,"19,115",R,67.39,31.09,1.09,0.43,68.43,31.57,,,"Hawkins, Howie (Independent) 113; Write-In (Write-in) 10; De La Fuente, Roque (Independent) 27; Blankenship, Don (Independent) 78"
2020,President,Michigan,20201103,"21,708",LEELANAU,N/A,"16,900","7,916","Trump, Donald J.",Incumbent,"8,795","Biden, Joseph R. Jr.",Challenger,I,134,"Jorgensen, Jo",Challenger,55,879,D,46.84,52.04,0.79,0.33,47.37,52.63,,,"Hawkins, Howie (Independent) 40; Write-In (Write-in) 2; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 9"
2020,President,Michigan,20201103,"99,892",LENAWEE,N/A,"53,375","31,541","Trump, Donald J.",Incumbent,"20,918","Biden, Joseph R. Jr.",Challenger,I,690,"Jorgensen, Jo",Challenger,226,"10,623",R,59.09,39.19,1.29,0.42,60.13,39.87,,,"Hawkins, Howie (Independent) 119; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 22; Blankenship, Don (Independent) 84"
2020,President,Michigan,20201103,"180,967",LIVINGSTON,N/A,"127,197","76,982","Trump, Donald J.",Incumbent,"48,220","Biden, Joseph R. Jr.",Challenger,I,"1,511","Jorgensen, Jo",Challenger,484,"28,762",R,60.52,37.91,1.19,0.38,61.49,38.51,,,"Hawkins, Howie (Independent) 263; Write-In (Write-in) 31; De La Fuente, Roque (Independent) 57; Blankenship, Don (Independent) 133"
2020,President,Michigan,20201103,"6,631",LUCE,N/A,"3,001","2,109","Trump, Donald J.",Incumbent,842,"Biden, Joseph R. Jr.",Challenger,I,27,"Jorgensen, Jo",Challenger,23,"1,267",R,70.28,28.06,0.9,0.77,71.47,28.53,,,"Hawkins, Howie (Independent) 8; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 11"
2020,President,Michigan,20201103,"11,113",MACKINAC,N/A,"7,015","4,304","Trump, Donald J.",Incumbent,"2,632","Biden, Joseph R. Jr.",Challenger,I,56,"Jorgensen, Jo",Challenger,23,"1,672",R,61.35,37.52,0.8,0.33,62.05,37.95,,,"Hawkins, Howie (Independent) 13; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 2; Blankenship, Don (Independent) 8"
2020,President,Michigan,20201103,"840,978",MACOMB,N/A,"494,256","263,863","Trump, Donald J.",Incumbent,"223,952","Biden, Joseph R. Jr.",Challenger,I,"4,462","Jorgensen, Jo",Challenger,"1,979","39,911",R,53.39,45.31,0.9,0.4,54.09,45.91,,,"Hawkins, Howie (Independent) 1,149; Write-In (Write-in) 37; De La Fuente, Roque (Independent) 242; Blankenship, Don (Independent) 551"
2020,President,Michigan,20201103,"24,733",MANISTEE,N/A,"14,655","8,321","Trump, Donald J.",Incumbent,"6,107","Biden, Joseph R. Jr.",Challenger,I,154,"Jorgensen, Jo",Challenger,73,"2,214",R,56.78,41.67,1.05,0.5,57.67,42.33,,,"Hawkins, Howie (Independent) 34; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 10; Blankenship, Don (Independent) 28"
2020,President,Michigan,20201103,"67,077",MARQUETTE,N/A,"37,462","16,286","Trump, Donald J.",Incumbent,"20,465","Biden, Joseph R. Jr.",Challenger,I,511,"Jorgensen, Jo",Challenger,200,"4,179",D,43.47,54.63,1.36,0.53,44.31,55.69,,,"Hawkins, Howie (Independent) 131; Write-In (Write-in) 4; De La Fuente, Roque (Independent) 22; Blankenship, Don (Independent) 43"
2020,President,Michigan,20201103,"28,705",MASON,N/A,"17,254","10,207","Trump, Donald J.",Incumbent,"6,802","Biden, Joseph R. Jr.",Challenger,I,143,"Jorgensen, Jo",Challenger,102,"3,405",R,59.16,39.42,0.83,0.59,60.01,39.99,,,"Hawkins, Howie (Independent) 57; Write-In (Write-in) 5; De La Fuente, Roque (Independent) 19; Blankenship, Don (Independent) 21"
2020,President,Michigan,20201103,"42,798",MECOSTA,N/A,"21,049","13,267","Trump, Donald J.",Incumbent,"7,375","Biden, Joseph R. Jr.",Challenger,I,303,"Jorgensen, Jo",Challenger,104,"5,892",R,63.03,35.04,1.44,0.49,64.27,35.73,,,"Hawkins, Howie (Independent) 51; Write-In (Write-in) 3; De La Fuente, Roque (Independent) 13; Blankenship, Don (Independent) 37"
2020,President,Michigan,20201103,"24,029",MENOMINEE,N/A,"12,607","8,117","Trump, Donald J.",Incumbent,"4,316","Biden, Joseph R. Jr.",Challenger,I,125,"Jorgensen, Jo",Challenger,49,"3,801",R,64.38,34.23,0.99,0.39,65.29,34.71,,,"Hawkins, Howie (Independent) 24; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 2; Blankenship, Don (Independent) 22"
2020,President,Michigan,20201103,"83,629",MIDLAND,N/A,"49,088","27,675","Trump, Donald J.",Incumbent,"20,493","Biden, Joseph R. Jr.",Challenger,I,701,"Jorgensen, Jo",Challenger,219,"7,182",R,56.38,41.75,1.43,0.45,57.46,42.54,,,"Hawkins, Howie (Independent) 116; Write-In (Write-in) 15; De La Fuente, Roque (Independent) 21; Blankenship, Don (Independent) 67"
2020,President,Michigan,20201103,"14,849",MISSAUKEE,N/A,"8,755","6,648","Trump, Donald J.",Incumbent,"1,967","Biden, Joseph R. Jr.",Challenger,I,111,"Jorgensen, Jo",Challenger,29,"4,681",R,75.93,22.47,1.27,0.33,77.17,22.83,,,"Hawkins, Howie (Independent) 16; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 2; Blankenship, Don (Independent) 10"
2020,President,Michigan,20201103,"152,021",MONROE,N/A,"87,148","52,710","Trump, Donald J.",Incumbent,"32,975","Biden, Joseph R. Jr.",Challenger,I,"1,086","Jorgensen, Jo",Challenger,377,"19,735",R,60.48,37.84,1.25,0.43,61.52,38.48,,,"Hawkins, Howie (Independent) 193; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 41; Blankenship, Don (Independent) 143"
2020,President,Michigan,20201103,"63,342",MONTCALM,N/A,"32,100","21,815","Trump, Donald J.",Incumbent,"9,703","Biden, Joseph R. Jr.",Challenger,I,428,"Jorgensen, Jo",Challenger,154,"12,112",R,67.96,30.23,1.33,0.48,69.21,30.79,,,"Hawkins, Howie (Independent) 56; Write-In (Write-in) 14; De La Fuente, Roque (Independent) 17; Blankenship, Don (Independent) 67"
2020,President,Michigan,20201103,"9,765",MONTMORENCY,N/A,"5,859","4,171","Trump, Donald J.",Incumbent,"1,628","Biden, Joseph R. Jr.",Challenger,I,11,"Jorgensen, Jo",Challenger,49,"2,543",R,71.19,27.79,0.19,0.84,71.93,28.07,,,"Hawkins, Howie (Independent) 11; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 0; Blankenship, Don (Independent) 38"
2020,President,Michigan,20201103,"172,188",MUSKEGON,N/A,"92,444","45,133","Trump, Donald J.",Incumbent,"45,643","Biden, Joseph R. Jr.",Challenger,I,"1,219","Jorgensen, Jo",Challenger,449,510,D,48.82,49.37,1.32,0.49,49.72,50.28,,,"Hawkins, Howie (Independent) 269; Write-In (Write-in) 9; De La Fuente, Roque (Independent) 37; Blankenship, Don (Independent) 134"
2020,President,Michigan,20201103,"48,460",NEWAYGO,N/A,"27,161","18,857","Trump, Donald J.",Incumbent,"7,873","Biden, Joseph R. Jr.",Challenger,I,331,"Jorgensen, Jo",Challenger,100,"10,984",R,69.43,28.99,1.22,0.37,70.55,29.45,,,"Hawkins, Howie (Independent) 56; Write-In (Write-in) 5; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 28"
2020,President,Michigan,20201103,"1,202,362",OAKLAND,N/A,"770,351","325,971","Trump, Donald J.",Incumbent,"434,148","Biden, Joseph R. Jr.",Challenger,I,"7,282","Jorgensen, Jo",Challenger,"2,950","108,177",D,42.31,56.36,0.95,0.38,42.88,57.12,,,"Hawkins, Howie (Independent) 1,746; Write-In (Write-in) 142; De La Fuente, Roque (Independent) 331; Blankenship, Don (Independent) 731"
2020,President,Michigan,20201103,"26,570",OCEANA,N/A,"14,062","8,892","Trump, Donald J.",Incumbent,"4,944","Biden, Joseph R. Jr.",Challenger,I,166,"Jorgensen, Jo",Challenger,60,"3,948",R,63.23,35.16,1.18,0.43,64.27,35.73,,,"Hawkins, Howie (Independent) 25; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 8; Blankenship, Don (Independent) 27"
2020,President,Michigan,20201103,"21,699",OGEMAW,N/A,"11,907","8,253","Trump, Donald J.",Incumbent,"3,475","Biden, Joseph R. Jr.",Challenger,I,134,"Jorgensen, Jo",Challenger,45,"4,778",R,69.31,29.18,1.13,0.38,70.37,29.63,,,"Hawkins, Howie (Independent) 26; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 8; Blankenship, Don (Independent) 11"
2020,President,Michigan,20201103,"6,780",ONTONAGON,N/A,"3,804","2,358","Trump, Donald J.",Incumbent,"1,391","Biden, Joseph R. Jr.",Challenger,I,30,"Jorgensen, Jo",Challenger,25,967,R,61.99,36.57,0.79,0.66,62.9,37.1,,,"Hawkins, Howie (Independent) 13; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 8"
2020,President,Michigan,20201103,"23,528",OSCEOLA,N/A,"12,329","8,928","Trump, Donald J.",Incumbent,"3,214","Biden, Joseph R. Jr.",Challenger,I,135,"Jorgensen, Jo",Challenger,52,"5,714",R,72.41,26.07,1.09,0.42,73.53,26.47,,,"Hawkins, Howie (Independent) 28; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 3; Blankenship, Don (Independent) 21"
2020,President,Michigan,20201103,"8,640",OSCODA,N/A,"4,874","3,466","Trump, Donald J.",Incumbent,"1,342","Biden, Joseph R. Jr.",Challenger,I,39,"Jorgensen, Jo",Challenger,27,"2,124",R,71.11,27.53,0.8,0.55,72.09,27.91,,,"Hawkins, Howie (Independent) 11; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 12"
2020,President,Michigan,20201103,"24,164",OTSEGO,N/A,"14,757","9,779","Trump, Donald J.",Incumbent,"4,743","Biden, Joseph R. Jr.",Challenger,I,177,"Jorgensen, Jo",Challenger,58,"5,036",R,66.27,32.14,1.2,0.39,67.34,32.66,,,"Hawkins, Howie (Independent) 26; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 8; Blankenship, Don (Independent) 23"
2020,President,Michigan,20201103,"263,801",OTTAWA,N/A,"168,713","100,913","Trump, Donald J.",Incumbent,"64,705","Biden, Joseph R. Jr.",Challenger,I,"2,315","Jorgensen, Jo",Challenger,780,"36,208",R,59.81,38.35,1.37,0.46,60.93,39.07,,,"Hawkins, Howie (Independent) 367; Write-In (Write-in) 86; De La Fuente, Roque (Independent) 112; Blankenship, Don (Independent) 215"
2020,President,Michigan,20201103,"13,376",PRESQUE ISLE,N/A,"8,344","5,342","Trump, Donald J.",Incumbent,"2,911","Biden, Joseph R. Jr.",Challenger,I,70,"Jorgensen, Jo",Challenger,21,"2,431",R,64.02,34.89,0.84,0.25,64.73,35.27,,,"Hawkins, Howie (Independent) 5; Write-In (Write-in) 2; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 10"
2020,President,Michigan,20201103,"24,449",ROSCOMMON,N/A,"15,018","9,670","Trump, Donald J.",Incumbent,"5,166","Biden, Joseph R. Jr.",Challenger,I,121,"Jorgensen, Jo",Challenger,61,"4,504",R,64.39,34.4,0.81,0.41,65.18,34.82,,,"Hawkins, Howie (Independent) 25; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 7; Blankenship, Don (Independent) 29"
2020,President,Michigan,20201103,"200,169",SAGINAW,N/A,"103,349","50,785","Trump, Donald J.",Incumbent,"51,088","Biden, Joseph R. Jr.",Challenger,I,"1,007","Jorgensen, Jo",Challenger,469,303,D,49.14,49.43,0.97,0.45,49.85,50.15,,,"Hawkins, Howie (Independent) 231; Write-In (Write-in) 2; De La Fuente, Roque (Independent) 76; Blankenship, Don (Independent) 160"
2020,President,Michigan,20201103,"43,114",SANILAC,N/A,"22,446","16,194","Trump, Donald J.",Incumbent,"5,966","Biden, Joseph R. Jr.",Challenger,I,213,"Jorgensen, Jo",Challenger,73,"10,228",R,72.15,26.58,0.95,0.33,73.08,26.92,,,"Hawkins, Howie (Independent) 40; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 22"
2020,President,Michigan,20201103,"8,485",SCHOOLCRAFT,N/A,"4,745","3,090","Trump, Donald J.",Incumbent,"1,589","Biden, Joseph R. Jr.",Challenger,I,40,"Jorgensen, Jo",Challenger,26,"1,501",R,65.12,33.49,0.84,0.55,66.04,33.96,,,"Hawkins, Howie (Independent) 12; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 10"
2020,President,Michigan,20201103,"70,648",SHIAWASSEE,N/A,"39,224","23,149","Trump, Donald J.",Incumbent,"15,347","Biden, Joseph R. Jr.",Challenger,I,524,"Jorgensen, Jo",Challenger,204,"7,802",R,59.02,39.13,1.34,0.52,60.13,39.87,,,"Hawkins, Howie (Independent) 98; Write-In (Write-in) 4; De La Fuente, Roque (Independent) 20; Blankenship, Don (Independent) 82"
2020,President,Michigan,20201103,"163,040",ST. CLAIR,N/A,"92,064","59,185","Trump, Donald J.",Incumbent,"31,363","Biden, Joseph R. Jr.",Challenger,I,"1,109","Jorgensen, Jo",Challenger,407,"27,822",R,64.29,34.07,1.2,0.44,65.36,34.64,,,"Hawkins, Howie (Independent) 213; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 59; Blankenship, Don (Independent) 134"
2020,President,Michigan,20201103,"61,295",ST. JOSEPH,N/A,"27,936","18,127","Trump, Donald J.",Incumbent,"9,262","Biden, Joseph R. Jr.",Challenger,I,416,"Jorgensen, Jo",Challenger,131,"8,865",R,64.89,33.15,1.49,0.47,66.18,33.82,,,"Hawkins, Howie (Independent) 63; Write-In (Write-in) 1; De La Fuente, Roque (Independent) 18; Blankenship, Don (Independent) 49"
2020,President,Michigan,20201103,"55,729",TUSCOLA,N/A,"29,445","20,297","Trump, Donald J.",Incumbent,"8,712","Biden, Joseph R. Jr.",Challenger,I,327,"Jorgensen, Jo",Challenger,109,"11,585",R,68.93,29.59,1.11,0.37,69.97,30.03,,,"Hawkins, Howie (Independent) 54; Write-In (Write-in) 3; De La Fuente, Roque (Independent) 11; Blankenship, Don (Independent) 41"
2020,President,Michigan,20201103,"76,258",VAN BUREN,N/A,"39,066","21,591","Trump, Donald J.",Incumbent,"16,803","Biden, Joseph R. Jr.",Challenger,I,504,"Jorgensen, Jo",Challenger,168,"4,788",R,55.27,43.01,1.29,0.43,56.24,43.76,,,"Hawkins, Howie (Independent) 91; Write-In (Write-in) 3; De La Fuente, Roque (Independent) 14; Blankenship, Don (Independent) 60"
2020,President,Michigan,20201103,"344,791",WASHTENAW,N/A,"216,418","56,241","Trump, Donald J.",Incumbent,"157,136","Biden, Joseph R. Jr.",Challenger,I,"1,956","Jorgensen, Jo",Challenger,"1,085","100,895",D,25.99,72.61,0.9,0.5,26.36,73.64,,,"Hawkins, Howie (Independent) 651; Write-In (Write-in) 138; De La Fuente, Roque (Independent) 101; Blankenship, Don (Independent) 195"
2020,President,Michigan,20201103,"1,820,584",WAYNE,N/A,"872,469","264,553","Trump, Donald J.",Incumbent,"597,170","Biden, Joseph R. Jr.",Challenger,I,"6,567","Jorgensen, Jo",Challenger,"4,179","332,617",D,30.32,68.45,0.75,0.48,30.7,69.3,,,"Hawkins, Howie (Independent) 2,463; Write-In (Write-in) 86; De La Fuente, Roque (Independent) 542; Blankenship, Don (Independent) 1,088"
2020,President,Michigan,20201103,"32,735",WEXFORD,N/A,"18,265","12,102","Trump, Donald J.",Incumbent,"5,838","Biden, Joseph R. Jr.",Challenger,I,259,"Jorgensen, Jo",Challenger,66,"6,264",R,66.26,31.96,1.42,0.36,67.46,32.54,,,"Hawkins, Howie (Independent) 42; Write-In (Write-in) 0; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 20"
2020,President,Minnesota,20201103,"16,202",AITKIN,N/A,"10,025","6,258","Trump, Donald J.",Incumbent,"3,607","Biden, Joseph R. Jr.",Challenger,I,55,"Jorgensen, Jo",Challenger,105,"2,651",R,62.42,35.98,0.55,1.05,63.44,36.56,,,"Hawkins, Howie (Independent) 24; Write-In (Write-in) 15; De La Fuente, Roque (Independent) 15; La Riva, Gloria (Independent) 2; West, Kanye (Independent) 22; Pierce, Brock (Independent) 24; Kennedy, Alyson (Independent) 3"
2020,President,Minnesota,20201103,"330,844",ANOKA,N/A,"211,132","104,902","Trump, Donald J.",Incumbent,"100,893","Biden, Joseph R. Jr.",Challenger,I,"2,475","Jorgensen, Jo",Challenger,"2,862","4,009",R,49.69,47.79,1.17,1.36,50.97,49.03,,,"Hawkins, Howie (Independent) 731; Write-In (Write-in) 641; De La Fuente, Roque (Independent) 467; La Riva, Gloria (Independent) 66; West, Kanye (Independent) 513; Pierce, Brock (Independent) 408; Kennedy, Alyson (Independent) 36"
2020,President,Minnesota,20201103,"32,504",BECKER,N/A,"19,401","12,438","Trump, Donald J.",Incumbent,"6,589","Biden, Joseph R. Jr.",Challenger,I,168,"Jorgensen, Jo",Challenger,206,"5,849",R,64.11,33.96,0.87,1.06,65.37,34.63,,,"Hawkins, Howie (Independent) 35; Write-In (Write-in) 43; De La Fuente, Roque (Independent) 37; La Riva, Gloria (Independent) 8; West, Kanye (Independent) 52; Pierce, Brock (Independent) 27; Kennedy, Alyson (Independent) 4"
2020,President,Minnesota,20201103,"44,442",BELTRAMI,N/A,"24,189","12,188","Trump, Donald J.",Incumbent,"11,426","Biden, Joseph R. Jr.",Challenger,I,256,"Jorgensen, Jo",Challenger,319,762,R,50.39,47.24,1.06,1.32,51.61,48.39,,,"Hawkins, Howie (Independent) 75; Write-In (Write-in) 58; De La Fuente, Roque (Independent) 32; La Riva, Gloria (Independent) 17; West, Kanye (Independent) 95; Pierce, Brock (Independent) 33; Kennedy, Alyson (Independent) 9"
2020,President,Minnesota,20201103,"38,451",BENTON,N/A,"22,260","14,382","Trump, Donald J.",Incumbent,"7,280","Biden, Joseph R. Jr.",Challenger,I,351,"Jorgensen, Jo",Challenger,247,"7,102",R,64.61,32.7,1.58,1.11,66.39,33.61,,,"Hawkins, Howie (Independent) 81; Write-In (Write-in) 42; De La Fuente, Roque (Independent) 29; La Riva, Gloria (Independent) 5; West, Kanye (Independent) 45; Pierce, Brock (Independent) 40; Kennedy, Alyson (Independent) 5"
2020,President,Minnesota,20201103,"5,269",BIG STONE,N/A,"2,974","1,863","Trump, Donald J.",Incumbent,"1,053","Biden, Joseph R. Jr.",Challenger,I,14,"Jorgensen, Jo",Challenger,44,810,R,62.64,35.41,0.47,1.48,63.89,36.11,,,"Hawkins, Howie (Independent) 14; Write-In (Write-in) 4; De La Fuente, Roque (Independent) 4; La Riva, Gloria (Independent) 0; West, Kanye (Independent) 14; Pierce, Brock (Independent) 8; Kennedy, Alyson (Independent) 0"
2020,President,Minnesota,20201103,"64,013",BLUE EARTH,N/A,"36,051","16,731","Trump, Donald J.",Incumbent,"18,330","Biden, Joseph R. Jr.",Challenger,I,477,"Jorgensen, Jo",Challenger,513,"1,599",D,46.41,50.84,1.32,1.42,47.72,52.28,,,"Hawkins, Howie (Independent) 139; Write-In (Write-in) 82; De La Fuente, Roque (Independent) 64; La Riva, Gloria (Independent) 10; West, Kanye (Independent) 120; Pierce, Brock (Independent) 82; Kennedy, Alyson (Independent) 16"
2020,President,Minnesota,20201103,"25,893",BROWN,N/A,"14,635","9,552","Trump, Donald J.",Incumbent,"4,753","Biden, Joseph R. Jr.",Challenger,I,136,"Jorgensen, Jo",Challenger,194,"4,799",R,65.27,32.48,0.93,1.33,66.77,33.23,,,"Hawkins, Howie (Independent) 38; Write-In (Write-in) 40; De La Fuente, Roque (Independent) 33; La Riva, Gloria (Independent) 6; West, Kanye (Independent) 33; Pierce, Brock (Independent) 41; Kennedy, Alyson (Independent) 3"
2020,President,Minnesota,20201103,"35,386",CARLTON,N/A,"20,369","9,791","Trump, Donald J.",Incumbent,"10,098","Biden, Joseph R. Jr.",Challenger,I,231,"Jorgensen, Jo",Challenger,249,307,D,48.07,49.58,1.13,1.22,49.23,50.77,,,"Hawkins, Howie (Independent) 61; Write-In (Write-in) 49; De La Fuente, Roque (Independent) 48; La Riva, Gloria (Independent) 4; West, Kanye (Independent) 43; Pierce, Brock (Independent) 40; Kennedy, Alyson (Independent) 4"
2020,President,Minnesota,20201103,"91,042",CARVER,N/A,"66,361","34,009","Trump, Donald J.",Incumbent,"30,774","Biden, Joseph R. Jr.",Challenger,I,822,"Jorgensen, Jo",Challenger,756,"3,235",R,51.25,46.37,1.24,1.14,52.5,47.5,,,"Hawkins, Howie (Independent) 141; Write-In (Write-in) 240; De La Fuente, Roque (Independent) 124; La Riva, Gloria (Independent) 13; West, Kanye (Independent) 126; Pierce, Brock (Independent) 107; Kennedy, Alyson (Independent) 5"
2020,President,Minnesota,20201103,"28,567",CASS,N/A,"18,289","11,620","Trump, Donald J.",Incumbent,"6,342","Biden, Joseph R. Jr.",Challenger,I,111,"Jorgensen, Jo",Challenger,216,"5,278",R,63.54,34.68,0.61,1.18,64.69,35.31,,,"Hawkins, Howie (Independent) 60; Write-In (Write-in) 34; De La Fuente, Roque (Independent) 34; La Riva, Gloria (Independent) 12; West, Kanye (Independent) 46; Pierce, Brock (Independent) 27; Kennedy, Alyson (Independent) 3"
2020,President,Minnesota,20201103,"12,441",CHIPPEWA,N/A,"6,611","4,250","Trump, Donald J.",Incumbent,"2,226","Biden, Joseph R. Jr.",Challenger,I,58,"Jorgensen, Jo",Challenger,77,"2,024",R,64.29,33.67,0.88,1.16,65.63,34.37,,,"Hawkins, Howie (Independent) 12; Write-In (Write-in) 12; De La Fuente, Roque (Independent) 8; La Riva, Gloria (Independent) 0; West, Kanye (Independent) 22; Pierce, Brock (Independent) 21; Kennedy, Alyson (Independent) 2"
