year,Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
1952,President,Montana,19521106,N/A,SANDERS,N/A,"3,078","1,724","Eisenhower, Dwight D.",Challenger,"1,311","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,43,413,R,56.01,42.59,0,1.4,56.8,43.2,,,
1952,President,Montana,19521106,N/A,SHERIDAN,N/A,"2,711","1,339","Eisenhower, Dwight D.",Challenger,"1,347","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,25,8,D,49.39,49.69,0,0.92,49.85,50.15,,,
1952,President,Montana,19521106,N/A,SILVER BOW,N/A,"23,458","10,196","Eisenhower, Dwight D.",Challenger,"13,114","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,148,"2,918",D,43.46,55.9,0,0.63,43.74,56.26,,,
1952,President,Montana,19521106,N/A,STILLWATER,N/A,"2,520","1,689","Eisenhower, Dwight D.",Challenger,816,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,15,873,R,67.02,32.38,0,0.6,67.43,32.57,,,
1952,President,Montana,19521106,N/A,SWEET GRASS,N/A,"1,704","1,315","Eisenhower, Dwight D.",Challenger,372,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,17,943,R,77.17,21.83,0,1,77.95,22.05,,,
1952,President,Montana,19521106,N/A,TETON,N/A,"3,378","1,978","Eisenhower, Dwight D.",Challenger,"1,389","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,11,589,R,58.56,41.12,0,0.33,58.75,41.25,,,
1952,President,Montana,19521106,N/A,TOOLE,N/A,"3,294","1,853","Eisenhower, Dwight D.",Challenger,"1,426","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,15,427,R,56.25,43.29,0,0.46,56.51,43.49,,,
1952,President,Montana,19521106,N/A,TREASURE,N/A,597,392,"Eisenhower, Dwight D.",Challenger,205,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,187,R,65.66,34.34,0,0,65.66,34.34,,,
1952,President,Montana,19521106,N/A,VALLEY,N/A,"4,621","2,462","Eisenhower, Dwight D.",Challenger,"2,130","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,29,332,R,53.28,46.09,0,0.63,53.61,46.39,,,
1952,President,Montana,19521106,N/A,WHEATLAND,N/A,"1,607","1,026","Eisenhower, Dwight D.",Challenger,572,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,9,454,R,63.85,35.59,0,0.56,64.21,35.79,,,
1952,President,Montana,19521106,N/A,WIBAUX,N/A,885,556,"Eisenhower, Dwight D.",Challenger,324,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,5,232,R,62.82,36.61,0,0.56,63.18,36.82,,,
1952,President,Montana,19521106,N/A,YELLOWSTONE,N/A,"26,357","17,556","Eisenhower, Dwight D.",Challenger,"8,750","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,51,"8,806",R,66.61,33.2,0,0.19,66.74,33.26,,,
1952,President,Nebraska,19521106,N/A,ADAMS,N/A,"12,778","9,033","Eisenhower, Dwight D.",Challenger,"3,745","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,288",R,70.69,29.31,0,0,70.69,29.31,,,
1952,President,Nebraska,19521106,N/A,ANTELOPE,N/A,"5,445","4,377","Eisenhower, Dwight D.",Challenger,"1,068","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,309",R,80.39,19.61,0,0,80.39,19.61,,,
1952,President,Nebraska,19521106,N/A,ARTHUR,N/A,369,307,"Eisenhower, Dwight D.",Challenger,62,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,245,R,83.2,16.8,0,0,83.2,16.8,,,
1952,President,Nebraska,19521106,N/A,BANNER,N/A,623,484,"Eisenhower, Dwight D.",Challenger,139,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,345,R,77.69,22.31,0,0,77.69,22.31,,,
1952,President,Nebraska,19521106,N/A,BLAINE,N/A,595,458,"Eisenhower, Dwight D.",Challenger,137,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,321,R,76.97,23.03,0,0,76.97,23.03,,,
1952,President,Nebraska,19521106,N/A,BOONE,N/A,"4,736","3,453","Eisenhower, Dwight D.",Challenger,"1,283","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,170",R,72.91,27.09,0,0,72.91,27.09,,,
1952,President,Nebraska,19521106,N/A,BOX BUTTE,N/A,"5,665","4,426","Eisenhower, Dwight D.",Challenger,"1,239","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,187",R,78.13,21.87,0,0,78.13,21.87,,,
1952,President,Nebraska,19521106,N/A,BOYD,N/A,"2,413","1,656","Eisenhower, Dwight D.",Challenger,757,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,899,R,68.63,31.37,0,0,68.63,31.37,,,
1952,President,Nebraska,19521106,N/A,BROWN,N/A,"2,493","1,950","Eisenhower, Dwight D.",Challenger,543,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,407",R,78.22,21.78,0,0,78.22,21.78,,,
1952,President,Nebraska,19521106,N/A,BUFFALO,N/A,"10,968","8,467","Eisenhower, Dwight D.",Challenger,"2,501","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,966",R,77.2,22.8,0,0,77.2,22.8,,,
1952,President,Nebraska,19521106,N/A,BURT,N/A,"5,397","4,154","Eisenhower, Dwight D.",Challenger,"1,243","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,911",R,76.97,23.03,0,0,76.97,23.03,,,
1952,President,Nebraska,19521106,N/A,BUTLER,N/A,"5,413","3,459","Eisenhower, Dwight D.",Challenger,"1,954","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,505",R,63.9,36.1,0,0,63.9,36.1,,,
1952,President,Nebraska,19521106,N/A,CASS,N/A,"7,690","5,088","Eisenhower, Dwight D.",Challenger,"2,602","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,486",R,66.16,33.84,0,0,66.16,33.84,,,
1952,President,Nebraska,19521106,N/A,CEDAR,N/A,"6,170","4,753","Eisenhower, Dwight D.",Challenger,"1,417","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,336",R,77.03,22.97,0,0,77.03,22.97,,,
1952,President,Nebraska,19521106,N/A,CHASE,N/A,"2,404","1,941","Eisenhower, Dwight D.",Challenger,463,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,478",R,80.74,19.26,0,0,80.74,19.26,,,
1952,President,Nebraska,19521106,N/A,CHERRY,N/A,"4,108","3,148","Eisenhower, Dwight D.",Challenger,960,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,188",R,76.63,23.37,0,0,76.63,23.37,,,
1952,President,Nebraska,19521106,N/A,CHEYENNE,N/A,"6,423","4,206","Eisenhower, Dwight D.",Challenger,"2,217","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,989",R,65.48,34.52,0,0,65.48,34.52,,,
1952,President,Nebraska,19521106,N/A,CLAY,N/A,"4,674","3,559","Eisenhower, Dwight D.",Challenger,"1,115","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,444",R,76.14,23.86,0,0,76.14,23.86,,,
1952,President,Nebraska,19521106,N/A,COLFAX,N/A,"4,790","3,332","Eisenhower, Dwight D.",Challenger,"1,458","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,874",R,69.56,30.44,0,0,69.56,30.44,,,
1952,President,Nebraska,19521106,N/A,CUMING,N/A,"5,652","4,557","Eisenhower, Dwight D.",Challenger,"1,095","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,462",R,80.63,19.37,0,0,80.63,19.37,,,
1952,President,Nebraska,19521106,N/A,CUSTER,N/A,"9,256","7,143","Eisenhower, Dwight D.",Challenger,"2,113","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,030",R,77.17,22.83,0,0,77.17,22.83,,,
1952,President,Nebraska,19521106,N/A,DAKOTA,N/A,"4,606","2,643","Eisenhower, Dwight D.",Challenger,"1,963","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,680,R,57.38,42.62,0,0,57.38,42.62,,,
1952,President,Nebraska,19521106,N/A,DAWES,N/A,"4,740","3,583","Eisenhower, Dwight D.",Challenger,"1,157","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,426",R,75.59,24.41,0,0,75.59,24.41,,,
1952,President,Nebraska,19521106,N/A,DAWSON,N/A,"8,950","7,130","Eisenhower, Dwight D.",Challenger,"1,820","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,310",R,79.66,20.34,0,0,79.66,20.34,,,
1952,President,Nebraska,19521106,N/A,DEUEL,N/A,"1,613","1,372","Eisenhower, Dwight D.",Challenger,241,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,131",R,85.06,14.94,0,0,85.06,14.94,,,
1952,President,Nebraska,19521106,N/A,DIXON,N/A,"4,226","2,977","Eisenhower, Dwight D.",Challenger,"1,249","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,728",R,70.44,29.56,0,0,70.44,29.56,,,
1952,President,Nebraska,19521106,N/A,DODGE,N/A,"12,938","9,256","Eisenhower, Dwight D.",Challenger,"3,682","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,574",R,71.54,28.46,0,0,71.54,28.46,,,
1952,President,Nebraska,19521106,N/A,DOUGLAS,N/A,"127,048","71,457","Eisenhower, Dwight D.",Challenger,"55,591","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"15,866",R,56.24,43.76,0,0,56.24,43.76,,,
1952,President,Nebraska,19521106,N/A,DUNDY,N/A,"2,067","1,670","Eisenhower, Dwight D.",Challenger,397,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,273",R,80.79,19.21,0,0,80.79,19.21,,,
1952,President,Nebraska,19521106,N/A,FILLMORE,N/A,"4,819","3,603","Eisenhower, Dwight D.",Challenger,"1,216","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,387",R,74.77,25.23,0,0,74.77,25.23,,,
1952,President,Nebraska,19521106,N/A,FRANKLIN,N/A,"3,213","2,438","Eisenhower, Dwight D.",Challenger,775,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,663",R,75.88,24.12,0,0,75.88,24.12,,,
1952,President,Nebraska,19521106,N/A,FRONTIER,N/A,"2,569","1,980","Eisenhower, Dwight D.",Challenger,589,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,391",R,77.07,22.93,0,0,77.07,22.93,,,
1952,President,Nebraska,19521106,N/A,FURNAS,N/A,"4,482","3,464","Eisenhower, Dwight D.",Challenger,"1,018","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,446",R,77.29,22.71,0,0,77.29,22.71,,,
1952,President,Nebraska,19521106,N/A,GAGE,N/A,"12,071","8,917","Eisenhower, Dwight D.",Challenger,"3,154","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,763",R,73.87,26.13,0,0,73.87,26.13,,,
1952,President,Nebraska,19521106,N/A,GARDEN,N/A,"1,798","1,457","Eisenhower, Dwight D.",Challenger,341,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,116",R,81.03,18.97,0,0,81.03,18.97,,,
1952,President,Nebraska,19521106,N/A,GARFIELD,N/A,"1,295","1,042","Eisenhower, Dwight D.",Challenger,253,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,789,R,80.46,19.54,0,0,80.46,19.54,,,
1952,President,Nebraska,19521106,N/A,GOSPER,N/A,"1,310","1,017","Eisenhower, Dwight D.",Challenger,293,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,724,R,77.63,22.37,0,0,77.63,22.37,,,
1952,President,Nebraska,19521106,N/A,GRANT,N/A,557,452,"Eisenhower, Dwight D.",Challenger,105,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,347,R,81.15,18.85,0,0,81.15,18.85,,,
1952,President,Nebraska,19521106,N/A,GREELEY,N/A,"2,467","1,543","Eisenhower, Dwight D.",Challenger,924,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,619,R,62.55,37.45,0,0,62.55,37.45,,,
1952,President,Nebraska,19521106,N/A,HALL,N/A,"15,043","10,435","Eisenhower, Dwight D.",Challenger,"4,608","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,827",R,69.37,30.63,0,0,69.37,30.63,,,
1952,President,Nebraska,19521106,N/A,HAMILTON,N/A,"4,709","3,579","Eisenhower, Dwight D.",Challenger,"1,130","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,449",R,76,24,0,0,76,24,,,
1952,President,Nebraska,19521106,N/A,HARLAN,N/A,"3,030","2,300","Eisenhower, Dwight D.",Challenger,730,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,570",R,75.91,24.09,0,0,75.91,24.09,,,
1952,President,Nebraska,19521106,N/A,HAYES,N/A,"1,152",932,"Eisenhower, Dwight D.",Challenger,220,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,712,R,80.9,19.1,0,0,80.9,19.1,,,
1952,President,Nebraska,19521106,N/A,HITCHCOCK,N/A,"2,677","2,008","Eisenhower, Dwight D.",Challenger,669,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,339",R,75.01,24.99,0,0,75.01,24.99,,,
1952,President,Nebraska,19521106,N/A,HOLT,N/A,"6,814","5,088","Eisenhower, Dwight D.",Challenger,"1,726","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,362",R,74.67,25.33,0,0,74.67,25.33,,,
1952,President,Nebraska,19521106,N/A,HOOKER,N/A,483,411,"Eisenhower, Dwight D.",Challenger,72,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,339,R,85.09,14.91,0,0,85.09,14.91,,,
1952,President,Nebraska,19521106,N/A,HOWARD,N/A,"3,571","2,115","Eisenhower, Dwight D.",Challenger,"1,456","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,659,R,59.23,40.77,0,0,59.23,40.77,,,
1952,President,Nebraska,19521106,N/A,JEFFERSON,N/A,"6,491","4,941","Eisenhower, Dwight D.",Challenger,"1,550","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,391",R,76.12,23.88,0,0,76.12,23.88,,,
1952,President,Nebraska,19521106,N/A,JOHNSON,N/A,"3,765","2,787","Eisenhower, Dwight D.",Challenger,978,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,809",R,74.02,25.98,0,0,74.02,25.98,,,
1952,President,Nebraska,19521106,N/A,KEARNEY,N/A,"3,352","2,422","Eisenhower, Dwight D.",Challenger,930,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,492",R,72.26,27.74,0,0,72.26,27.74,,,
1952,President,Nebraska,19521106,N/A,KEITH,N/A,"3,559","2,790","Eisenhower, Dwight D.",Challenger,769,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,021",R,78.39,21.61,0,0,78.39,21.61,,,
1952,President,Nebraska,19521106,N/A,KEYA PAHA,N/A,993,785,"Eisenhower, Dwight D.",Challenger,208,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,577,R,79.05,20.95,0,0,79.05,20.95,,,
1952,President,Nebraska,19521106,N/A,KIMBALL,N/A,"2,121","1,646","Eisenhower, Dwight D.",Challenger,475,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,171",R,77.6,22.4,0,0,77.6,22.4,,,
1952,President,Nebraska,19521106,N/A,KNOX,N/A,"6,413","4,840","Eisenhower, Dwight D.",Challenger,"1,573","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,267",R,75.47,24.53,0,0,75.47,24.53,,,
1952,President,Nebraska,19521106,N/A,LANCASTER,N/A,"54,525","36,797","Eisenhower, Dwight D.",Challenger,"17,728","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"19,069",R,67.49,32.51,0,0,67.49,32.51,,,
1952,President,Nebraska,19521106,N/A,LINCOLN,N/A,"12,018","8,292","Eisenhower, Dwight D.",Challenger,"3,726","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"4,566",R,69,31,0,0,69,31,,,
1952,President,Nebraska,19521106,N/A,LOGAN,N/A,603,447,"Eisenhower, Dwight D.",Challenger,156,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,291,R,74.13,25.87,0,0,74.13,25.87,,,
1952,President,Nebraska,19521106,N/A,LOUP,N/A,616,507,"Eisenhower, Dwight D.",Challenger,109,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,398,R,82.31,17.69,0,0,82.31,17.69,,,
1952,President,Nebraska,19521106,N/A,MADISON,N/A,"10,883","8,294","Eisenhower, Dwight D.",Challenger,"2,589","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"5,705",R,76.21,23.79,0,0,76.21,23.79,,,
1952,President,Nebraska,19521106,N/A,MCPHERSON,N/A,408,355,"Eisenhower, Dwight D.",Challenger,53,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,302,R,87.01,12.99,0,0,87.01,12.99,,,
1952,President,Nebraska,19521106,N/A,MERRICK,N/A,"4,253","3,288","Eisenhower, Dwight D.",Challenger,965,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,323",R,77.31,22.69,0,0,77.31,22.69,,,
1952,President,Nebraska,19521106,N/A,MORRILL,N/A,"3,382","2,485","Eisenhower, Dwight D.",Challenger,897,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,588",R,73.48,26.52,0,0,73.48,26.52,,,
1952,President,Nebraska,19521106,N/A,NANCE,N/A,"2,863","2,112","Eisenhower, Dwight D.",Challenger,751,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,361",R,73.77,26.23,0,0,73.77,26.23,,,
1952,President,Nebraska,19521106,N/A,NEMAHA,N/A,"5,167","3,735","Eisenhower, Dwight D.",Challenger,"1,432","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,303",R,72.29,27.71,0,0,72.29,27.71,,,
1952,President,Nebraska,19521106,N/A,NUCKOLLS,N/A,"4,622","3,251","Eisenhower, Dwight D.",Challenger,"1,371","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,880",R,70.34,29.66,0,0,70.34,29.66,,,
1952,President,Nebraska,19521106,N/A,OTOE,N/A,"8,021","6,082","Eisenhower, Dwight D.",Challenger,"1,939","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"4,143",R,75.83,24.17,0,0,75.83,24.17,,,
1952,President,Nebraska,19521106,N/A,PAWNEE,N/A,"3,242","2,432","Eisenhower, Dwight D.",Challenger,810,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,622",R,75.02,24.98,0,0,75.02,24.98,,,
1952,President,Nebraska,19521106,N/A,PERKINS,N/A,"2,088","1,637","Eisenhower, Dwight D.",Challenger,451,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,186",R,78.4,21.6,0,0,78.4,21.6,,,
1952,President,Nebraska,19521106,N/A,PHELPS,N/A,"4,901","3,822","Eisenhower, Dwight D.",Challenger,"1,079","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,743",R,77.98,22.02,0,0,77.98,22.02,,,
1952,President,Nebraska,19521106,N/A,PIERCE,N/A,"4,143","3,234","Eisenhower, Dwight D.",Challenger,909,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,325",R,78.06,21.94,0,0,78.06,21.94,,,
1952,President,Nebraska,19521106,N/A,PLATTE,N/A,"9,340","6,695","Eisenhower, Dwight D.",Challenger,"2,645","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"4,050",R,71.68,28.32,0,0,71.68,28.32,,,
1952,President,Nebraska,19521106,N/A,POLK,N/A,"3,924","3,008","Eisenhower, Dwight D.",Challenger,916,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,092",R,76.66,23.34,0,0,76.66,23.34,,,
1952,President,Nebraska,19521106,N/A,RED WILLOW,N/A,"6,064","4,433","Eisenhower, Dwight D.",Challenger,"1,631","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,802",R,73.1,26.9,0,0,73.1,26.9,,,
1952,President,Nebraska,19521106,N/A,RICHARDSON,N/A,"8,050","5,688","Eisenhower, Dwight D.",Challenger,"2,362","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"3,326",R,70.66,29.34,0,0,70.66,29.34,,,
1952,President,Nebraska,19521106,N/A,ROCK,N/A,"1,493","1,226","Eisenhower, Dwight D.",Challenger,267,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,959,R,82.12,17.88,0,0,82.12,17.88,,,
1952,President,Nebraska,19521106,N/A,SALINE,N/A,"7,013","4,221","Eisenhower, Dwight D.",Challenger,"2,792","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,429",R,60.19,39.81,0,0,60.19,39.81,,,
1952,President,Nebraska,19521106,N/A,SARPY,N/A,"6,178","3,649","Eisenhower, Dwight D.",Challenger,"2,529","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,120",R,59.06,40.94,0,0,59.06,40.94,,,
1952,President,Nebraska,19521106,N/A,SAUNDERS,N/A,"8,487","5,525","Eisenhower, Dwight D.",Challenger,"2,962","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,563",R,65.1,34.9,0,0,65.1,34.9,,,
1952,President,Nebraska,19521106,N/A,SCOTTS BLUFF,N/A,"13,263","9,674","Eisenhower, Dwight D.",Challenger,"3,589","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"6,085",R,72.94,27.06,0,0,72.94,27.06,,,
1952,President,Nebraska,19521106,N/A,SEWARD,N/A,"5,942","4,257","Eisenhower, Dwight D.",Challenger,"1,685","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,572",R,71.64,28.36,0,0,71.64,28.36,,,
1952,President,Nebraska,19521106,N/A,SHERIDAN,N/A,"4,353","3,512","Eisenhower, Dwight D.",Challenger,841,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,671",R,80.68,19.32,0,0,80.68,19.32,,,
1952,President,Nebraska,19521106,N/A,SHERMAN,N/A,"2,950","1,784","Eisenhower, Dwight D.",Challenger,"1,166","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,618,R,60.47,39.53,0,0,60.47,39.53,,,
1952,President,Nebraska,19521106,N/A,SIOUX,N/A,"1,393","1,093","Eisenhower, Dwight D.",Challenger,300,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,793,R,78.46,21.54,0,0,78.46,21.54,,,
1952,President,Nebraska,19521106,N/A,STANTON,N/A,"2,655","1,983","Eisenhower, Dwight D.",Challenger,672,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,311",R,74.69,25.31,0,0,74.69,25.31,,,
1952,President,Nebraska,19521106,N/A,THAYER,N/A,"5,258","3,992","Eisenhower, Dwight D.",Challenger,"1,266","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,726",R,75.92,24.08,0,0,75.92,24.08,,,
1952,President,Nebraska,19521106,N/A,THOMAS,N/A,610,490,"Eisenhower, Dwight D.",Challenger,120,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,370,R,80.33,19.67,0,0,80.33,19.67,,,
1952,President,Nebraska,19521106,N/A,THURSTON,N/A,"3,092","1,918","Eisenhower, Dwight D.",Challenger,"1,174","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,744,R,62.03,37.97,0,0,62.03,37.97,,,
1952,President,Nebraska,19521106,N/A,VALLEY,N/A,"3,657","2,630","Eisenhower, Dwight D.",Challenger,"1,027","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,603",R,71.92,28.08,0,0,71.92,28.08,,,
1952,President,Nebraska,19521106,N/A,WASHINGTON,N/A,"5,455","3,770","Eisenhower, Dwight D.",Challenger,"1,685","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,085",R,69.11,30.89,0,0,69.11,30.89,,,
1952,President,Nebraska,19521106,N/A,WAYNE,N/A,"4,204","3,338","Eisenhower, Dwight D.",Challenger,866,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,472",R,79.4,20.6,0,0,79.4,20.6,,,
1952,President,Nebraska,19521106,N/A,WEBSTER,N/A,"3,644","2,719","Eisenhower, Dwight D.",Challenger,925,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,794",R,74.62,25.38,0,0,74.62,25.38,,,
1952,President,Nebraska,19521106,N/A,WHEELER,N/A,686,455,"Eisenhower, Dwight D.",Challenger,231,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,224,R,66.33,33.67,0,0,66.33,33.67,,,
1952,President,Nebraska,19521106,N/A,YORK,N/A,"7,210","5,742","Eisenhower, Dwight D.",Challenger,"1,468","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"4,274",R,79.64,20.36,0,0,79.64,20.36,,,
1952,President,Nevada,19521106,N/A,CHURCHILL,N/A,"2,851","1,948","Eisenhower, Dwight D.",Challenger,903,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,045",R,68.33,31.67,0,0,68.33,31.67,,,
1952,President,Nevada,19521106,N/A,CLARK,N/A,"25,188","13,333","Eisenhower, Dwight D.",Challenger,"11,855","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,478",R,52.93,47.07,0,0,52.93,47.07,,,
