state,year,ecvotes,rep,dem,other,pop,house,total,pctdem,ecweight,popweight,houseweight,totalweight,demwin,greenback,prohibition,populist,socialist,progressive,dixiecrat,amerind,independent,reform,green,lib
Oklahoma,1920,10,243831,217053,0,1657155,8,460884,0.470949306,0.018832392,0.018083079,0.018390805,476579.6987,0,NA,NA,NA,25726,NA,NA,NA,NA,NA,NA,NA
Oregon,1920,5,143592,80019,5110,672765,3,223611,0.357849122,0.009416196,0.007341294,0.006896552,238289.8493,0,NA,NA,NA,9801,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,1920,38,1218216,503843,59986,7665111,36,1722059,0.292581729,0.071563089,0.083642633,0.082758621,1811002.855,0,NA,NA,NA,70571,NA,NA,NA,NA,NA,NA,NA
Rhode Island,1920,5,107463,55062,1105,542610,3,162525,0.338790955,0.009416196,0.005921027,0.006896552,238289.8493,0,NA,NA,NA,4351,NA,NA,NA,NA,NA,NA,NA
South Carolina,1920,9,2610,64170,0,1515400,7,66780,0.960916442,0.016949153,0.016536231,0.016091954,428921.7288,1,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
South Dakota,1920,5,110692,35938,35607,583888,3,146630,0.245093091,0.009416196,0.006371458,0.006896552,238289.8493,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Tennessee,1920,12,219829,206558,0,2184789,10,426387,0.484437846,0.02259887,0.023840686,0.022988506,571895.6384,0,NA,NA,NA,2239,NA,NA,NA,NA,NA,NA,NA
Texas,1920,20,114538,288767,75215,3896542,18,403305,0.716001537,0.037664783,0.042519545,0.04137931,953159.3974,1,NA,NA,NA,8121,NA,NA,NA,NA,NA,NA,NA
Utah,1920,4,81555,56639,4475,373351,2,138194,0.409851368,0.007532957,0.004074052,0.004597701,190631.8795,0,NA,NA,NA,3159,NA,NA,NA,NA,NA,NA,NA
Vermont,1920,4,68212,20919,830,355956,2,89131,0.234699487,0.007532957,0.003884236,0.004597701,190631.8795,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Virginia,1920,12,87456,141670,1066,2061612,10,229126,0.618306085,0.02259887,0.022496563,0.022988506,571895.6384,1,NA,NA,NA,807,NA,NA,NA,NA,NA,NA,NA
Washington,1920,7,223137,84298,82367,1141990,5,307435,0.274197798,0.013182674,0.012461535,0.011494253,333605.7891,0,NA,NA,NA,8913,NA,NA,NA,NA,NA,NA,NA
West Virginia,1920,8,282007,220789,1528,1221119,6,502796,0.439122427,0.015065913,0.013325001,0.013793103,381263.7589,0,NA,NA,NA,5618,NA,NA,NA,NA,NA,NA,NA
Wisconsin,1920,13,498576,113422,8647,2333860,11,611998,0.185330671,0.024482109,0.025467367,0.025287356,619553.6083,0,NA,NA,NA,80635,NA,NA,NA,NA,NA,NA,NA
Wyoming,1920,3,35091,17429,2180,145965,1,52520,0.331854532,0.005649718,0.001592788,0.002298851,142973.9096,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Alabama,1924,12,40615,113138,562,2348174,10,153753,0.735842553,0.02259887,0.022305557,0.022988506,544709.8079,1,NA,NA,NA,NA,8040,NA,NA,NA,NA,NA,NA
Arizona,1924,3,30516,26235,0,334162,1,56751,0.462282603,0.005649718,0.003174241,0.002298851,136177.452,0,NA,NA,NA,NA,17210,NA,NA,NA,NA,NA,NA
Arkansas,1924,9,40564,84795,0,1752204,7,125359,0.676417329,0.016949153,0.016644374,0.016091954,408532.3559,1,NA,NA,NA,NA,13173,NA,NA,NA,NA,NA,NA
California,1924,13,733250,105514,18487,3426861,11,838764,0.125797006,0.024482109,0.032552121,0.025287356,590102.2919,0,NA,NA,NA,NA,424649,NA,NA,NA,NA,NA,NA
Colorado,1924,6,195171,75238,1906,939629,4,270409,0.278237781,0.011299435,0.008925637,0.009195402,272354.904,0,NA,NA,NA,NA,69945,NA,NA,NA,NA,NA,NA
Connecticut,1924,7,246322,110184,1373,1380631,5,356506,0.309066327,0.013182674,0.013114762,0.011494253,317747.3879,0,NA,NA,NA,NA,42416,NA,NA,NA,NA,NA,NA
Delaware,1924,3,52441,33445,20,223003,1,85886,0.389411546,0.005649718,0.002118329,0.002298851,136177.452,0,NA,NA,NA,NA,4979,NA,NA,NA,NA,NA,NA
Florida,1924,6,30633,62083,7813,968470,4,92716,0.669603952,0.011299435,0.009199601,0.009195402,272354.904,1,NA,NA,NA,NA,8625,NA,NA,NA,NA,NA,NA
Georgia,1924,14,30300,123200,386,2895832,12,153500,0.802605863,0.026365348,0.027507819,0.027586207,635494.7759,1,NA,NA,NA,NA,12691,NA,NA,NA,NA,NA,NA
Idaho,1924,4,69879,24256,0,431866,2,94135,0.257672492,0.007532957,0.004102342,0.004597701,181569.936,0,NA,NA,NA,NA,54160,NA,NA,NA,NA,NA,NA
Illinois,1924,29,1453321,576975,7744,6485280,27,2030296,0.2841827,0.054613936,0.061604371,0.062068966,1316382.036,0,NA,NA,NA,NA,432027,NA,NA,NA,NA,NA,NA
Indiana,1924,15,703042,492245,5403,2930390,13,1195287,0.411821596,0.028248588,0.027836089,0.029885057,680887.2599,0,NA,NA,NA,NA,71700,NA,NA,NA,NA,NA,NA
Iowa,1924,13,537458,160382,4482,2404021,11,697840,0.229826321,0.024482109,0.022836054,0.025287356,590102.2919,0,NA,NA,NA,NA,274448,NA,NA,NA,NA,NA,NA
Kansas,1924,10,407671,156319,3,1769257,8,563990,0.277166262,0.018832392,0.016806362,0.018390805,453924.8399,0,NA,NA,NA,NA,98461,NA,NA,NA,NA,NA,NA
Kentucky,1924,13,398966,374855,3046,2416630,11,773821,0.484420816,0.024482109,0.022955828,0.025287356,590102.2919,0,NA,NA,NA,NA,38465,NA,NA,NA,NA,NA,NA
Louisiana,1924,10,24670,93218,4063,1798509,8,117888,0.790733578,0.018832392,0.01708423,0.018390805,453924.8399,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Maine,1924,6,138440,41964,406,768014,4,180404,0.23261125,0.011299435,0.007295447,0.009195402,272354.904,0,NA,NA,NA,NA,11382,NA,NA,NA,NA,NA,NA
Maryland,1924,8,162414,148072,987,1449661,6,310486,0.476903951,0.015065913,0.013770486,0.013793103,363139.8719,0,NA,NA,NA,NA,47157,NA,NA,NA,NA,NA,NA
Massachusetts,1924,18,703476,280831,4305,3852356,16,984307,0.285308344,0.033898305,0.036593943,0.036781609,817064.7119,0,NA,NA,NA,NA,141225,NA,NA,NA,NA,NA,NA
Michigan,1924,15,874631,152359,11415,3668412,13,1026990,0.148354901,0.028248588,0.03484664,0.029885057,680887.2599,0,NA,NA,NA,NA,122014,NA,NA,NA,NA,NA,NA
Minnesota,1924,12,420759,55913,6282,2387125,10,476672,0.117298688,0.02259887,0.022675557,0.022988506,544709.8079,0,NA,NA,NA,NA,339192,NA,NA,NA,NA,NA,NA
Mississippi,1924,10,8494,100474,0,1790618,8,108968,0.92205051,0.018832392,0.017009273,0.018390805,453924.8399,1,NA,NA,NA,NA,3494,NA,NA,NA,NA,NA,NA
Missouri,1924,18,648486,572753,2559,3404055,16,1221239,0.468993375,0.033898305,0.032335484,0.036781609,817064.7119,0,NA,NA,NA,NA,84160,NA,NA,NA,NA,NA,NA
Montana,1924,4,74138,33805,357,548889,2,107943,0.313174546,0.007532957,0.005213956,0.004597701,181569.936,0,NA,NA,NA,NA,66123,NA,NA,NA,NA,NA,NA
Nebraska,1924,8,218585,137289,1598,1296372,6,355874,0.385779798,0.015065913,0.012314377,0.013793103,363139.8719,0,NA,NA,NA,NA,106701,NA,NA,NA,NA,NA,NA
Nevada,1924,3,11243,5909,0,77407,1,17152,0.344507929,0.005649718,0.000735297,0.002298851,136177.452,0,NA,NA,NA,NA,9769,NA,NA,NA,NA,NA,NA
New Hampshire,1924,4,98575,57201,0,443083,2,155776,0.367200339,0.007532957,0.004208893,0.004597701,181569.936,0,NA,NA,NA,NA,8993,NA,NA,NA,NA,NA,NA
New Jersey,1924,14,675162,297743,4273,3155900,12,972905,0.306035019,0.026365348,0.029978233,0.027586207,635494.7759,0,NA,NA,NA,NA,108901,NA,NA,NA,NA,NA,NA
New Mexico,1924,3,54745,48542,0,360350,1,103287,0.46997202,0.005649718,0.003423003,0.002298851,136177.452,0,NA,NA,NA,NA,9543,NA,NA,NA,NA,NA,NA
New York,1924,45,1820058,950796,18172,10385227,43,2770854,0.343141862,0.084745763,0.098650387,0.098850575,2042661.78,0,NA,NA,NA,NA,474913,NA,NA,NA,NA,NA,NA
North Carolina,1924,12,191753,284270,13,2559123,10,476023,0.597177027,0.02259887,0.024309384,0.022988506,544709.8079,1,NA,NA,NA,NA,6651,NA,NA,NA,NA,NA,NA
North Dakota,1924,5,94931,13858,370,646872,3,108789,0.127384202,0.009416196,0.006144707,0.006896552,226962.42,0,NA,NA,NA,NA,89922,NA,NA,NA,NA,NA,NA
Ohio,1924,24,1176130,477888,4271,5759394,22,1654018,0.288925514,0.04519774,0.054709102,0.050574713,1089419.616,0,NA,NA,NA,NA,357948,NA,NA,NA,NA,NA,NA
Oklahoma,1924,10,226242,255798,0,2028283,8,482040,0.530657207,0.018832392,0.019266878,0.018390805,453924.8399,1,NA,NA,NA,NA,46375,NA,NA,NA,NA,NA,NA
Oregon,1924,5,142579,67589,917,783389,3,210168,0.321595105,0.009416196,0.007441496,0.006896552,226962.42,0,NA,NA,NA,NA,68403,NA,NA,NA,NA,NA,NA
Pennsylvania,1924,38,1401481,409192,26610,8720017,36,1810673,0.2259889,0.071563089,0.082832378,0.082758621,1724914.392,0,NA,NA,NA,NA,307567,NA,NA,NA,NA,NA,NA
Rhode Island,1924,5,125286,76606,595,604397,3,201892,0.379440493,0.009416196,0.005741232,0.006896552,226962.42,0,NA,NA,NA,NA,7628,NA,NA,NA,NA,NA,NA
South Carolina,1924,9,1123,49008,1,1683724,7,50131,0.977598691,0.016949153,0.015993875,0.016091954,408532.3559,1,NA,NA,NA,NA,620,NA,NA,NA,NA,NA,NA
South Dakota,1924,5,101299,27214,0,636547,3,128513,0.211760678,0.009416196,0.006046628,0.006896552,226962.42,0,NA,NA,NA,NA,75355,NA,NA,NA,NA,NA,NA
Tennessee,1924,12,130728,158682,200,2337885,10,289410,0.548294807,0.02259887,0.022207821,0.022988506,544709.8079,1,NA,NA,NA,NA,10610,NA,NA,NA,NA,NA,NA
Texas,1924,20,130023,484605,0,4663228,18,614628,0.788452527,0.037664783,0.044296504,0.04137931,907849.6798,1,NA,NA,NA,NA,42881,NA,NA,NA,NA,NA,NA
Utah,1924,4,77327,47001,0,449396,2,124328,0.378040345,0.007532957,0.004268861,0.004597701,181569.936,0,NA,NA,NA,NA,32662,NA,NA,NA,NA,NA,NA
Vermont,1924,4,80498,16124,331,352428,2,96622,0.166877109,0.007532957,0.003347751,0.004597701,181569.936,0,NA,NA,NA,NA,5964,NA,NA,NA,NA,NA,NA
Virginia,1924,12,73312,139716,197,2309187,10,213028,0.655857446,0.02259887,0.021935215,0.022988506,544709.8079,1,NA,NA,NA,NA,10377,NA,NA,NA,NA,NA,NA
Washington,1924,7,220224,42842,7756,1356621,5,263066,0.162856469,0.013182674,0.012886689,0.011494253,317747.3879,0,NA,NA,NA,NA,150727,NA,NA,NA,NA,NA,NA
West Virginia,1924,8,288635,257232,1072,1463701,6,545867,0.471235667,0.015065913,0.013903853,0.013793103,363139.8719,0,NA,NA,NA,NA,36723,NA,NA,NA,NA,NA,NA
Wisconsin,1924,13,311614,68115,7419,2632067,11,379729,0.179377925,0.024482109,0.025002287,0.025287356,590102.2919,0,NA,NA,NA,NA,453678,NA,NA,NA,NA,NA,NA
Wyoming,1924,3,41858,12868,0,194402,1,54726,0.235135036,0.005649718,0.001846645,0.002298851,136177.452,0,NA,NA,NA,NA,25174,NA,NA,NA,NA,NA,NA
Alabama,1928,12,120725,127796,460,2646248,10,248521,0.514226162,0.02259887,0.021639443,0.022988506,823603.322,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona,1928,3,52533,38537,184,435573,1,91070,0.42315801,0.005649718,0.003561857,0.002298851,205900.8305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,1928,9,77751,119196,746,1854482,7,196947,0.605218663,0.016949153,0.015164851,0.016091954,617702.4915,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
California,1928,13,1162323,614365,19968,5677251,11,1776688,0.345792283,0.024482109,0.046425183,0.025287356,892236.9322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado,1928,6,253872,133131,5239,1035791,4,387003,0.344005085,0.011299435,0.008470083,0.009195402,411801.661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connecticut,1928,7,296641,252085,4398,1606903,5,548726,0.459400502,0.013182674,0.013140297,0.011494253,480435.2712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,1928,3,68860,36643,388,238380,1,105503,0.347317138,0.005649718,0.00194933,0.002298851,205900.8305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,1928,6,144168,101764,7742,1468211,4,245932,0.413789177,0.011299435,0.012006157,0.009195402,411801.661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,1928,14,99368,129602,188,2908506,12,228970,0.56602175,0.026365348,0.023784033,0.027586207,960870.5424,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idaho,1928,4,97322,52926,1293,445032,2,150248,0.352257601,0.007532957,0.003639207,0.004597701,274534.4407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Illinois,1928,29,1769141,1313817,24531,7630654,27,3082958,0.426154687,0.054613936,0.062398951,0.062068966,1990374.695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana,1928,15,848290,562691,10333,3238503,13,1410981,0.398794172,0.028248588,0.026482552,0.029885057,1029504.153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,1928,13,623570,379311,6608,2470939,11,1002881,0.378221344,0.024482109,0.02020587,0.025287356,892236.9322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,1928,10,513672,193003,6525,1880999,8,706675,0.273114232,0.018832392,0.015381691,0.018390805,686336.1017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,1928,13,558734,381070,1470,2614589,11,939804,0.405478164,0.024482109,0.021380554,0.025287356,892236.9322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,1928,10,51160,164655,18,2101593,8,215815,0.762945115,0.018832392,0.017185578,0.018390805,686336.1017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maine,1928,6,179923,81179,1069,797423,4,261102,0.310909147,0.011299435,0.006520851,0.009195402,411801.661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maryland,1928,8,301479,223626,3243,1631526,6,525105,0.425869112,0.015065913,0.01334165,0.013793103,549068.8814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massachusetts,1928,18,775566,792758,9499,4249614,16,1568324,0.50548101,0.033898305,0.034750817,0.036781609,1235404.983,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michigan,1928,15,965396,396762,9924,4842325,13,1362158,0.29127458,0.028248588,0.039597655,0.029885057,1029504.153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota,1928,12,560977,396451,13548,2563953,10,957428,0.414079179,0.02259887,0.020966483,0.022988506,823603.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,1928,10,27153,124539,0,2009821,8,151692,0.82099913,0.018832392,0.016435121,0.018390805,686336.1017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,1928,18,834080,662562,4079,3629367,16,1496642,0.442699056,0.033898305,0.029678805,0.036781609,1235404.983,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,1928,4,113300,78578,2230,537606,2,191878,0.409520633,0.007532957,0.004396222,0.004597701,274534.4407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,1928,8,345745,197959,3440,1377963,6,543704,0.36409333,0.015065913,0.011268162,0.013793103,549068.8814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nevada,1928,3,18327,14090,0,91058,1,32417,0.434648487,0.005649718,0.000744618,0.002298851,205900.8305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Hampshire,1928,4,115404,80715,638,465293,2,196119,0.411561348,0.007532957,0.003804889,0.004597701,274534.4407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Jersey,1928,14,926050,616517,6814,4041334,12,1542567,0.399669512,0.026365348,0.033047627,0.027586207,960870.5424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,1928,3,69645,48211,158,423317,1,117856,0.409066997,0.005649718,0.003461635,0.002298851,205900.8305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York,1928,45,2193344,2089863,122419,12588066,43,4283207,0.48792015,0.084745763,0.102937719,0.098850575,3088512.458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Carolina,1928,12,348923,286227,0,3170276,10,635150,0.45064473,0.02259887,0.025924632,0.022988506,823603.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Dakota,1928,5,131441,106648,1778,680845,3,238089,0.447933336,0.009416196,0.005567546,0.006896552,343168.0508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ohio,1928,24,1627546,864210,16590,6646697,22,2491756,0.346827699,0.04519774,0.054352736,0.050574713,1647206.644,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oklahoma,1928,10,394046,219174,5207,2396040,8,613220,0.357414957,0.018832392,0.01959339,0.018390805,686336.1017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oregon,1928,5,205341,109223,5378,953786,3,314564,0.347220279,0.009416196,0.007799495,0.006896552,343168.0508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,1928,38,2055382,1067586,27642,9631350,36,3122968,0.341849804,0.071563089,0.078759454,0.082758621,2608077.186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhode Island,1928,5,117522,118973,699,687497,3,236495,0.503067718,0.009416196,0.005621942,0.006896552,343168.0508,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,1928,9,5858,62700,47,1738765,7,68558,0.9145541,0.016949153,0.014218586,0.016091954,617702.4915,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,1928,5,157603,102660,1602,692849,3,260263,0.394447155,0.009416196,0.005665707,0.006896552,343168.0508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,1928,12,195388,167343,742,2616556,10,362731,0.461341876,0.02259887,0.021396639,0.022988506,823603.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,1928,20,367036,341032,931,5824715,18,708068,0.481637357,0.037664783,0.047631056,0.04137931,1372672.203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah,1928,4,94618,80985,1000,507847,2,175603,0.461182326,0.007532957,0.004152871,0.004597701,274534.4407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vermont,1928,4,90404,44440,347,359611,2,134844,0.329566017,0.007532957,0.002940685,0.004597701,274534.4407,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia,1928,12,164609,140146,603,2421851,10,304755,0.459864481,0.02259887,0.019804457,0.022988506,823603.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington,1928,7,335844,156772,8224,1563396,5,492616,0.318243825,0.013182674,0.012784523,0.011494253,480435.2712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,1928,8,375551,263784,3417,1729205,6,639335,0.412591208,0.015065913,0.01414041,0.013793103,549068.8814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,1928,13,544205,450259,22367,2939006,11,994464,0.45276551,0.024482109,0.024033444,0.025287356,892236.9322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,1928,3,52748,29299,788,225565,1,82047,0.357100199,0.005649718,0.001844536,0.002298851,205900.8305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,1932,11,34675,207910,739,2646248,9,242585,0.857060412,0.020715631,0.021639443,0.020689655,799272.1186,1,NA,NA,NA,2030,NA,NA,NA,NA,NA,NA,NA
Arizona,1932,3,36104,79264,265,435573,1,115368,0.687053602,0.005649718,0.003561857,0.002298851,217983.3051,1,NA,NA,NA,2618,NA,NA,NA,NA,NA,NA,NA
Arkansas,1932,9,28467,189602,1224,1854482,7,218069,0.869458749,0.016949153,0.015164851,0.016091954,653949.9153,1,NA,NA,NA,1269,NA,NA,NA,NA,NA,NA,NA
California,1932,22,847902,1324157,32608,5677251,20,2172059,0.609632151,0.041431262,0.046425183,0.045977011,1598544.237,1,NA,NA,NA,63299,NA,NA,NA,NA,NA,NA,NA
Colorado,1932,6,189617,250877,3611,1035791,4,440494,0.569535567,0.011299435,0.008470083,0.009195402,435966.6102,1,NA,NA,NA,13591,NA,NA,NA,NA,NA,NA,NA
Connecticut,1932,8,288420,281632,3651,1606903,6,570052,0.494046157,0.015065913,0.013140297,0.013793103,581288.8136,0,NA,NA,NA,20480,NA,NA,NA,NA,NA,NA,NA
Delaware,1932,3,57073,54319,133,238380,1,111392,0.487638251,0.005649718,0.00194933,0.002298851,217983.3051,0,NA,NA,NA,1376,NA,NA,NA,NA,NA,NA,NA
Florida,1932,7,69170,206307,0,1468211,5,275477,0.748908257,0.013182674,0.012006157,0.011494253,508627.7119,1,NA,NA,NA,775,NA,NA,NA,NA,NA,NA,NA
Georgia,1932,12,19863,234118,1148,2908506,10,253981,0.921793362,0.02259887,0.023784033,0.022988506,871933.2203,1,NA,NA,NA,461,NA,NA,NA,NA,NA,NA,NA
Idaho,1932,4,71417,109479,5203,445032,2,180896,0.605204095,0.007532957,0.003639207,0.004597701,290644.4068,1,NA,NA,NA,526,NA,NA,NA,NA,NA,NA,NA
Illinois,1932,29,1432756,1882304,25608,7630654,27,3315060,0.567803901,0.054613936,0.062398951,0.062068966,2107171.949,1,NA,NA,NA,67258,NA,NA,NA,NA,NA,NA,NA
Indiana,1932,14,677184,862054,16301,3238503,12,1539238,0.560052442,0.026365348,0.026482552,0.027586207,1017255.424,1,NA,NA,NA,21388,NA,NA,NA,NA,NA,NA,NA
Iowa,1932,11,414433,598019,3768,2470939,9,1012452,0.590664051,0.020715631,0.02020587,0.020689655,799272.1186,1,NA,NA,NA,20467,NA,NA,NA,NA,NA,NA,NA
Kansas,1932,9,349498,424204,0,1880999,7,773702,0.548278278,0.016949153,0.015381691,0.016091954,653949.9153,1,NA,NA,NA,18276,NA,NA,NA,NA,NA,NA,NA
Kentucky,1932,11,394716,580574,3920,2614589,9,975290,0.595283454,0.020715631,0.021380554,0.020689655,799272.1186,1,NA,NA,NA,3853,NA,NA,NA,NA,NA,NA,NA
Louisiana,1932,10,18853,249418,533,2101593,8,268271,0.929724048,0.018832392,0.017185578,0.018390805,726611.0169,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Maine,1932,5,166631,128907,417,797423,3,295538,0.436177412,0.009416196,0.006520851,0.006896552,363305.5085,0,NA,NA,NA,2489,NA,NA,NA,NA,NA,NA,NA
Maryland,1932,8,184184,314314,2067,1631526,6,498498,0.630522088,0.015065913,0.01334165,0.013793103,581288.8136,1,NA,NA,NA,10489,NA,NA,NA,NA,NA,NA,NA
Massachusetts,1932,17,736959,800148,8702,4249614,15,1537107,0.520554522,0.032015066,0.034750817,0.034482759,1235238.729,1,NA,NA,NA,34305,NA,NA,NA,NA,NA,NA,NA
Michigan,1932,19,739894,871700,13966,4842325,17,1611594,0.540893054,0.035781544,0.039597655,0.03908046,1380560.932,1,NA,NA,NA,39205,NA,NA,NA,NA,NA,NA,NA
Minnesota,1932,11,363959,600806,12602,2563953,9,964765,0.622748545,0.020715631,0.020966483,0.020689655,799272.1186,1,NA,NA,NA,25476,NA,NA,NA,NA,NA,NA,NA
Mississippi,1932,9,5180,140168,0,2009821,7,145348,0.964361395,0.016949153,0.016435121,0.016091954,653949.9153,1,NA,NA,NA,686,NA,NA,NA,NA,NA,NA,NA
Missouri,1932,15,564713,1025406,3401,3629367,13,1590119,0.644861171,0.028248588,0.029678805,0.029885057,1089916.525,1,NA,NA,NA,16374,NA,NA,NA,NA,NA,NA,NA
Montana,1932,4,78078,127286,3224,537606,2,205364,0.619806782,0.007532957,0.004396222,0.004597701,290644.4068,1,NA,NA,NA,7891,NA,NA,NA,NA,NA,NA,NA
Nebraska,1932,7,201177,359082,2,1377963,5,560259,0.640921431,0.013182674,0.011268162,0.011494253,508627.7119,1,NA,NA,NA,9876,NA,NA,NA,NA,NA,NA,NA
Nevada,1932,3,12674,28756,0,91058,1,41430,0.694086411,0.005649718,0.000744618,0.002298851,217983.3051,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
New Hampshire,1932,4,103629,100680,264,465293,2,204309,0.49278299,0.007532957,0.003804889,0.004597701,290644.4068,0,NA,NA,NA,947,NA,NA,NA,NA,NA,NA,NA
New Jersey,1932,16,775684,806630,4751,4041334,14,1582314,0.509778716,0.030131827,0.033047627,0.032183908,1162577.627,1,NA,NA,NA,42998,NA,NA,NA,NA,NA,NA,NA
New Mexico,1932,3,54217,95089,524,423317,1,149306,0.636873267,0.005649718,0.003461635,0.002298851,217983.3051,1,NA,NA,NA,1776,NA,NA,NA,NA,NA,NA,NA
New York,1932,47,1937963,2534959,38295,12588066,45,4472922,0.566734452,0.088512241,0.102937719,0.103448276,3415071.78,1,NA,NA,NA,177397,NA,NA,NA,NA,NA,NA,NA
North Carolina,1932,13,208344,497566,0,3170276,11,705910,0.70485756,0.024482109,0.025924632,0.025287356,944594.322,1,NA,NA,NA,5591,NA,NA,NA,NA,NA,NA,NA
North Dakota,1932,4,71772,178350,2647,680845,2,250122,0.713052031,0.007532957,0.005567546,0.004597701,290644.4068,1,NA,NA,NA,3521,NA,NA,NA,NA,NA,NA,NA
Ohio,1932,26,1227319,1301695,16620,6646697,24,2529014,0.514704545,0.048964218,0.054352736,0.055172414,1889188.644,1,NA,NA,NA,64094,NA,NA,NA,NA,NA,NA,NA
Oklahoma,1932,11,188165,516468,0,2396040,9,704633,0.732960279,0.020715631,0.01959339,0.020689655,799272.1186,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Oregon,1932,5,136019,213871,3468,953786,3,349890,0.611252108,0.009416196,0.007799495,0.006896552,363305.5085,1,NA,NA,NA,15450,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,1932,36,1453540,1295948,18466,9631350,34,2749488,0.471341573,0.06779661,0.078759454,0.07816092,2615799.661,0,NA,NA,NA,91223,NA,NA,NA,NA,NA,NA,NA
Rhode Island,1932,4,115266,146604,1162,687497,2,261870,0.559835033,0.007532957,0.005621942,0.004597701,290644.4068,1,NA,NA,NA,3138,NA,NA,NA,NA,NA,NA,NA
South Carolina,1932,8,1978,102347,0,1738765,6,104325,0.981040019,0.015065913,0.014218586,0.013793103,581288.8136,1,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA
