state,sta,year,rc,plan,ed,srce,dem,rep,oth1,oth2,remng,tvot,wf,mov,mplur,dempct,reppct,othpct,dempmp,reppmp
Ohio,OH,1984,P,,2,PW099,78276,144254,0,0,0,222530,R,29.63999939,65978,35.18000031,64.81999969,0,35.20000076,64.80000305
Ohio,OH,1984,P,,3,PW099,83659,105406,0,0,0,189065,R,11.5,21747,44.25,55.75,0,44.20000076,55.79999924
Ohio,OH,1984,P,,4,PW099,54962,158634,0,0,0,213596,R,48.54000092,103672,25.72999954,74.26999664,0,25.70000076,74.30000305
Ohio,OH,1984,P,,5,PW099,68285,145021,0,0,0,213306,R,35.97999954,76736,32.00999832,67.98999786,0,32,68
Ohio,OH,1984,P,,6,PW099,65284,141310,0,0,0,206594,R,36.79999924,76026,31.60000038,68.40000153,0,31.60000038,68.40000153
Ohio,OH,1984,P,,7,PW099,62379,135344,0,0,0,197723,R,36.90000153,72965,31.54999924,68.44999695,0,31.5,68.5
Ohio,OH,1984,P,,8,PW099,55471,151663,0,0,0,207134,R,46.43999863,96192,26.78000069,73.22000122,0,26.79999924,73.19999695
Ohio,OH,1984,P,,9,PW099,104597,110570,0,0,0,215167,R,2.779999971,5973,48.61000061,51.38999939,0,48.59999847,51.40000153
Ohio,OH,1984,P,,10,PW099,68953,139324,0,0,0,208277,R,33.77999878,70371,33.11000061,66.88999939,0,33.09999847,66.90000153
Ohio,OH,1984,P,,11,PW099,83482,124425,0,0,0,207907,R,19.70000076,40943,40.15000153,59.84999847,0,40.20000076,59.79999924
Ohio,OH,1984,P,,12,PW099,73310,144796,0,0,0,218106,R,32.77999878,71486,33.61000061,66.38999939,0,33.59999847,66.40000153
Ohio,OH,1984,P,,13,PW099,84648,121911,0,0,0,206559,R,18.04000092,37263,40.97999954,59.02000046,0,41,59
Ohio,OH,1984,P,,14,PW099,107638,112676,0,0,0,220314,R,2.279999971,5038,48.86000061,51.13999939,0,48.90000153,51.09999847
Ohio,OH,1984,P,,15,PW099,67131,138935,0,0,0,206066,R,34.84000015,71804,32.58000183,67.41999817,0,32.59999847,67.40000153
Ohio,OH,1984,P,,16,PW099,79292,129748,0,0,0,209040,R,24.13999939,50456,37.93000031,62.06999969,0,37.90000153,62.09999847
Ohio,OH,1984,P,,17,PW099,130209,96166,0,0,0,226375,D,15.03999996,34043,57.52000046,42.47999954,0,57.5,42.5
Ohio,OH,1984,P,,18,PW099,96675,111625,0,0,0,208300,R,7.179999828,14950,46.40999985,53.59000015,0,46.40000153,53.59999847
Ohio,OH,1984,P,,19,PW099,103904,152025,0,0,0,255929,R,18.79999924,48121,40.59999847,59.40000153,0,40.59999847,59.40000153
Ohio,OH,1984,P,,20,PW099,103715,98665,0,0,0,202380,D,2.5,5050,51.25,48.75,0,51.20000076,48.79999924
Ohio,OH,1984,P,,21,PW099,164178,43331,0,0,0,207509,D,58.24000168,120847,79.12000275,20.87999916,0,79.09999847,20.89999962
Oklahoma,OK,1984,P,,1,PW099,63783,153141,0,0,0,216924,R,41.20000076,89358,29.39999962,70.59999847,0,29.39999962,70.59999847
Oklahoma,OK,1984,P,,2,PW099,77708,139031,0,0,0,216739,R,28.29999924,61323,35.84999847,64.15000153,0,35.90000153,64.09999847
Oklahoma,OK,1984,P,,3,PW099,75499,124344,0,0,0,199843,R,24.44000053,48845,37.77999878,62.22000122,0,37.79999924,62.20000076
Oklahoma,OK,1984,P,,4,PW099,56995,131239,0,0,0,188234,R,39.43999863,74244,30.28000069,69.72000122,0,30.29999924,69.69999695
Oklahoma,OK,1984,P,,5,PW099,49088,166253,0,0,0,215341,R,54.40000153,117165,22.79999924,77.19999695,0,22.79999924,77.19999695
Oklahoma,OK,1984,P,,6,PW099,58057,134929,0,0,0,192986,R,39.84000015,76872,30.07999992,69.91999817,0,30.10000038,69.90000153
Oregon,OR,1984,P,,1,PW099,112844,147889,0,0,0,260733,R,13.43999958,35045,43.27999878,56.72000122,0,43.29999924,56.70000076
Oregon,OR,1984,P,,2,PW099,85806,155530,0,0,0,241336,R,28.89999962,69724,35.54999924,64.44999695,0,35.59999847,64.40000153
Oregon,OR,1984,P,,3,PW099,127984,111509,0,0,0,239493,D,6.880000114,16475,53.43999863,46.56000137,0,53.40000153,46.59999847
Oregon,OR,1984,P,,4,PW099,109603,126393,0,0,0,235996,R,7.119999886,16790,46.43999863,53.56000137,0,46.40000153,53.59999847
Oregon,OR,1984,P,,5,PW099,100146,144219,0,0,0,244365,R,18.04000092,44073,40.97999954,59.02000046,0,41,59
Pennsylvania,PA,1984,P,,1,PW099,140180,75200,0,0,0,215380,D,30.15999985,64980,65.08000183,34.91999817,0,65.09999847,34.90000153
Pennsylvania,PA,1984,P,,2,PW099,211480,24615,0,0,0,236095,D,79.13999939,186865,89.56999969,10.43000031,0,89.59999847,10.39999962
Pennsylvania,PA,1984,P,,3,PW099,116342,136987,0,0,0,253329,R,8.140000343,20645,45.93000031,54.06999969,0,45.90000153,54.09999847
Pennsylvania,PA,1984,P,,4,PW099,105204,97310,0,0,0,202514,D,3.900000095,7894,51.95000076,48.04999924,0,51.90000153,48.09999847
Pennsylvania,PA,1984,P,,5,PW099,64791,132487,0,0,0,197278,R,34.31999969,67696,32.84000015,67.16000366,0,32.79999924,67.19999695
Pennsylvania,PA,1984,P,,6,PW099,68281,121264,0,0,0,189545,R,27.95999908,52983,36.02000046,63.97999954,0,36,64
Pennsylvania,PA,1984,P,,7,PW099,94693,156639,0,0,0,251332,R,24.63999939,61946,37.68000031,62.31999969,0,37.70000076,62.29999924
Pennsylvania,PA,1984,P,,8,PW099,79696,143051,0,0,0,222747,R,28.44000053,63355,35.77999878,64.22000122,0,35.79999924,64.19999695
Pennsylvania,PA,1984,P,,9,PW099,59143,118500,0,0,0,177643,R,33.41999817,59357,33.29000092,66.70999908,0,33.29999924,66.69999695
Pennsylvania,PA,1984,P,,10,PW099,75697,123130,0,0,0,198827,R,23.86000061,47433,38.06999969,61.93000031,0,38.09999847,61.90000153
Pennsylvania,PA,1984,P,,11,PW099,84645,108231,0,0,0,192876,R,12.22000027,23586,43.88999939,56.11000061,0,43.90000153,56.09999847
Pennsylvania,PA,1984,P,,12,PW099,98340,101239,0,0,0,199579,R,1.460000038,2899,49.27000046,50.72999954,0,49.29999924,50.70000076
Pennsylvania,PA,1984,P,,13,PW099,98184,146137,0,0,0,244321,R,19.62000084,47953,40.18999863,59.81000137,0,40.20000076,59.79999924
Pennsylvania,PA,1984,P,,14,PW099,157608,69614,0,0,0,227222,D,38.72000122,87994,69.36000061,30.63999939,0,69.40000153,30.60000038
Pennsylvania,PA,1984,P,,15,PW099,81072,110142,0,0,0,191214,R,15.19999981,29070,42.40000153,57.59999847,0,42.40000153,57.59999847
Pennsylvania,PA,1984,P,,16,PW099,47818,137659,0,0,0,185477,R,48.43999863,89841,25.78000069,74.22000122,0,25.79999924,74.19999695
Pennsylvania,PA,1984,P,,17,PW099,61203,123525,0,0,0,184728,R,33.74000168,62322,33.13000107,66.87000275,0,33.09999847,66.90000153
Pennsylvania,PA,1984,P,,18,PW099,103628,144433,0,0,0,248061,R,16.44000053,40805,41.77999878,58.22000122,0,41.79999924,58.20000076
Pennsylvania,PA,1984,P,,19,PW099,57956,131196,0,0,0,189152,R,38.72000122,73240,30.63999939,69.36000061,0,30.60000038,69.40000153
Pennsylvania,PA,1984,P,,20,PW099,137621,83735,0,0,0,221356,D,24.34000015,53886,62.16999817,37.83000183,0,62.20000076,37.79999924
Pennsylvania,PA,1984,P,,21,PW099,92936,105501,0,0,0,198437,R,6.340000153,12565,46.83000183,53.16999817,0,46.79999924,53.20000076
Pennsylvania,PA,1984,P,,22,PW099,122448,76853,0,0,0,199301,D,22.87999916,45595,61.43999863,38.56000137,0,61.40000153,38.59999847
Pennsylvania,PA,1984,P,,23,PW099,68707,116368,0,0,0,185075,R,25.76000023,47661,37.11999893,62.88000107,0,37.09999847,62.90000153
Rhode Island,RI,1984,P,,1,PW099,99060,101628,0,0,0,200688,R,1.279999971,2568,49.36000061,50.63999939,0,49.40000153,50.59999847
Rhode Island,RI,1984,P,,2,PW099,98046,110452,0,0,0,208498,R,5.960000038,12406,47.02000046,52.97999954,0,47,53
South Carolina,SC,1984,P,,1,PW099,58199,105656,0,0,0,163855,R,28.95999908,47457,35.52000046,64.48000336,0,35.5,64.5
South Carolina,SC,1984,P,,2,PW099,61368,105337,0,0,0,166705,R,26.37999916,43969,36.81000137,63.18999863,0,36.79999924,63.20000076
South Carolina,SC,1984,P,,3,PW099,49116,102301,0,0,0,151417,R,35.11999893,53185,32.43999863,67.55999756,0,32.40000153,67.59999847
South Carolina,SC,1984,P,,4,PW099,48691,114650,0,0,0,163341,R,40.38000107,65959,29.80999947,70.19000244,0,29.79999924,70.19999695
South Carolina,SC,1984,P,,5,PW099,58350,94269,0,0,0,152619,R,23.54000092,35919,38.22999954,61.77000046,0,38.20000076,61.79999924
South Carolina,SC,1984,P,,6,PW099,68572,92604,0,0,0,161176,R,14.92000008,24032,42.54000092,57.45999908,0,42.5,57.5
South Dakota,SD,1984,P,,99,PW099,116113,200267,0,0,0,316380,R,26.60000038,84154,36.70000076,63.29999924,0,36.70000076,63.29999924
Tennessee,TN,1984,P,,1,PW099,51916,129514,0,0,0,181430,R,42.77999878,77598,28.61000061,71.38999939,0,28.60000038,71.40000153
Tennessee,TN,1984,P,,2,PW099,67339,123657,0,0,0,190996,R,29.47999954,56318,35.25999832,64.73999786,0,35.29999924,64.69999695
Tennessee,TN,1984,P,,3,PW099,72122,121921,0,0,0,194043,R,25.65999985,49799,37.16999817,62.83000183,0,37.20000076,62.79999924
Tennessee,TN,1984,P,,4,PW099,69685,95172,0,0,0,164857,R,15.46000004,25487,42.27000046,57.72999954,0,42.29999924,57.70000076
Tennessee,TN,1984,P,,5,PW099,95254,103600,0,0,0,198854,R,4.199999809,8346,47.90000153,52.09999847,0,47.90000153,52.09999847
Tennessee,TN,1984,P,,6,PW099,75667,108626,0,0,0,184293,R,17.87999916,32959,41.06000137,58.93999863,0,41.09999847,58.90000153
Tennessee,TN,1984,P,,7,PW099,67173,130862,0,0,0,198035,R,32.15999985,63689,33.91999817,66.08000183,0,33.90000153,66.09999847
Tennessee,TN,1984,P,,8,PW099,74732,98966,0,0,0,173698,R,13.96000004,24234,43.02000046,56.97999954,0,43,57
Tennessee,TN,1984,P,,9,PW099,137826,77894,0,0,0,215720,D,27.78000069,59932,63.88999939,36.11000061,0,63.90000153,36.09999847
Texas,TX,1984,P,,1,PW099,78790,126184,0,0,0,204974,R,23.12000084,47394,38.43999863,61.56000137,0,38.40000153,61.59999847
Texas,TX,1984,P,,2,PW099,82216,115240,0,0,0,197456,R,16.71999931,33024,41.63999939,58.36000061,0,41.59999847,58.40000153
Texas,TX,1984,P,,3,PW099,52426,235644,0,0,0,288070,R,63.59999847,183218,18.20000076,81.80000305,0,18.20000076,81.80000305
Texas,TX,1984,P,,4,PW099,65600,147991,0,0,0,213591,R,38.58000183,82391,30.70999908,69.29000092,0,30.70000076,69.30000305
Texas,TX,1984,P,,5,PW099,68926,100261,0,0,0,169187,R,18.52000046,31335,40.74000168,59.25999832,0,40.70000076,59.29999924
Texas,TX,1984,P,,6,PW099,71321,161836,0,0,0,233157,R,38.81999969,90515,30.59000015,69.41000366,0,30.60000038,69.40000153
Texas,TX,1984,P,,7,PW099,40307,187929,0,0,0,228236,R,64.68000031,147622,17.65999985,82.33999634,0,17.70000076,82.30000305
Texas,TX,1984,P,,8,PW099,66742,99021,0,0,0,165763,R,19.47999954,32279,40.25999832,59.74000168,0,40.29999924,59.70000076
Texas,TX,1984,P,,9,PW099,99585,108937,0,0,0,208522,R,4.480000019,9352,47.75999832,52.24000168,0,47.79999924,52.20000076
Texas,TX,1984,P,,10,PW099,111685,154300,0,0,0,265985,R,16.02000046,42615,41.99000168,58.00999832,0,42,58
Texas,TX,1984,P,,11,PW099,59875,117575,0,0,0,177450,R,32.52000046,57700,33.74000168,66.26000214,0,33.70000076,66.30000305
Texas,TX,1984,P,,12,PW099,68561,98909,0,0,0,167470,R,18.12000084,30348,40.93999863,59.06000137,0,40.90000153,59.09999847
Texas,TX,1984,P,,13,PW099,56686,146536,0,0,0,203222,R,44.22000122,89850,27.88999939,72.11000061,0,27.89999962,72.09999847
Texas,TX,1984,P,,14,PW099,66926,138701,0,0,0,205627,R,34.90000153,71775,32.54999924,67.44999695,0,32.5,67.5
Texas,TX,1984,P,,15,PW099,89646,77243,0,0,0,166889,D,7.440000057,12403,53.72000122,46.27999878,0,53.70000076,46.29999924
Texas,TX,1984,P,,16,PW099,57337,75896,0,0,0,133233,R,13.92000008,18559,43.04000092,56.95999908,0,43,57
Texas,TX,1984,P,,17,PW099,65395,140933,0,0,0,206328,R,36.61999893,75538,31.69000053,68.30999756,0,31.70000076,68.30000305
Texas,TX,1984,P,,18,PW099,99232,35601,0,0,0,134833,D,47.20000076,63631,73.59999847,26.39999962,0,73.59999847,26.39999962
Texas,TX,1984,P,,19,PW099,44562,133422,0,0,0,177984,R,49.91999817,88860,25.04000092,74.95999908,0,25,75
Texas,TX,1984,P,,20,PW099,83214,58751,0,0,0,141965,D,17.23999977,24463,58.61999893,41.38000107,0,58.59999847,41.40000153
Texas,TX,1984,P,,21,PW099,56985,200152,0,0,0,257137,R,55.68000031,143167,22.15999985,77.83999634,0,22.20000076,77.80000305
Texas,TX,1984,P,,22,PW099,55587,128971,0,0,0,184558,R,39.75999832,73384,30.12000084,69.87999725,0,30.10000038,69.90000153
Texas,TX,1984,P,,23,PW099,66186,95995,0,0,0,162181,R,18.37999916,29809,40.81000137,59.18999863,0,40.79999924,59.20000076
Texas,TX,1984,P,,24,PW099,85078,96596,0,0,0,181674,R,6.340000153,11518,46.83000183,53.16999817,0,46.79999924,53.20000076
Texas,TX,1984,P,,25,PW099,82485,88413,0,0,0,170898,R,3.460000038,5928,48.27000046,51.72999954,0,48.29999924,51.70000076
Texas,TX,1984,P,,26,PW099,54647,179685,0,0,0,234332,R,53.36000061,125038,23.31999969,76.68000031,0,23.29999924,76.69999695
Texas,TX,1984,P,,27,PW099,76717,83587,0,0,0,160304,R,4.28000021,6870,47.86000061,52.13999939,0,47.90000153,52.09999847
Utah,UT,1984,P,,1,PW099,47364,170555,0,0,0,217919,R,56.54000092,123191,21.72999954,78.26999664,0,21.70000076,78.30000305
Utah,UT,1984,P,,2,PW099,64712,144966,0,0,0,209678,R,38.27999878,80254,30.86000061,69.13999939,0,30.89999962,69.09999847
Utah,UT,1984,P,,3,PW099,43293,153584,0,0,0,196877,R,56.02000046,110291,21.98999977,78.01000214,0,22,78
Virginia,VA,1984,P,,1,PW099,79051,132393,0,0,0,211444,R,25.21999931,53342,37.38999939,62.61000061,0,37.40000153,62.59999847
Virginia,VA,1984,P,,2,PW099,63616,108931,0,0,0,172547,R,26.26000023,45315,36.86999893,63.13000107,0,36.90000153,63.09999847
Virginia,VA,1984,P,,3,PW099,83310,155612,0,0,0,238922,R,30.26000023,72302,34.86999893,65.12999725,0,34.90000153,65.09999847
Virginia,VA,1984,P,,4,PW099,91107,117579,0,0,0,208686,R,12.68000031,26472,43.65999985,56.34000015,0,43.70000076,56.29999924
Virginia,VA,1984,P,,5,PW099,67480,131912,0,0,0,199392,R,32.31999969,64432,33.84000015,66.16000366,0,33.79999924,66.19999695
Virginia,VA,1984,P,,6,PW099,68311,134466,0,0,0,202777,R,32.61999893,66155,33.68999863,66.30999756,0,33.70000076,66.30000305
Virginia,VA,1984,P,,7,PW099,64593,142598,0,0,0,207191,R,37.63999939,78005,31.18000031,68.81999969,0,31.20000076,68.80000305
Virginia,VA,1984,P,,8,PW099,89349,141992,0,0,0,231341,R,22.76000023,52643,38.61999893,61.38000107,0,38.59999847,61.40000153
Virginia,VA,1984,P,,9,PW099,82522,117088,0,0,0,199610,R,17.31999969,34566,41.34000015,58.65999985,0,41.29999924,58.70000076
Virginia,VA,1984,P,,10,PW099,106911,154507,0,0,0,261418,R,18.20000076,47596,40.90000153,59.09999847,0,40.90000153,59.09999847
Vermont,VT,1984,P,,99,PW099,95730,135865,0,0,0,231595,R,17.31999969,40135,41.34000015,58.65999985,0,41.29999924,58.70000076
Washington,WA,1984,P,,1,PW099,100842,134680,0,0,0,235522,R,14.35999966,33838,42.81999969,57.18000031,0,42.79999924,57.20000076
Washington,WA,1984,P,,2,PW099,103721,130414,0,0,0,234135,R,11.39999962,26693,44.29999924,55.70000076,0,44.29999924,55.70000076
Washington,WA,1984,P,,3,PW099,95576,112638,0,0,0,208214,R,8.199999809,17062,45.90000153,54.09999847,0,45.90000153,54.09999847
Washington,WA,1984,P,,4,PW099,74267,134273,0,0,0,208540,R,28.78000069,60006,35.61000061,64.38999939,0,35.59999847,64.40000153
Washington,WA,1984,P,,5,PW099,85833,133109,0,0,0,218942,R,21.60000038,47276,39.20000076,60.79999924,0,39.20000076,60.79999924
Washington,WA,1984,P,,6,PW099,85145,114476,0,0,0,199621,R,14.69999981,29331,42.65000153,57.34999847,0,42.70000076,57.29999924
Washington,WA,1984,P,,7,PW099,132482,86754,0,0,0,219236,D,20.86000061,45728,60.43000031,39.56999969,0,60.40000153,39.59999847
Washington,WA,1984,P,,8,PW099,80053,139215,0,0,0,219268,R,26.97999954,59162,36.50999832,63.49000168,0,36.5,63.5
Wisconsin,WI,1984,P,,1,PW099,114913,143113,0,0,0,258026,R,10.92000008,28200,44.54000092,55.45999908,0,44.5,55.5
Wisconsin,WI,1984,P,,2,PW099,128947,124588,0,0,0,253535,D,1.720000029,4359,50.86000061,49.13999939,0,50.90000153,49.09999847
Wisconsin,WI,1984,P,,3,PW099,108959,135466,0,0,0,244425,R,10.84000015,26507,44.58000183,55.41999817,0,44.59999847,55.40000153
Wisconsin,WI,1984,P,,4,PW099,118528,109792,0,0,0,228320,D,3.819999933,8736,51.90999985,48.09000015,0,51.90000153,48.09999847
Wisconsin,WI,1984,P,,5,PW099,146370,95590,0,0,0,241960,D,20.97999954,50780,60.49000168,39.50999832,0,60.5,39.5
Wisconsin,WI,1984,P,,6,PW099,88041,146218,0,0,0,234259,R,24.84000015,58177,37.58000183,62.41999817,0,37.59999847,62.40000153
Wisconsin,WI,1984,P,,7,PW099,114633,126988,0,0,0,241621,R,5.119999886,12355,47.43999863,52.56000137,0,47.40000153,52.59999847
Wisconsin,WI,1984,P,,8,PW099,88909,154397,0,0,0,243306,R,26.92000008,65488,36.54000092,63.45999908,0,36.5,63.5
Wisconsin,WI,1984,P,,9,PW099,86349,162433,0,0,0,248782,R,30.57999992,76084,34.70999908,65.29000092,0,34.70000076,65.30000305
West Virginia,WV,1984,P,,1,PW099,84836,111290,0,0,0,196126,R,13.47999954,26454,43.25999832,56.74000168,0,43.29999924,56.70000076
West Virginia,WV,1984,P,,2,PW099,77702,107719,0,0,0,185421,R,16.18000031,30017,41.90999985,58.09000015,0,41.90000153,58.09999847
West Virginia,WV,1984,P,,3,PW099,84559,107004,0,0,0,191563,R,11.72000027,22445,44.13999939,55.86000061,0,44.09999847,55.90000153
West Virginia,WV,1984,P,,4,PW099,81060,79470,0,0,0,160530,D,1,1590,50.5,49.5,0,50.5,49.5
Wyoming,WY,1984,P,,99,PW099,53370,133241,0,0,0,186611,R,42.79999924,79871,28.60000038,71.40000153,0,28.60000038,71.40000153
Alaska,AK,1988,P,,99,PW101,72584,119251,0,0,0,191835,R,24.31999969,46667,37.84000015,62.15999985,0,37.79999924,62.20000076
Alabama,AL,1988,P,,1,PW101,73312,121510,0,0,0,194822,R,24.73999977,48198,37.63000107,62.36999893,0,37.59999847,62.40000153
Alabama,AL,1988,P,,2,PW101,71335,118794,0,0,0,190129,R,24.95999908,47459,37.52000046,62.47999954,0,37.5,62.5
Alabama,AL,1988,P,,3,PW101,67936,106069,0,0,0,174005,R,21.92000008,38133,39.04000092,60.95999908,0,39,61
Alabama,AL,1988,P,,4,PW101,80087,103621,0,0,0,183708,R,12.81999969,23534,43.59000015,56.40999985,0,43.59999847,56.40000153
Alabama,AL,1988,P,,5,PW101,77172,111763,0,0,0,188935,R,18.29999924,34591,40.84999847,59.15000153,0,40.79999924,59.20000076
Alabama,AL,1988,P,,6,PW101,89203,116675,0,0,0,205878,R,13.34000015,27472,43.33000183,56.66999817,0,43.29999924,56.70000076
Alabama,AL,1988,P,,7,PW101,88824,131942,0,0,0,220766,R,19.54000092,43118,40.22999954,59.77000046,0,40.20000076,59.79999924
Arkansas,AR,1988,P,,1,PW101,89812,95388,0,0,0,185200,R,3.019999981,5576,48.49000168,51.50999832,0,48.5,51.5
Arkansas,AR,1988,P,,2,PW101,91705,121130,0,0,0,212835,R,13.81999969,29425,43.09000015,56.90999985,0,43.09999847,56.90000153
Arkansas,AR,1988,P,,3,PW101,74413,146498,0,0,0,220911,R,32.63999939,72085,33.68000031,66.31999969,0,33.70000076,66.30000305
Arkansas,AR,1988,P,,4,PW101,93307,103562,0,0,0,196869,R,5.199999809,10255,47.40000153,52.59999847,0,47.40000153,52.59999847
Arizona,AZ,1988,P,,1,PW101,90383,171884,0,0,0,262267,R,31.07999992,81501,34.45999908,65.54000092,0,34.5,65.5
Arizona,AZ,1988,P,,2,PW101,77309,60743,0,0,0,138052,D,12,16566,56,44,0,56,44
Arizona,AZ,1988,P,,3,PW101,89460,165706,0,0,0,255166,R,29.87999916,76246,35.06000137,64.94000244,0,35.09999847,64.90000153
Arizona,AZ,1988,P,,4,PW101,88773,167264,0,0,0,256037,R,30.65999985,78491,34.66999817,65.33000183,0,34.70000076,65.30000305
Arizona,AZ,1988,P,,5,PW101,108455,135198,0,0,0,243653,R,10.97999954,26743,44.50999832,55.49000168,0,44.5,55.5
California,CA,1988,P,,1,PW101,145811,114103,0,0,0,259914,D,12.19999981,31708,56.09999847,43.90000153,0,56.09999847,43.90000153
California,CA,1988,P,,2,PW101,96230,138756,0,0,0,234986,R,18.10000038,42526,40.95000076,59.04999924,0,41,59
California,CA,1988,P,,3,PW101,130495,132533,0,0,0,263028,R,0.779999971,2038,49.61000061,50.38999939,0,49.59999847,50.40000153
California,CA,1988,P,,4,PW101,121847,129477,0,0,0,251324,R,3.039999962,7630,48.47999954,51.52000046,0,48.5,51.5
California,CA,1988,P,,5,PW101,109079,34482,0,0,0,143561,D,51.95999908,74597,75.98000336,24.02000046,0,76,24
California,CA,1988,P,,6,PW101,151738,83759,0,0,0,235497,D,28.86000061,67979,64.43000031,35.56999969,0,64.40000153,35.59999847
California,CA,1988,P,,7,PW101,136163,116314,0,0,0,252477,D,7.860000134,19849,53.93000031,46.06999969,0,53.90000153,46.09999847
California,CA,1988,P,,8,PW101,178864,74437,0,0,0,253301,D,41.22000122,104427,70.61000061,29.38999939,0,70.59999847,29.39999962
California,CA,1988,P,,9,PW101,124278,91519,0,0,0,215797,D,15.18000031,32759,57.59000015,42.40999985,0,57.59999847,42.40000153
California,CA,1988,P,,10,PW101,101702,80515,0,0,0,182217,D,11.61999989,21187,55.81000137,44.18999863,0,55.79999924,44.20000076
California,CA,1988,P,,11,PW101,126351,89063,0,0,0,215414,D,17.29999924,37288,58.65000153,41.34999847,0,58.70000076,41.29999924
California,CA,1988,P,,12,PW101,131325,131871,0,0,0,263196,R,0.200000003,546,49.90000153,50.09999847,0,49.90000153,50.09999847
California,CA,1988,P,,13,PW101,109830,108817,0,0,0,218647,D,0.460000008,1013,50.22999954,49.77000046,0,50.20000076,49.79999924
California,CA,1988,P,,14,PW101,111570,165850,0,0,0,277420,R,19.55999947,54280,40.22000122,59.77999878,0,40.20000076,59.79999924
California,CA,1988,P,,15,PW101,82819,92471,0,0,0,175290,R,5.5,9652,47.25,52.75,0,47.20000076,52.79999924
California,CA,1988,P,,16,PW101,114890,93887,0,0,0,208777,D,10.06000042,21003,55.02999878,44.97000122,0,55,45
California,CA,1988,P,,17,PW101,76021,111250,0,0,0,187271,R,18.81999969,35229,40.59000015,59.40999985,0,40.59999847,59.40000153
California,CA,1988,P,,18,PW101,101146,88016,0,0,0,189162,D,6.940000057,13130,53.47000122,46.52999878,0,53.5,46.5
California,CA,1988,P,,19,PW101,101934,123145,0,0,0,225079,R,9.420000076,21211,45.29000092,54.70999908,0,45.29999924,54.70000076
California,CA,1988,P,,20,PW101,79866,150366,0,0,0,230232,R,30.62000084,70500,34.68999863,65.30999756,0,34.70000076,65.30000305
California,CA,1988,P,,21,PW101,95910,178542,0,0,0,274452,R,30.10000038,82632,34.95000076,65.05000305,0,34.90000153,65.09999847
California,CA,1988,P,,22,PW101,86732,158823,0,0,0,245555,R,29.36000061,72091,35.31999969,64.68000031,0,35.29999924,64.69999695
California,CA,1988,P,,23,PW101,138264,106610,0,0,0,244874,D,12.92000008,31654,56.45999908,43.54000092,0,56.5,43.5
California,CA,1988,P,,24,PW101,106652,55756,0,0,0,162408,D,31.34000015,50896,65.66999817,34.33000183,0,65.69999695,34.29999924
California,CA,1988,P,,25,PW101,74007,34925,0,0,0,108932,D,35.88000107,39082,67.94000244,32.06000137,0,67.90000153,32.09999847
California,CA,1988,P,,26,PW101,108660,85640,0,0,0,194300,D,11.84000015,23020,55.91999817,44.08000183,0,55.90000153,44.09999847
California,CA,1988,P,,27,PW101,126695,102897,0,0,0,229592,D,10.35999966,23798,55.18000031,44.81999969,0,55.20000076,44.79999924
California,CA,1988,P,,28,PW101,113133,40680,0,0,0,153813,D,47.09999847,72453,73.55000305,26.45000076,0,73.59999847,26.39999962
California,CA,1988,P,,29,PW101,92086,22052,0,0,0,114138,D,61.36000061,70034,80.68000031,19.31999969,0,80.69999695,19.29999924
California,CA,1988,P,,30,PW101,66112,57754,0,0,0,123866,D,6.739999771,8358,53.36999893,46.63000107,0,53.40000153,46.59999847
California,CA,1988,P,,31,PW101,96554,51505,0,0,0,148059,D,30.42000008,45049,65.20999908,34.79000092,0,65.19999695,34.79999924
California,CA,1988,P,,32,PW101,87998,89411,0,0,0,177409,R,0.800000012,1413,49.59999847,50.40000153,0,49.59999847,50.40000153
California,CA,1988,P,,33,PW101,83319,142335,0,0,0,225654,R,26.15999985,59016,36.91999817,63.08000183,0,36.90000153,63.09999847
California,CA,1988,P,,34,PW101,76154,73409,0,0,0,149563,D,1.840000033,2745,50.91999817,49.08000183,0,50.90000153,49.09999847
California,CA,1988,P,,35,PW101,88126,172872,0,0,0,260998,R,32.45999908,84746,33.77000046,66.23000336,0,33.79999924,66.19999695
California,CA,1988,P,,36,PW101,92521,100291,0,0,0,192812,R,4.019999981,7770,47.99000168,52.00999832,0,48,52
California,CA,1988,P,,37,PW101,108106,172644,0,0,0,280750,R,22.97999954,64538,38.50999832,61.49000168,0,38.5,61.5
California,CA,1988,P,,38,PW101,58068,93697,0,0,0,151765,R,23.47999954,35629,38.25999832,61.74000168,0,38.29999924,61.70000076
California,CA,1988,P,,39,PW101,66495,167142,0,0,0,233637,R,43.08000183,100647,28.45999908,71.54000092,0,28.5,71.5
California,CA,1988,P,,40,PW101,87331,191392,0,0,0,278723,R,37.34000015,104061,31.32999992,68.66999817,0,31.29999924,68.69999695
California,CA,1988,P,,41,PW101,121278,175588,0,0,0,296866,R,18.29999924,54310,40.84999847,59.15000153,0,40.90000153,59.09999847
California,CA,1988,P,,42,PW101,86544,165572,0,0,0,252116,R,31.34000015,79028,34.33000183,65.66999817,0,34.29999924,65.69999695
California,CA,1988,P,,43,PW101,90746,199744,0,0,0,290490,R,37.52000046,108998,31.23999977,68.76000214,0,31.20000076,68.80000305
California,CA,1988,P,,44,PW101,80893,74236,0,0,0,155129,D,4.300000191,6657,52.15000153,47.84999847,0,52.09999847,47.90000153
California,CA,1988,P,,45,PW101,76206,153368,0,0,0,229574,R,33.61999893,77162,33.18999863,66.80999756,0,33.20000076,66.80000305
